"","lat","lon","elevation"
"3913",82.0833356414167,-159.58332763986,0
"3914",82.0833356414167,-158.749994281691,0
"3915",82.0833356414167,-157.916660923522,0
"3916",82.0833356414167,-157.083327565353,0
"3917",82.0833356414167,-156.249994207184,0
"3918",82.0833356414167,-155.416660849015,0
"3919",82.0833356414167,-154.583327490846,0
"3920",82.0833356414167,-153.749994132677,0
"3921",82.0833356414167,-152.916660774508,0
"3922",82.0833356414167,-152.083327416339,0
"3923",82.0833356414167,-151.24999405817,0
"3924",82.0833356414167,-150.416660700001,0
"3925",82.0833356414167,-149.583327341832,0
"3926",82.0833356414167,-148.749993983663,0
"3927",82.0833356414167,-147.916660625494,0
"3928",82.0833356414167,-147.083327267325,0
"3929",82.0833356414167,-146.249993909156,0
"3930",82.0833356414167,-145.416660550987,0
"3931",82.0833356414167,-144.583327192818,0
"3932",82.0833356414167,-143.749993834649,0
"3933",82.0833356414167,-142.91666047648,0
"3934",82.0833356414167,-142.083327118311,0
"3935",82.0833356414167,-141.249993760142,0
"3936",82.0833356414167,-140.416660401973,0
"3937",82.0833356414167,-139.583327043804,0
"3938",82.0833356414167,-138.749993685635,0
"3939",82.0833356414167,-137.916660327466,0
"3940",82.0833356414167,-137.083326969297,0
"3941",82.0833356414167,-136.249993611128,0
"3942",82.0833356414167,-135.41666025296,0
"3943",82.0833356414167,-134.583326894791,0
"3944",82.0833356414167,-133.749993536622,0
"3945",82.0833356414167,-132.916660178453,0
"3946",82.0833356414167,-132.083326820284,0
"3947",82.0833356414167,-131.249993462115,0
"3948",82.0833356414167,-130.416660103946,0
"3949",82.0833356414167,-129.583326745777,0
"3950",82.0833356414167,-128.749993387608,0
"3951",82.0833356414167,-127.916660029439,0
"3952",82.0833356414167,-127.08332667127,0
"3953",82.0833356414167,-126.249993313101,0
"3954",82.0833356414167,-125.416659954932,0
"3955",82.0833356414167,-124.583326596763,0
"3956",82.0833356414167,-123.749993238594,0
"3957",82.0833356414167,-122.916659880425,0
"3958",82.0833356414167,-122.083326522256,0
"3959",82.0833356414167,-121.249993164087,0
"3960",82.0833356414167,-120.416659805918,0
"3961",82.0833356414167,-119.583326447749,0
"3962",82.0833356414167,-118.74999308958,0
"3963",82.0833356414167,-117.916659731411,0
