position,lastWeek,title,artist,label
1,1,ALL SHOOK UP,ELVIS PRESLEY,RCA
2,5,LOVE LETTERS IN THE SAND,PAT BOONE,LONDON
3,6,(LET ME BE YOUR) TEDDY BEAR,ELVIS PRESLEY,HMV
4,2,GAMBLIN' MAN/PUTTING ON THE STYLE,LONNIE DONEGAN,PYE NIXA
5,7,ISLAND IN THE SUN,HARRY BELAFONTE,RCA
6,3,LITTLE DARLIN',DIAMONDS,MERCURY
7,4,WE WILL MAKE LOVE,RUSS HAMILTON,ORIOLE
8,8,BYE BYE LOVE,THE EVERLY BROTHERS,LONDON
8,12,LAST TRAIN TO SAN FERNANDO,JOHNNY DUNCAN AND THE BLUE GRASS BOYS,COLUMBIA
10,16,AROUND THE WORLD,BING CROSBY,BRUNSWICK
11,15,WITH ALL MY HEART,PETULA CLARK,PYE NIXA
12,12,BUTTERFINGERS,TOMMY STEELE AND THE STEELMEN,DECCA
13,26,DIANA,PAUL ANKA,COLUMBIA
14,9,AROUND THE WORLD,RONNIE HILTON,HMV
15,23,START MOVIN' (IN MY DIRECTION),TERRY DENE,DECCA
16,17,WHEN I FALL IN LOVE,NAT 'KING' COLE,CAPITOL
17,14,A WHITE SPORT COAT (AND A PINK CARNATION),KING BROTHERS,PARLOPHONE
18,10,LUCILLE,LITTLE RICHARD,LONDON
19,18,MR WONDERFUL,PEGGY LEE,BRUNSWICK
20,11,YES TONIGHT JOSEPHINE,JOHNNIE RAY,PHILIPS
20,21,FABULOUS,CHARLIE GRACIE,PARLOPHONE
22,19,START MOVIN' (IN MY DIRECTION),SAL MINEO,PHILIPS
23,20,ALL STAR HIT PARADE NO 2 (EP),VARIOUS ARTISTS,DECCA
24,29,I'M GONNA SIT RIGHT DOWN AND WRITE MYSELF A LETTER,BILLY WILLIAMS,VOGUE CORAL
24,21,ANY OLD IRON,PETER SELLERS,PARLOPHONE
26,30,IN THE MIDDLE OF AN ISLAND,KING BROTHERS,PARLOPHONE
26,25,I LIKE YOUR KIND OF LOVE,ANDY WILLIAMS,LONDON
28,24,DARK MOON,TONY BRENT,COLUMBIA
29,27,FORGOTTEN DREAMS,CYRIL STAPLETON,DECCA
30,New,WATER WATER/A HANDFUL OF SONGS,TOMMY STEELE AND THE STEELMEN,DECCA
