position,lastWeek,title,artist,label
1,New,DO THEY KNOW IT'S CHRISTMAS?,BAND AID,MERCURY
2,New,LAST CHRISTMAS/EVERYTHING SHE WANTS,WHAM!,EPIC
3,1,THE POWER OF LOVE,FRANKIE GOES TO HOLLYWOOD,ZTT
4,9,WE ALL STAND TOGETHER,PAUL MCCARTNEY AND THE FROG CHORUS,PARLOPHONE
5,8,LIKE A VIRGIN,MADONNA,SIRE
6,2,I SHOULD HAVE KNOWN BETTER,JIM DIAMOND,A&M
7,5,TEARDROPS,SHAKIN' STEVENS,EPIC
8,3,THE RIDDLE,NIK KERSHAW,MCA
9,4,SEX CRIME (NINETEEN EIGHTY FOUR),EURYTHMICS,VIRGIN
10,7,I WON'T RUN AWAY,ALVIN STARDUST,CHRYSALIS
11,12,FRESH,KOOL AND THE GANG,DE-LITE
12,16,ONE NIGHT IN BANGKOK,MURRAY HEAD,RCA
13,15,DO THE CONGA,BLACK LACE,FLAIR
14,6,I FEEL FOR YOU,CHAKA KHAN,WARNER BROTHERS
15,13,LOUISE,THE HUMAN LEAGUE,VIRGIN
16,42,NELLIE THE ELEPHANT,TOY DOLLS,VOLUME
17,39,EVERYTHING MUST CHANGE,PAUL YOUNG,CBS
18,10,NEVER ENDING STORY,LIMAHL,EMI
19,23,ROUND AND ROUND,SPANDAU BALLET,REFORMATION
20,30,LAY YOUR HANDS ON ME,THE THOMPSON TWINS,ARISTA
21,36,THANK GOD IT'S CHRISTMAS,QUEEN,EMI
22,56,ANOTHER ROCK AND ROLL CHRISTMAS,GARY GLITTER,ARISTA
23,20,ALL JOIN HANDS,SLADE,RCA
24,11,HARD HABIT TO BREAK,CHICAGO,FULL MOON
25,24,INVISIBLE,ALISON MOYET,CBS
26,21,RESPECT YOURSELF,THE KANE GANG,KITCHENWARE
27,14,LET IT ALL BLOW,THE DAZZ BAND,MOTOWN
28,18,TREAT HER LIKE A LADY,THE TEMPTATIONS,MOTOWN
29,19,THE WILD BOYS,DURAN DURAN,EMI
30,26,PRIVATE DANCER,TINA TURNER,CAPITOL
,,,,
31,17,CARIBBEAN QUEEN (NO MORE LOVE ON THE RUN),BILLY OCEAN,JIVE
32,35,SHOUT,TEARS FOR FEARS,MERCURY
33,43,GHOSTBUSTERS,RAY PARKER Jr.,ARISTA
34,29,WHERE THE ROSE IS SOWN,BIG COUNTRY,MERCURY
35,34,I JUST CALLED TO SAY I LOVE YOU,STEVIE WONDER,MOTOWN
36,25,FREEDOM,WHAM!,EPIC
37,40,NO MERCY,THE STRANGLERS,EPIC
38,28,NO MORE LONELY NIGHTS (BALLAD),PAUL MCCARTNEY,PARLOPHONE
39,22,I'M SO EXCITED,THE POINTER SISTERS,PLANET
40,41,IT AIN'T NECESSARILY SO,BRONSKI BEAT,FORBIDDEN FRUIT
41,67,I WANT TO KNOW WHAT LOVE IS,FOREIGNER,ATLANTIC
42,32,THE MEDAL SONG,CULTURE CLUB,VIRGIN
43,31,THE WANDERER,STATUS QUO,VERTIGO
44,45,CLOSE (TO THE EDIT),THE ART OF NOISE,ZTT
45,33,HALF A MINUTE,MATT BIANCO,WEA
46,27,WARNING SIGN,NICK HEYWARD,ARISTA
47,48,SINCE YESTERDAY,STRAWBERRY SWITCHBLADE,KOROVA
48,38,GIMME ALL YOUR LOVIN' {1984},ZZ TOP,WARNER BROTHERS
49,51,YOU USED TO HOLD ME SO TIGHT,THELMA HOUSTON,MCA
50,New,I WISH IT COULD BE CHRISTMAS EVERY DAY {1984},WIZZARD,HARVEST
51,49,YOU SPIN ME ROUND (LIKE A RECORD),DEAD OR ALIVE,EPIC
52,53,AGADOO,BLACK LACE,FLAIR
53,58,TONIGHT,DAVID BOWIE,EMI AMERICA
54,80,SO NEAR TO CHRISTMAS,ALVIN STARDUST,CHRYSALIS
55,37,ALL CRIED OUT,ALISON MOYET,CBS
56,63,THE TOUCH,KIM WILDE,MCA
57,44,LOVE LIGHT IN FLIGHT,STEVIE WONDER,MOTOWN
58,87,VALOTTE,JULIAN LENNON,CHARISMA
59,47,TOGETHER IN ELECTRIC DREAMS,GIORGIO MORODER AND PHILIP OAKEY,VIRGIN
60,60,THANK YOU MY LOVE,IMAGINATION,R&B
,,,,
61,77,SEPTEMBER SONG,IAN MCCULLOCH,KOROVA
62,84,SAN DAMIANO (HEART AND SOUL),SAL SOLO,MCA
63,57,THE LAST FAREWELL,ELVIS PRESLEY,RCA
64,54,SOMEBODY/BLASPHEMOUS RUMOURS,DEPECHE MODE,MUTE
65,46,LOVE'S GREAT ADVENTURE,ULTRAVOX,CHRYSALIS
66,79,POLICE OFFICER,SMILEY CULTURE,FASHION
67,Re,MERRY XMAS EVERYBODY,SLADE,POLYDOR
68,61,THE GAY GAVALIEROS,STEVE WRIGHT,MCA
69,64,I WOULD DIE 4 YOU,PRINCE,WARNER BROTHERS
70,62,SEND MY HEART,ADVENTURES,CHRYSALIS
71,72,COULD YOU BE LOVED {1984},BOB MARLEY & THE WAILERS,ISLAND
72,81,BIG DEAL (THEME),BOBBY G,BBC
73,New,STEP OFF (PART 1),GRANDMASTER MELLE MEL AND THE FURIOUS FIVE,SUGARHILL
74,Re,SHARP DRESSED MAN {1984},ZZ TOP,WARNER BROTHERS
75,50,TOO LATE FOR GOODBYES,JULIAN LENNON,CHARISMA
76,65,I FEEL FINE {1984},THE BEATLES,PARLOPHONE
77,66,KEEP ON KEEPIN' ON,REDSKINS,DECCA
78,83,NOWHERE FAST,MEAT LOAF,ARISTA
79,71,WHO'S THAT GIRL,THE FLYING PICKETS,10
80,New,MY DYING MACHINE,GARY NUMAN,NUMA
81,98,ONE CHRISTMAS CATALOGUE/RELAX,CAPTAIN SENSIBLE,NO-LABEL
82,Re,MODERN GIRL,MEAT LOAF,ARISTA
83,73,NEVER LET HER SLIP AWAY,TREVOR WALTERS,POLYDOR
84,New,THEME FROM TRAVELLING MAN,DUNCAN BROWNE,TOWERBELL
85,New,AMOUREUSE {1984},KIKI DEE,NO-LABEL
86,93,WHO DO YOU LOVE,THE INTRUDERS,STREETWAVE
87,90,IN THE DARK,ROY AYERS,NO-LABEL
88,99,WHITE LINES (DON'T DO IT),GRANDMASTER FLASH AND MELLE MEL,SUGARHILL
89,New,SEE THAT GLOW,THIS ISLAND EARTH,MAGNET
90,59,RIDDLE ME,UB40,DEP INTERNATIONAL
,,,,
91,78,THIS NIGHT,BILLY JOEL,NO-LABEL
92,94,SEX O MATIC,THE BAR-KAYS,CLUB
93,Re,RELAX,FRANKIE GOES TO HOLLYWOOD,ZTT
94,88,YOU MIGHT THINK,THE CARS,NO-LABEL
95,New,CHRISTMAS WITHOUT YOU,KENNY ROGERS AND DOLLY PARTON,NO-LABEL
96,New,HEARTLESS,EVELYN THOMAS,NO-LABEL
97,82,PRIDE (IN THE NAME OF LOVE),U2,ISLAND
98,New,LITTLE WORDS,KEN DODD,NO-LABEL
99,Re,HIGHLY STRUNG,SPANDAU BALLET,REFORMATION
100,89,SOMETIMES WHEN I'M DREAMING,ART GARFUNKEL,NO-LABEL
