position,lastWeek,title,artist,label
1,1,SECRET LOVE,DORIS DAY,PHILIPS
2,2,SUCH A NIGHT,JOHNNIE RAY,PHILIPS
3,3,FRIENDS AND NEIGHBOURS,BILLY COTTON AND HIS BAND,DECCA
4,4,THE HAPPY WANDERER,OBERNKIRCHEN CHILDREN'S CHOIR,PARLOPHONE
5,6,SOMEONE ELSE'S ROSES,JOAN REGAN,DECCA
6,5,THE KID'S LAST FIGHT,FRANKIE LAINE,PHILIPS
7,7,THE GANG THAT SANG HEART OF MY HEART,MAX BYGRAVES,HMV
8,9,CHANGING PARTNERS,KAY STARR,CAPITOL
9,8,A DIME AND A DOLLAR,GUY MITCHELL,PHILIPS
9,New,(OH BABY MINE) I GET SO LONELY,FOUR KNIGHTS,CAPITOL
10,12,THE BOOK,DAVID WHITFIELD,DECCA
11,New,WANTED,PERRY COMO,HMV
12,New,WANTED,AL MARTINO,CAPITOL
