position,lastWeek,title,artist,label
1,10,SOMETHING'S GOTTEN HOLD OF MY HEART FT GENE PITNEY,MARC ALMOND FEATURING GENE PITNEY,PARLOPHONE
2,4,THE LIVING YEARS,MIKE AND THE MECHANICS,WEA
3,1,ESPECIALLY FOR YOU,KYLIE AND JASON,PWL
4,7,YOU GOT IT,ROY ORBISON,VIRGIN
5,5,SHE DRIVES ME CRAZY,FINE YOUNG CANNIBALS,LONDON
6,2,CRACKERS INTERNATIONAL (EP),ERASURE,MUTE
7,11,CUDDLY TOY {1989},ROACHFORD,CBS
8,3,BUFFALO STANCE,NENEH CHERRY,CIRCA
9,6,BABY I LOVE YOUR WAY - FREE BIRD,WILL TO POWER,EPIC
10,21,LOVE TRAIN,HOLLY JOHNSON,MCA
11,9,WAITING FOR A STAR TO FALL,BOY MEETS GIRL,RCA
12,8,GOOD LIFE,INNER CITY,10
13,22,WAIT,ROBERT HOWARD AND KYM MAZELLE,RCA
14,17,GET ON THE DANCE FLOOR,ROB BASE AND DJ E-Z ROCK,SUPREME
15,29,BE MY TWIN,BROTHER BEYOND,PARLOPHONE
16,19,BABY DON'T FORGET MY NUMBER,MILLI VANILLI,COOLTEMPO
17,33,THAT'S THE WAY LOVE IS,TEN CITY,ATLANTIC
18,12,FOUR LETTER WORD,KIM WILDE,MCA
19,28,WHERE IS THE LOVE,MICA PARIS AND WILL DOWNING,4TH & BROADWAY
20,24,RESPECT,ADEVA,COOLTEMPO
21,New,BIG AREA,THEN JERICO,LONDON
22,14,LOCO IN ACAPULCO,THE FOUR TOPS,ARISTA
23,30,I LIVE FOR YOUR LOVE {1988},NATALIE COLE,MANHATTAN
24,16,KEEPING THE DREAM ALIVE,FREIHEIT,CBS
25,15,SUDDENLY,ANGRY ANDERSON,FOOD FOR THOUGHT
26,13,ALL SHE WANTS IS,DURAN DURAN,EMI
27,38,MY PREROGATIVE,BOBBY BROWN,MCA
28,34,TRACIE,LEVEL 42,POLYDOR
29,18,RHYTHM IS GONNA GET YOU,GLORIA ESTEFAN AND MIAMI SOUND MACHINE,EPIC
30,37,BREAK 4 LOVE,RAZE,CHAMPION
,,,,
31,31,STUPID QUESTIONS,NEW MODEL ARMY,EMI
32,20,YOU ARE THE ONE,A-HA,WARNER BROTHERS
33,23,BORN THIS WAY (LET'S DANCE),COOKIE CREW,FFRR
34,54,THE LOVER IN ME,SHEENA EASTON,MCA
35,New,GRIP '89 (GET A) GRIP (ON YOURSELF),THE STRANGLERS,EMI
36,27,HIT THE GROUND,THE DARLING BUDS,CBS
37,40,AFTER THE WAR,GARY MOORE,VIRGIN
38,New,IT'S ONLY LOVE,SIMPLY RED,ELEKTRA
39,New,I ONLY WANNA BE WITH YOU,SAMANTHA FOX,JIVE
40,44,FISHERMAN'S BLUES,THE WATERBOYS,ENSIGN
41,25,LOVE LIKE A RIVER,CLIMIE FISHER,EMI
42,26,BURNING BRIDGES (ON AND OFF AND ON AGAIN),STATUS QUO,VERTIGO
43,47,TENDER HANDS,CHRIS DE BURGH,A&M
