position,lastWeek,title,artist,label
1,1,DUB BE GOOD TO ME FT LINDY LAYTON,BEATS INTERNATIONAL FEATURING LINDY LAYTON,GO! BEAT
2,7,THE BRITS 1990,VARIOUS ARTISTS,RCA
3,3,HOW AM I SUPPOSED TO LIVE WITHOUT YOU,MICHAEL BOLTON,CBS
4,2,NOTHING COMPARES 2 U,SINEAD O'CONNOR,ENSIGN
5,9,INFINITY (1990'S TIME FOR THE GURU),GURU JOSH,DECONSTRUCTION
6,6,ENJOY THE SILENCE,DEPECHE MODE,MUTE
7,5,I DON'T KNOW ANYBODY ELSE,BLACK BOX,DECONSTRUCTION
8,22,MOMENTS IN SOUL,JT AND THE BIG FAMILY,CHAMPION
9,4,GET UP (BEFORE THE NIGHT IS OVER) FT YA KID K,TECHNOTRONIC FEATURING YA KID K,SWANYARD
10,8,ELEPHANT STONE,THE STONE ROSES,SILVERTONE
11,10,DOWNTOWN TRAIN,ROD STEWART,WARNER BROTHERS
12,New,BLUE SAVANNAH,ERASURE,MUTE
13,15,BLACK BETTY (BEN LIEBRAND REMIX),RAM JAM,EPIC
14,33,LOVE SHACK,THE B-52S,REPRISE
15,New,MADLY IN LOVE,BROS,CBS
16,13,ROOM AT THE TOP,ADAM ANT,MCA
17,34,LILY WAS HERE FT CANDY DULFER,DAVID A STEWART FEATURING CANDY DULFER,RCA
18,29,I MIGHT,SHAKIN' STEVENS,EPIC
19,11,HAPPENIN' ALL OVER AGAIN,LONNIE GORDON,SUPREME
20,31,NATURAL THING,INNOCENCE,COOLTEMPO
21,20,DUDE (LOOKS LIKE A LADY) {1990},AEROSMITH,GEFFEN
22,14,STRONGER THAN THAT,CLIFF RICHARD,EMI
23,23,TALKING WITH MYSELF,ELECTRIBE 101,MERCURY
24,37,HERE WE ARE,GLORIA ESTEFAN,EPIC
25,12,WALK ON BY,SYBIL,PWL
26,16,STEAMY WINDOWS,TINA TURNER,CAPITOL
27,27,WALK ON THE WILD SIDE,JAMIE J. MORGAN,TABU
28,17,JUST LIKE JESSE JAMES,CHER,GEFFEN
29,32,A LOVER SPURNED,MARC ALMOND,SOME BIZZARE
30,New,DELIVERANCE,THE MISSION,MERCURY
,,,,
31,19,96 TEARS,THE STRANGLERS,EPIC
32,47,LOADED,PRIMAL SCREAM,CREATION
33,21,GOT TO HAVE YOUR LOVE FT WONDRESS,MANTRONIX FEATURING WONDRESS,CAPITOL
34,New,HOLD BACK THE RIVER,WET WET WET,PRECIOUS ORGANISATION
35,New,THE DEEPER THE LOVE,WHITESNAKE,EMI
36,36,ADVICE FOR THE YOUNG AT HEART,TEARS FOR FEARS,FONTANA
37,18,I WISH IT WOULD RAIN DOWN,PHIL COLLINS,VIRGIN
38,24,TELL ME THERE'S A HEAVEN,CHRIS REA,EAST WEST
39,New,LOVE AND ANGER,KATE BUSH,EMI
40,42,RUNAWAY HORSES,BELINDA CARLISLE,VIRGIN
41,58,LOVE PAINS,LIZA MINNELLI,EPIC
42,25,LIVE TOGETHER,LISA STANSFIELD,ARISTA
43,New,SWEET SOUL SISTER,THE CULT,BEGGARS BANQUET
44,61,WITH A LITTLE LOVE,SAM BROWN,A&M
45,54,BRING FORTH THE GUILLOTINE {1990},SILVER BULLET,TAM TAM
46,53,KICKING UP DUST,LITTLE ANGELS,POLYDOR
47,74,BIRDHOUSE IN YOUR SOUL,THEY MIGHT BE GIANTS,ELEKTRA
48,50,COME TOGETHER AS ONE,WILL DOWNING,4TH & BROADWAY
49,55,WARRIOR,MC WILDSKI,ARISTA
50,28,TEARS ON MY PILLOW,KYLIE MINOGUE,PWL
51,30,TOUCH ME,49ERS,4TH & BROADWAY
52,26,INSTANT REPLAY,YELL!,FANFARE
53,New,TRUST,BROTHER BEYOND,PARLOPHONE
54,New,TREAT ME LIKE A LADY,FIVE STAR,TENT
55,New,MAD LOVE (EP),LUSH,4AD
56,New,RAGGA HOUSE (ALL NIGHT LONG) FT DADDY FREDDY,SIMON HARRIS FEATURING DADDY FREDDY,LIVING BEAT
57,35,NOTHING EVER HAPPENS,DEL AMITRI,A&M
58,40,18 AND LIFE,SKID ROW,ATLANTIC
59,48,GET BUSY,MR LEE,JIVE
60,New,BAKER STREET {1990},GERRY RAFFERTY,EMI
,,,,
61,45,DIRTY LOVE,THUNDER,EMI
62,41,COME BACK TO ME,JANET JACKSON,BREAKOUT
63,38,BAD LOVE,ERIC CLAPTON,DUCK
64,60,AFTER THE RAIN,TITIYO,ARISTA
65,39,HELLO,THE BELOVED,WEA
66,62,WALKING ON ICE,RIVER CITY PEOPLE,EMI
67,59,NOTHING HAS BEEN PROVED,STRINGS OF LOVE,BREAKOUT
68,46,COULD HAVE TOLD YOU SO,HALO JAMES,EPIC
69,44,PROBABLY A ROBBERY,RENEGADE SOUNDWAVE,MUTE
70,79,I GO TO EXTREMES,BILLY JOEL,CBS
71,New,DIRTY MIND,SHAKESPEARS SISTER,FFRR
72,63,WALK ON THE WILD SIDE,BEAT SYSTEM,4TH & BROADWAY
73,51,I'M NOT SATISFIED,FINE YOUNG CANNIBALS,LONDON
74,New,ALL OR NOTHING,MILLI VANILLI,COOLTEMPO
75,New,ROCK AND ROLL (IS GONNA SET THE NIGHT ON FIRE),PRETTY BOY FLOYD,MCA
76,71,YOU MAKE ME FEEL (MIGHTY REAL),JIMMY SOMERVILLE,LONDON
77,82,CAPTURED,BRIAN KENNEDY,NO-LABEL
78,65,RADAR LOVE,OH WELL,PARLOPHONE
79,New,WHAT ABOUT THIS LOVE,MR FINGERS,FFRR
80,86,THE HUMPTY DANCE,DIGITAL UNDERGROUND,NO-LABEL
81,78,NO MORE LIES,MICHEL'LE,NO-LABEL
82,93,EVERY BEAT OF THE HEART,RAILWAY CHILDREN,VIRGIN
83,83,FURY EYES,CREATURES,NO-LABEL
84,76,YOUR OWN SWEET WAY,NOTTING HILLBILLIES,NO-LABEL
85,69,GET A LIFE,SOUL II SOUL,10
86,92,OBSCURITY KNOCKS EP,TRASH CAN SINATRAS,NO-LABEL
87,New,HEAT OF THE MOMENT,AFTER 7,NO-LABEL
88,81,GOOD TOGETHER,A CERTAIN RATIO,NO-LABEL
89,80,PRICE OF LOVE,BAD ENGLISH,NO-LABEL
90,94,"SUN COMES UP, IT'S TUESDAY MORNING",COWBOY JUNKIES,NO-LABEL
,,,,
91,New,METAL MARATHON,HEAVY'S,NO-LABEL
92,New,SHOW 'M THE BASS,MC MIKER G,NO-LABEL
93,95,DIRTY CASH,THE ADVENTURES OF STEVIE V,MERCURY
94,New,ALL WE WANNA DO IS DANCE,HOUSE CREW,NO-LABEL
95,New,EVERY WOMAN WANTS TO,JERMAINE STEWART,NO-LABEL
96,New,LITTLE SISTER LEAVING TOWN,TANITA TIKARAM,NO-LABEL
97,New,BLACK VELVET,ALANNAH MYLES,EAST WEST
98,70,SO WHAT,GILBERT O'SULLIVAN,DOVER
99,New,NOT THRU BEING WITH YOU FT KARYN WHITE,MICHAEL JEFFRIES FEATURING KARYN WHITE,NO-LABEL
100,88,FEELING GOOD,PRESSURE DROP,NO-LABEL
