position,lastWeek,title,artist,label
1,2,BARBADOS,TYPICALLY TROPICAL,GULL
2,1,GIVE A LITTLE LOVE,BAY CITY ROLLERS,BELL
3,12,I CAN'T GIVE YOU ANYTHING (BUT MY LOVE),THE STYLISTICS,AVCO
4,6,IF YOU THINK YOU KNOW HOW TO LOVE ME,SMOKIE,RAK
5,5,JIVE TALKIN',THE BEE GEES,RSO
6,8,IT'S IN HIS KISS,LINDA LEWIS,ARISTA
7,7,SEALED WITH A KISS {1975},BRIAN HYLAND,ABC
8,16,DELILAH,SENSATIONAL ALEX HARVEY BAND,VERTIGO
9,10,JE T'AIME,JUDGE DREAD,CACTUS
10,3,TEARS ON MY PILLOW,JOHNNY NASH,CBS
11,17,I WRITE THE SONGS/GET IT UP FOR LOVE,DAVID CASSIDY,RCA
12,22,SHERRY,ADRIAN BAKER,MAGNET
13,28,IT'S BEEN SO LONG,GEORGE MCCRAE,JAYBOY
14,29,THE LAST FAREWELL,ROGER WHITTAKER,EMI
15,19,NEW YORK CITY,T. REX,EMI
16,21,BLANKET ON THE GROUND,BILLIE JO SPEARS,UNITED ARTISTS
17,11,ROLLIN' STONE,DAVID ESSEX,CBS
18,23,DOLLY MY LOVE,MOMENTS,ALL PLATINUM
19,15,ACTION,THE SWEET,RCA
20,4,MISTY,RAY STEVENS,JANUS
21,13,HAVE YOU SEEN HER/OH GIRL,THE CHI-LITES,BRUNSWICK
22,18,DIVORCE,TAMMY WYNETTE,EPIC
23,9,THE HUSTLE,VAN MCCOY,AVCO
24,20,HIGHWIRE,LINDA CARR AND THE LOVE SQUAD,CHELSEA
25,30,LOVE ME BABY,SUSAN CADOGAN,MAGNET
26,33,EL BIMBO,BIMBO JET,EMI
27,26,7-6-5-4-3-2-1 (BLOW YOUR WHISTLE),RIMSHOTS,ALL PLATINUM
28,31,GET IN THE SWING,SPARKS,ISLAND
29,25,FOOT STOMPIN' MUSIC,HAMILTON BOHANNON,BRUNSWICK
30,50,THE BEST THING THAT EVER HAPPENED TO ME,GLADYS KNIGHT AND THE PIPS,BUDDAH
,,,,
31,14,EIGHTEEN WITH A BULLET,PETE WINGFIELD,ISLAND
32,42,ONE NIGHT,MUD,RAK
33,41,FAME,DAVID BOWIE,RCA
34,27,DISCO STOMP,HAMILTON BOHANNON,BRUNSWICK
35,45,SUMMER OF '42,BIDDU ORCHESTRA,EPIC
36,New,SUPER WOMBLE,WOMBLES,CBS
37,37,SEXY,MFSB,PHILADELPHIA INTERNATIONAL
38,48,THAT'S THE WAY (I LIKE IT),KC AND THE SUNSHINE BAND,JAYBOY
39,43,LOVE WILL KEEP US TOGETHER,THE CAPTAIN AND TENNILLE,A&M
40,24,I'M NOT IN LOVE,10CC,MERCURY
41,38,I DO I DO I DO I DO I DO,ABBA,EPIC
42,46,ROCHDALE COWBOY,MIKE HARDING,RUBBER
43,New,ONE OF THESE NIGHTS,EAGLES,ASYLUM
44,New,LOVE IN THE SUN,GLITTER BAND,BELL
45,New,DON'T THROW IT ALL AWAY,GARY BENSON,STATE
46,New,LOVE WON'T LET ME WAIT,MAJOR HARRIS,ATLANTIC
47,New,THAT'S WHAT LIFE IS ALL ABOUT,BING CROSBY,UNITED ARTISTS
48,New,AFTERNOON OF THE RHINO,MIKE POST COALITION,WARNER BROTHERS
49,New,ALL I NEED IS YOUR SWEET LOVIN',GLORIA GAYNOR,MGM
50,New,A CHILD'S PRAYER,HOT CHOCOLATE,RAK
