position,lastWeek,title,artist,label
1,New,VERTIGO,U2,ISLAND
2,2,LOSE MY BREATH,DESTINY'S CHILD,COLUMBIA
3,1,JUST LOSE IT,EMINEM,INTERSCOPE
4,New,CURTAIN FALLS,BLUE,INNOCENT
5,5,CONFESSIONS PART II/MY BOO,USHER,LAFACE
6,4,CAR WASH,CHRISTINA AGUILERA FT MISSY,DREAMWORKS
7,3,MY PREROGATIVE,BRITNEY SPEARS,JIVE
8,8,CALL ON ME,ERIC PRYDZ,DATA
9,New,OUT OF THE BLUE,DELTA GOODREM,EPIC
10,9,DJ/STOP,JAMELIA,PARLOPHONE
11,6,WONDERFUL,JA RULE FT R KELLY & ASHANTI,DEF JAM
12,New,YOU STOOD UP,V,UNIVERSAL
13,7,THE WEEKEND,MICHAEL GRAY,EYE INDUSTRIES/UMTV
14,New,DREAM,DIZZEE RASCAL,XL RECORDINGS
15,10,MY NECK MY BACK (LICK IT),KHIA,DIRECTION
16,New,HUNGRY EYES,EYE OPENER,ALL AROUND THE WORLD
17,11,MILLIONAIRE,KELIS FT ANDRE 3000,VIRGIN
18,New,BRIDGING THE GAP,NAS,COLUMBIA
19,New,WALKIE TALKIE MAN,STERIOGRAM,EMI
20,New,EVERLASTING LOVE,JAMIE CULLUM,UCJ
21,13,STOLEN,JAY SEAN,RELENTLESS
22,15,HAPPY PEOPLE/U SAVED ME,R KELLY,JIVE
23,12,NOTHING HURTS LIKE LOVE,DANIEL BEDINGFIELD,POLYDOR
24,19,FLASHDANCE,DEEP DISH,POSITIVA
25,17,PUMP IT UP,DANZEL,DATA
26,16,I BELIEVE MY HEART,DUNCAN JAMES & KEEDIE,INNOCENT
27,18,YOU WON'T FORGET ABOUT ME,DANNII MINOGUE VS FLOWER POWER,ALL AROUND THE WORLD
28,New,SO SEXY,TWISTA FT R KELLY,ATLANTIC
29,New,WELCOME BACK/BREATHE STRETCH SHAKE,MASE,BAD BOY
30,25,WHY DO I DO,TYLER JAMES,ISLAND
,,,,
31,New,NOTHING WRONG WITH YOU,FINN BROTHERS,PARLOPHONE
32,20,ALL THAT I'M ALLOWED (I'M THANKFUL),ELTON JOHN,ROCKET
33,14,ALL I WANT,WET WET WET,MERCURY
34,21,WIND THE BOBBIN UP,JO JINGLES,JO JINGLES
35,28,PIECES OF ME,ASHLEE SIMPSON,GEFFEN
36,31,DO YOU KNOW (I GO CRAZY),ANGEL CITY,DATA
37,30,RADIO,ROBBIE WILLIAMS,CHRYSALIS
38,29,LOCK UP YA DAUGHTERS/MINISTRY OF MAYHEM,NOISE NEXT DOOR,US & THEM
39,35,COME GET SOME,ROOSTER,BRIGHTSIDE
40,36,MORE MORE MORE,RACHEL STEVENS,POLYDOR
41,24,ENJOY THE SILENCE 04,DEPECHE MODE,MUTE
42,23,BACK FOR ME,CANDEE JAY,INCENTIVE
43,New,CINNAMON GIRL,PRINCE,COLUMBIA
44,39,WHAT YOU'RE MADE OF,LUCIE SILVAS,MERCURY
45,26,WHAT BECAME OF THE LIKELY LADS,LIBERTINES,ROUGH TRADE
46,34,BALLA BABY,CHINGY,PARLOPHONE
47,40,MARY,SCISSOR SISTERS,POLYDOR
48,33,YOUR MOTHER'S GOT A PENIS,GOLDIE LOOKIN CHAIN,EAST WEST
49,New,LOST IN THE PLOT,DEARS,BELLA UNION
50,42,AFRODISIAC,BRANDY,ATLANTIC
51,22,I PREDICT A RIOT,KAISER CHIEFS,B UNIQUE
52,New,MOVEMENT,LCD SOUNDSYSTEM,DFA/EMI
53,37,OPEN ARMS,TINA TURNER,PARLOPHONE
54,48,LOVE MACHINE,GIRLS ALOUD,POLYDOR
55,41,KINDA LOVE,DARIUS,MERCURY
56,46,DROP THE PRESSURE,MYLO,BREASTFED
57,New,PLUS,ECHELON,POPTONES
58,51,BABY CAKES,3 OF A KIND,RELENTLESS
59,27,THE END HAS NO END,STROKES,ROUGH TRADE
60,38,FREAKIN' OUT/ALL OVER ME,GRAHAM COXON,TRANSCOPIC
,,,,
61,44,SUNSHINE,LIL' FLIP,COLUMBIA
62,32,ROUND HERE,GEORGE MICHAEL,AEGEAN
63,62,REAL TO ME,BRIAN MCFADDEN,MODEST/SONY MUSIC
64,47,WHATEVER U WANT,CHRISTINA MILIAN FT JOE BUDDEN,DEF JAM
65,Re,JUMP AROUND,HOUSE OF PAIN,TOMMY BOY
66,49,FREE,ESTELLE,J-DID/V2
67,55,I HOPE YOU DANCE,RONAN KEATING,POLYDOR
68,43,THE BUCKET,KINGS OF LEON,HAND ME DOWN
69,New,REMIXES - VOL 2,ED RUSH & OPTICAL,VIRUS
70,58,THESE WORDS,NATASHA BEDINGFIELD,PHONOGENIC
71,66,MY MY MY,ARMAND VAN HELDEN,SOUTHERN FRIED
72,56,MY PLACE/FLAP YOUR WINGS,NELLY,UNIVERSAL
73,63,OOPS UPSIDE YOUR HEAD,DJ CASPER FT GAP BAND,ALL AROUND THE WORLD
74,71,BLINDED BY THE LIGHTS,STREETS,679/LOCKED ON
75,45,THE LOVE OF RICHARD NIXON,MANIC STREET PREACHERS,SONY MUSIC
76,New,HIT THE CITY,MARK LANEGAN,BEGGARS BANQUET
77,New,O.P.P.,NAUGHTY BY NATURE,TOMMY BOY
78,New,TAKE IT EASY (LOVE NOTHING),BRIGHT EYES,SADDLE CREEK
79,New,HIP HOP HOORAY,NAUGHTY BY NATURE,TOMMY BOY
80,New,LUA,BRIGHT EYES,SADDLE CREEK
81,Re,BREEZE ON BY,DONNY OSMOND,DECCA
82,50,FIRST DAY OF MY LIFE,RASMUS,UNIVERSAL
83,54,Y CONTROL,YEAH YEAH YEAHS,DRESS UP/POLYDOR
84,57,ROMANTIC RIGHTS,DEATH FROM ABOVE 1979,679 RECORDINGS
85,New,CRUEL KINDNESS,HIDING PLACE,RCA
86,94,COMFORTABLY NUMB,SCISSOR SISTERS,POLYDOR
87,Re,LOVE THEM,EAMON FT GHOSTFACE,JIVE
88,Re,WOZ NOT WOZ,ERIC PRYDZ & STEVE ANGELLO,C2
89,61,BORN IN THE '70S,ED HARCOURT,HEAVENLY
90,53,NEVER ENOUGH,OPEN,LOOG
,,,,
91,Re,FRIDAY'S CHILD,WILL YOUNG,S
92,86,TIPSY,J-KWON,LAFACE
93,New,RENEGADES OF FUNK,AFRIKA BAMBAATAA & SOULSONIC,TOMMY BOY
94,Re,YOU GOT THE LOVE,SOURCE FT CANDI STATON,React
95,Re,LOVE IS ONLY A FEELING,DARKNESS,MUST DESTROY
96,New,THE HUMPTY DANCE,DIGITAL UNDERGROUND,TOMMY BOY
97,New,WOW MACHINE,CAVES,MAIN SPRING
98,Re,YOURS FATALLY,BIG BROVAZ,EPIC
99,New,NO JOKE/BALTIMORE,FABIO & PHOTEK/PHOTEK,PHOTEK
100,78,IF YOU WANT,TOM VEK,TUMMY TOUCH
