position,lastWeek,title,artist,label
1,2,TIRED OF WAITING FOR YOU,THE KINKS,PYE
2,5,I'LL NEVER FIND ANOTHER YOU,SEEKERS,COLUMBIA
3,1,YOU'VE LOST THAT LOVIN' FEELIN',THE RIGHTEOUS BROTHERS,LONDON
4,3,KEEP SEARCHIN',DEL SHANNON,STATESIDE
5,14,GAME OF LOVE,WAYNE FONTANA AND THE MINDBENDERS,FONTANA
6,13,DON'T LET ME BE MISUNDERSTOOD,THE ANIMALS,COLUMBIA
7,7,THE SPECIAL YEARS,VAL DOONICAN,DECCA
8,6,COME TOMORROW,MANFRED MANN,HMV
9,19,FUNNY HOW LOVE CAN BE,IVY LEAGUE,PICCADILLY
10,4,GO NOW,THE MOODY BLUES,DECCA
11,20,IT HURTS SO MUCH,JIM REEVES,RCA
12,8,CAST YOUR FATE TO THE WIND,SOUNDS ORCHESTRAL,PICCADILLY
13,9,YOU'VE LOST THAT LOVIN' FEELIN',CILLA BLACK,PARLOPHONE
14,11,LEADER OF THE PACK,SHANGRI-LAS,RED BIRD
15,22,YES I WILL,THE HOLLIES,PARLOPHONE
16,10,BABY PLEASE DON'T GO,THEM,DECCA
17,36,GOODNIGHT,ROY ORBISON,LONDON
18,12,FERRY CROSS THE MERSEY,GERRY AND THE PACEMAKERS,COLUMBIA
19,39,IT'S NOT UNUSUAL,TOM JONES,DECCA
20,16,I'M LOST WITHOUT YOU,BILLY FURY,DECCA
21,15,YEH YEH,GEORGIE FAME,COLUMBIA
22,17,TERRY,TWINKLE,DECCA
23,21,THREE BELLS,BRIAN POOLE AND THE TREMELOES,DECCA
24,New,I MUST BE SEEING THINGS,GENE PITNEY,STATESIDE
25,35,MARY ANNE,THE SHADOWS,COLUMBIA
26,New,COME AND STAY WITH ME,MARIANNE FAITHFULL,DECCA
27,26,DANCE DANCE DANCE,THE BEACH BOYS,CAPITOL
28,23,WHAT IN THE WORLD'S COME OVER YOU,ROCKIN' BERRIES,PICCADILLY
29,24,SOMEWHERE,PJ PROBY,LIBERTY
30,40,A WINDMILL IN OLD AMSTERDAM,RONNIE HILTON,HMV
,,,,
31,18,GIRL DON'T COME,SANDIE SHAW,PYE
32,33,STOP FEELING SORRY FOR YOURSELF,ADAM FAITH,PARLOPHONE
33,27,COME SEE ABOUT ME,THE SUPREMES,STATESIDE
34,28,WALK TALL,VAL DOONICAN,DECCA
35,32,GETTING MIGHTY CROWDED,BETTY EVERETT,FONTANA
36,37,PAPER TIGER,SUE THOMPSON,HICKORY
37,New,YOUR HURTIN' KIND OF LOVE,DUSTY SPRINGFIELD,PHILIPS
38,25,I FEEL FINE,THE BEATLES,PARLOPHONE
39,31,PROMISED LAND,CHUCK BERRY,PYE INTERNATIONAL
40,29,DOWNTOWN,PETULA CLARK,PYE
41,New,SILHOUETTES,HERMAN'S HERMITS,COLUMBIA
42,42,I'LL TAKE YOU HOME,CLIFF BENNETT AND THE REBEL ROUSERS,PARLOPHONE
43,45,TELL HER NO,THE ZOMBIES,DECCA
44,New,I'LL STOP AT NOTHING,SANDIE SHAW,PYE
45,New,I CAN'T EXPLAIN,THE WHO,BRUNSWICK
46,30,I COULD EASILY FALL,CLIFF RICHARD,COLUMBIA
47,34,NO ARMS CAN EVER HOLD YOU,THE BACHELORS,DECCA
48,New,DO WHAT YOU DO DO WELL,NED MILLER,LONDON
49,38,WHATCHA GONNA DO ABOUT IT,DORIS TROY,ATLANTIC
50,48,DON'T MAKE ME (FALL IN LOVE WITH YOU),BABBITY BLUE,DECCA
