position,lastWeek,title,artist,label
1,1,LOVE ME FOR A REASON,THE OSMONDS,MGM
2,4,KUNG FU FIGHTING,CARL DOUGLAS,PYE
3,2,I'M LEAVING IT ALL UP TO YOU,DONNY & MARIE OSMOND,MGM
4,5,Y VIVA ESPANA,SYLVIA,SONET
5,7,ANNIE'S SONG,JOHN DENVER,RCA
6,11,HANG ON IN THERE BABY,JOHNNY BRISTOL,MGM
7,3,WHEN WILL I SEE YOU AGAIN,THE THREE DEGREES,PHILADELPHIA INTERNATIONAL
8,8,WHAT BECOMES OF THE BROKENHEARTED {1974},JIMMY RUFFIN,TAMLA MOTOWN
9,19,YOU YOU YOU,ALVIN STARDUST,MAGNET
10,13,NA NA NA,COZY POWELL,RAK
11,9,MR. SOFT,COCKNEY REBEL,EMI
12,10,HONEY HONEY,SWEET DREAMS,BRADLEY’S
13,6,YOU MAKE ME FEEL BRAND NEW,THE STYLISTICS,AVCO
14,24,BABY LOVE,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
15,16,QUEEN OF CLUBS,KC AND THE SUNSHINE BAND,JAYBOY
16,22,THE BLACK-EYED BOYS,PAPER LACE,BUS STOP
17,20,"CAN'T GET ENOUGH OF YOUR LOVE, BABE",BARRY WHITE,PYE INTERNATIONAL
18,15,ROCK 'N' ROLL LADY,SHOWADDYWADDY,BELL
19,12,SUMMERLOVE SENSATION,BAY CITY ROLLERS,BELL
20,14,"HELLO, SUMMERTIME",BOBBY GOLDSBORO,UNITED ARTISTS
21,17,RAINBOW,PETERS AND LEE,PHILIPS
22,27,SMOKE GETS IN YOUR EYES,BRYAN FERRY,ISLAND
23,28,ANOTHER SATURDAY NIGHT,CAT STEVENS,ISLAND
24,29,ROCK ME GENTLY,ANDY KIM,CAPITOL
25,21,ROCK THE BOAT,HUES CORPORATION,RCA
26,23,ROCK YOUR BABY,GEORGE MCCRAE,JAYBOY
27,26,ROCKET,MUD,RAK
28,25,I SHOT THE SHERIFF,ERIC CLAPTON,RSO
29,32,MACHINE GUN,THE COMMODORES,TAMLA MOTOWN
30,47,I'VE GOT THE MUSIC IN ME,THE KIKI DEE BAND,ROCKET
,,,,
31,18,JUST FOR YOU,GLITTER BAND,BELL
32,40,PINBALL,BRIAN PROTHEROE,CHRYSALIS
33,46,IT'S BETTER TO HAVE (AND DON'T NEED),DON COVAY,MERCURY
34,New,THE BITCH IS BACK,ELTON JOHN,DJM
35,New,SILLY LOVE,10CC,UK
36,50,SOMETHING 'BOUT YOU BABY I LIKE,TOM JONES,DECCA
37,37,WINDOW SHOPPING,R DEAN TAYLOR,POLYDOR
38,31,IT'S ONLY ROCK AND ROLL,THE ROLLING STONES,ROLLING STONES
39,34,FEEL LIKE MAKIN' LOVE,ROBERTA FLACK,ATLANTIC
40,30,BORN WITH A SMILE ON MY FACE,STEPHANIE DE SYKES AND RAIN,BRADLEY’S
41,39,SHE,CHARLES AZNAVOUR,BARCLAY
42,New,GEE BABY,PETER SHELLEY,MAGNET
43,36,BAND ON THE RUN,PAUL MCCARTNEY AND WINGS,APPLE
44,New,SAD SWEET DREAMER,SWEET SENSATION,PYE
45,33,MISS HIT AND RUN,BARRY BLUE,BELL
46,35,AMATEUR HOUR,SPARKS,ISLAND
47,New,UP IN A PUFF OF SMOKE,POLLY BROWN,GTO
48,New,LONG TALL GLASSES,LEO SAYER,CHRYSALIS
49,43,BANANA ROCK,WOMBLES,CBS
50,41,SUNDOWN,GORDON LIGHTFOOT,REPRISE
