position,lastWeek,title,artist,label
1,3,YOUNG GIRL,UNION GAP,CBS
2,2,A MAN WITHOUT LOVE,ENGELBERT HUMPERDINCK,DECCA
3,5,HONEY,BOBBY GOLDSBORO,UNITED ARTISTS
4,4,LAZY SUNDAY,THE SMALL FACES,IMMEDIATE
5,1,WHAT A WONDERFUL WORLD/CABARET,LOUIS ARMSTRONG,HMV
6,7,I DON'T WANT OUR LOVING TO DIE,HERD,FONTANA
7,6,SIMON SAYS,1910 FRUITGUM COMPANY,PYE INTERNATIONAL
8,9,CAN'T TAKE MY EYES OFF YOU,ANDY WILLIAMS,CBS
9,11,RAINBOW VALLEY,LOVE AFFAIR,CBS
10,10,WHITE HORSES,JACKY,PHILIPS
11,8,IF I ONLY HAD TIME,JOHN ROWLES,MCA
12,14,SLEEPY JOE,HERMAN'S HERMITS,COLUMBIA
13,15,JOANNA,SCOTT WALKER,PHILIPS
14,24,HELULE HELULE,THE TREMELOES,CBS
15,23,THIS WHEEL'S ON FIRE,JULIE DRISCOLL AND THE BRIAN AUGER TRINITY,MARMALADE
16,16,AIN'T NOTHIN' BUT A HOUSEPARTY,SHOWSTOPPERS,BEACON
17,12,CONGRATULATIONS,CLIFF RICHARD,COLUMBIA
18,40,U.S. MALE,ELVIS PRESLEY,RCA
19,32,DO YOU KNOW THE WAY TO SAN JOSE,DIONNE WARWICK,PYE INTERNATIONAL
20,21,LITTLE GREEN APPLES,ROGER MILLER,MERCURY
21,13,JENNIFER ECCLES,THE HOLLIES,PARLOPHONE
22,19,CRY LIKE A BABY,THE BOX TOPS,BELL
23,18,I CAN'T LET MAGGIE GO,HONEYBUS,DERAM
24,25,"HELLO, HOW ARE YOU",EASYBEATS,UNITED ARTISTS
25,17,SOMETHING HERE IN MY HEART (KEEPS A-TELLIN' ME NO),PAPER DOLLS,PYE
26,22,SOMEWHERE IN THE COUNTRY,GENE PITNEY,STATESIDE
27,20,DELILAH,TOM JONES,DECCA
28,31,WHEN WE WERE YOUNG,SOLOMON KING,COLUMBIA
29,33,FRIENDS,THE BEACH BOYS,CAPITOL
30,26,ROCK AROUND THE CLOCK {1968},BILL HALEY AND HIS COMETS,MCA
,,,,
31,39,BABY COME BACK,EQUALS,PRESIDENT
32,28,FOREVER CAME TODAY,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
33,44,I PRETEND,DES O'CONNOR,COLUMBIA
34,36,DEBORA,TYRANNOSAURUS REX,REGAL ZONOPHONE
35,New,TIME FOR LIVIN',ASSOCIATIONS,WARNER BROTHERS
36,34,SUMMERTIME BLUES {1968},EDDIE COCHRAN,LIBERTY
37,27,CAPTAIN OF YOUR SHIP,REPARATA AND THE DELRONS,BELL
38,New,THINK,ARETHA FRANKLIN,ATLANTIC
39,48,IT'S MY TIME,THE EVERLY BROTHERS,WARNER BROTHERS
40,29,(SITTIN' ON) THE DOCK OF THE BAY,OTIS REDDING,STAX
41,35,PEGGY SUE/RAVE ON,BUDDY HOLLY,MCA
42,43,BLACK MAGIC WOMAN,FLEETWOOD MAC,BLUE HORIZON
43,49,RAINBOW CHASER,NIRVANA {60'S},ISLAND
44,42,RICE IS NICE,LEMON PIPERS,PYE INTERNATIONAL
45,New,LOVIN' THINGS,MARMALADE,CBS
46,46,SOUL COAXING (AME CALINE),RAYMOND LEFEVRE,MAJOR MINOR
47,47,SHOO BE DOO BE DOO DA DAY,STEVIE WONDER,TAMLA MOTOWN
48,New,MARJORINE,JOE COCKER,REGAL ZONOPHONE
49,38,LOVE IS BLUE (L'AMOUR EST BLEU),PAUL MAURIAT,PHILIPS
50,41,IF I WERE A CARPENTER,THE FOUR TOPS,TAMLA MOTOWN
