position,lastWeek,title,artist,label
1,New,BOUND 4 DA RELOAD (CASUALTY),OXIDE & NEUTRINO,EAST WEST
2,1,TOCA'S MIRACLE,FRAGMA,POSITIVA
3,2,FILL ME IN,CRAIG DAVID,WILDSTAR
4,7,THE BAD TOUCH,BLOODHOUND GANG,GEFFEN
5,3,THONG SONG,SISQO,DEF SOUL
6,New,CANDY,MANDY MOORE,EPIC
7,6,BUGGIN' ME,TRUE STEPPERS FT DANE BOWERS,NULIFE
8,5,HE WASN'T MAN ENOUGH,TONI BRAXTON,ARISTA
9,8,FLOWERS,SWEET FEMALE ATTITUDE,WEA
10,New,CRAZY LOVE,MJ COLE,TALKIN LOUD
11,New,PER SEMPRE AMORE (FOREVER IN LOVE),LOLLY,POLYDOR
12,New,THE BEST IS YET TO COME,SCOOCH,ACCOLADE
13,10,BLOW YA MIND,LOCK 'N' LOAD,PEPPER
14,11,NEVER BE THE SAME AGAIN,MELANIE C/LISA LEFT EYE LOPES,VIRGIN
15,9,PRIVATE EMOTION,RICKY MARTIN FT MEJA,COLUMBIA
16,New,BIG GIRL,PRECOCIOUS BRATS/KEVIN & PERRY,VIRGIN/EMI
17,4,WHO FEELS LOVE?,OASIS,BIG BROTHER
18,12,DEEPER SHADE OF BLUE,STEPS,JIVE
19,New,CRY,SYSTEM F,ESSENTIAL RECORDINGS
20,17,I WANNA LOVE YOU FOREVER,JESSICA SIMPSON,COLUMBIA
21,18,JUST AROUND THE HILL,SASH!,MULTIPLY
22,16,SAY MY NAME,DESTINY'S CHILD,COLUMBIA
23,13,SUPERSTAR,CYPRESS HILL,COLUMBIA
24,New,DIRGE,DEATH IN VEGAS,CONCRETE
25,14,DAILY,TQ,EPIC
26,27,BAG IT UP,GERI HALLIWELL,EMI
27,20,A SONG FOR THE LOVERS,RICHARD ASHCROFT,HUT
28,22,FOOL AGAIN,WESTLIFE,RCA
29,19,GIVE ME YOU,MARY J BLIGE,MCA
30,23,SMOOTH,SANTANA FT ROB THOMAS,ARISTA
,,,,
31,New,RAVEL'S PAVANE POUR UNE INFANTE DEFUNTE,WILLIAM ORBIT,WEA
32,21,ARE YOU STILL HAVING FUN?,EAGLE-EYE CHERRY,POLYDOR
33,26,ALL THE SMALL THINGS,BLINK 182,MCA
34,28,FREAKYTIME,POINT BREAK,ETERNAL
35,New,DEADLINE,DUTCH FORCE,INFERNO
36,30,AMAZED,LONESTAR,BNA/GRAPEVINE
37,15,IF ONLY,HANSON,MERCURY
38,25,THE TIME IS NOW,MOLOKO,ECHO
39,New,VIVRANT THING,Q-TIP,ARISTA
40,32,PURE SHORES,ALL SAINTS,LONDON
41,29,STILL DRE,DR DRE FT SNOOP DOGG,INTERSCOPE
42,31,SITTING DOWN HERE,LENE MARLIN,VIRGIN
43,24,IMAGINE,SHOLA AMA,WEA
44,34,AMERICAN PIE,MADONNA,MAVERICK
45,33,AIRWAVE,RANK 1,MANIFESTO
46,36,SEE YA,ATOMIC KITTEN,INNOCENT
47,37,DON'T GIVE UP,CHICANE FT BRYAN ADAMS,XTRAVAGANZA
48,39,DON'T WANNA LET YOU GO,FIVE,RCA
49,35,SISTER,SISTER 2 SISTER,MUSHROOM
50,40,SHALALA LALA,VENGABOYS,POSITIVA
51,38,SUNSTORM,HURLEY & TODD,MULTIPLY
52,76,GO LET IT OUT,OASIS,BIG BROTHER
53,41,KILLER,ATB,SOUND OF MINISTRY
54,51,RISE,GABRIELLE,GO BEAT
55,New,VIOLA,MOOGWAI,PLATIPUS
56,56,JUMP DOWN,B'WITCHED,EPIC
57,45,CRASH AND BURN,SAVAGE GARDEN,COLUMBIA
58,55,WHAT A GIRL WANTS,CHRISTINA AGUILERA,RCA
59,New,HOW TO WIN YOUR LOVE,ENGELBERT HUMPERDINCK,UNIVERSAL MUSIC TV
60,43,MOVIN TOO FAST,ARTFUL DODGER & ROMINA JOHNSON,LOCKED ON
,,,,
61,42,DON'T SAY YOU LOVE ME,M2M,ATLANTIC
62,50,AFTER THE RAIN HAS FALLEN,STING,A&M
63,47,ONLY THE LOOT CAN MAKE ME HAPPY,R KELLY,JIVE
64,44,BINGO BANGO,BASEMENT JAXX,XL RECORDINGS
65,60,FREAKIN' IT,WILL SMITH,COLUMBIA
66,New,TAKE IT EASY,MINT ROYALE,FAITH & HOPE
