position,lastWeek,title,artist,label
1,1,STAY,SHAKESPEARS SISTER,LONDON
2,6,FINALLY {1992},CE CE PENISTON,A&M
3,8,TO BE WITH YOU,MR BIG,ATLANTIC
4,16,DEEPLY DIPPY,RIGHT SAID FRED,TUG
5,5,TEARS IN HEAVEN,ERIC CLAPTON,REPRISE
6,New,LET'S GET ROCKED,DEF LEPPARD,BLUDGEON RIFFOLA
7,2,I LOVE YOUR SMILE {1992},SHANICE,MOTOWN
8,New,HIGH,THE CURE,FICTION
9,New,WHY,ANNIE LENNOX,RCA
10,7,WEATHER WITH YOU,CROWDED HOUSE,CAPITOL
11,11,HUMAN TOUCH,BRUCE SPRINGSTEEN,COLUMBIA
12,New,BREATH OF LIFE,ERASURE,MUTE
13,3,MY GIRL {1992},THE TEMPTATIONS,EPIC
14,4,AMERICA: WHAT TIME IS LOVE,KLF,KLF COMMUNICATIONS
15,18,SWEET HARMONY (EP),LIQUID,XL RECORDINGS
16,19,DO NOT PASS ME BY,HAMMER,CAPITOL
17,21,TIME TO MAKE YOU MINE,LISA STANSFIELD,ARISTA
18,13,RAVE GENERATOR,TOXIC TWO,PWL INTERNATIONAL
19,22,MORE THAN LOVE,WET WET WET,PRECIOUS ORGANISATION
20,New,SLASH 'N' BURN,MANIC STREET PREACHERS,COLUMBIA
21,15,A DEEPER LOVE,CLIVILLES AND COLE,COLUMBIA
22,10,IT'S A FINE DAY,OPUS III,PWL INTERNATIONAL
23,New,EXPRESSION {1992},SALT-N-PEPA,FFRR
24,9,ONE,U2,ISLAND
25,64,WINTER,TORI AMOS,EAST WEST
26,New,CHURCH OF YOUR HEART,ROXETTE,EMI
27,17,I KNOW,NEW ATLANTIC,3 BEAT
28,39,THE LIFE OF RILEY,THE LIGHTNING SEEDS,VIRGIN
29,New,TAKE MY ADVICE,KYM SIMS,ATCO
30,33,DON'T LOSE THE MAGIC,SHAWN CHRISTOPHER,ARISTA
,,,,
31,New,MONEY DON'T MATTER 2 NIGHT,PRINCE AND THE NEW POWER GENERATION,PAISLEY PARK
32,14,NOVEMBER RAIN,GUNS N' ROSES,GEFFEN
33,12,COME AS YOU ARE,NIRVANA,DGC
34,25,(ALL I KNOW) FEELS LIKE FOREVER,JOE COCKER,CAPITOL
35,New,BITCH SCHOOL,SPINAL TAP,MCA
36,41,SAVE THE BEST FOR LAST,VANESSA WILLIAMS,POLYDOR
37,24,STEAL YOUR FIRE,GUN,A&M
38,20,IT MUST BE LOVE {1992},MADNESS,VIRGIN
39,32,A JUICY RED APPLE,SKIN UP,LOVE
40,44,YOU,TEN SHARP,COLUMBIA
41,New,YOU'RE ALL THAT MATTERS TO ME,CURTIS STIGERS,ARISTA
42,62,HALFWAY TO HEAVEN,EUROPE,EPIC
43,29,MAKE IT ON MY OWN,ALISON LIMERICK,ARISTA
44,New,THROUGH THE ROOF,CUD,A&M
45,26,THOUGHT I'D DIED AND GONE TO HEAVEN,BRYAN ADAMS,A&M
46,New,I STILL THINK ABOUT YOU,DANGER DANGER,EPIC
47,47,ROCKS ON THE ROAD,JETHRO TULL,CHRYSALIS
48,27,I'M DOING FINE NOW,THE PASADENAS,COLUMBIA
49,New,ROCK ME STEADY,DJ PROFESSOR,PWL CONTINENTAL
50,23,FAR GONE AND OUT,THE JESUS AND MARY CHAIN,BLANCO
51,New,ALWAYS,URBAN SOUL,COOLTEMPO
52,48,RICH AH GETTING RICHER,REBEL MC,BIG LIFE
53,28,UNDER THE BRIDGE,RED HOT CHILI PEPPERS,WARNER BROTHERS
54,31,WE ARE EACH OTHER,THE BEAUTIFUL SOUTH,GO! DISCS
55,43,MIND ADVENTURES,DES'REE,DUSTED SOUND
56,New,LOVE YOU ALL MY LIFETIME,CHAKA KHAN,WARNER BROTHERS
57,34,ARE YOU READY TO FLY,ROZALLA,PULSE
58,58,BOY ON TOP OF THE NEWS,DIESEL PARK WEST,FOOD
59,30,PLACES THAT BELONG TO YOU,BARBRA STREISAND,COLUMBIA
60,New,ONE TRUE WOMAN,YAZZ,POLYDOR
,,,,
61,63,CALEDONIA,FRANKIE MILLER,MCS
62,35,LIFT EVERY VOICE (TAKE ME AWAY),MASS ORDER,COLUMBIA
63,38,WE'VE GOT TO LIVE TOGETHER,RAF,PWL CONTINENTAL
64,36,DRAGGING ME DOWN,INSPIRAL CARPETS,COW
65,New,PINK FLOWER/ROOM ELEVEN,DAISY CHAINSAW,DEVA
66,46,REMEMBER THE TIME,MICHAEL JACKSON,EPIC
67,37,COVERS (EP),EVERYTHING BUT THE GIRL,BLANCO
68,New,EASY,LOUD,CHINA
69,53,IS IT GOOD FOR YOU,TEDDY RILEY AND TAMMY LUCAS,MCA
70,42,FOR YOUR BABIES,SIMPLY RED,EAST WEST
71,49,HAPPY BUSMAN,THE FRANK AND WALTERS,SETANTA
72,40,TWILIGHT ZONE,2 UNLIMITED,PWL CONTINENTAL
73,51,LOST IN YOUR LOVE,TONY HADLEY,EMI
74,50,COLOUR MY LIFE,M PEOPLE,DECONSTRUCTION
75,45,WEIRDO,THE CHARLATANS,SITUATION TWO
