position,lastWeek,title,artist,label
1,1,NEVER GONNA GIVE YOU UP,RICK ASTLEY,RCA
2,11,PUMP UP THE VOLUME/ANITINA (THE FIRST TIME I SEE SHE DANCE),M/A/R/R/S,4AD
3,2,WIPEOUT,THE FAT BOYS AND THE BEACH BOYS,URBAN
4,5,HEART AND SOUL,T'PAU,SIREN
5,4,WHERE THE STREETS HAVE NO NAME,U2,ISLAND
6,7,SOME PEOPLE,CLIFF RICHARD,EMI
7,New,CAUSING A COMMOTION,MADONNA,SIRE
8,3,WHAT HAVE I DONE TO DESERVE THIS,THE PET SHOP BOYS AND DUSTY SPRINGFIELD,PARLOPHONE
9,10,CASANOVA,LEVERT,ATLANTIC
10,6,TOY BOY,SINITTA,FANFARE
11,24,IT'S OVER,LEVEL 42,POLYDOR
12,28,HOUSE NATION,HOUSE MASTER BOYZ AND THE RUDE BOY OF HOUSE,MAGNETIC DANCE
13,9,WONDERFUL LIFE {1987},BLACK,A&M
14,8,SWEET LITTLE MYSTERY,WET WET WET,PRECIOUS ORGANISATION
15,19,I DON'T WANT TO BE A HERO,JOHNNY HATES JAZZ,VIRGIN
16,12,BRIDGE TO YOUR HEART,WAX,RCA
17,15,ME AND THE FARMER,THE HOUSEMARTINS,GO! DISCS
18,29,LIES,JONATHAN BUTLER,JIVE
19,16,HOURGLASS,SQUEEZE,A&M
20,36,HEY MATTHEW,KAREL FIALKA,IRS
21,14,CALL ME,SPAGNA,CBS
22,18,THE MOTIVE,THEN JERICO,LONDON
23,13,U GOT THE LOOK,PRINCE,PAISLEY PARK
24,33,STOP TO LOVE,LUTHER VANDROSS,EPIC
25,35,TOMORROW,THE COMMUNARDS,LONDON
26,48,I NEED LOVE,LL COOL J,DEF JAM
27,20,FUNKY TOWN,PSEUDO ECHO,RCA
28,21,DIDN'T WE ALMOST HAVE IT ALL,WHITNEY HOUSTON,ARISTA
29,26,NEVER LET ME DOWN AGAIN,DEPECHE MODE,MUTE
30,17,I JUST CAN'T STOP LOVING YOU,MICHAEL JACKSON WITH SIEDAH GARRETT,EPIC
,,,,
31,New,POUR SOME SUGAR ON ME,DEF LEPPARD,BLUDGEON RIFFOLA
32,22,SOMEWHERE OUT THERE,LINDA RONSTADT AND JAMES INGRAM,MCA
33,New,JACK LE FREAK,CHIC,ATLANTIC
34,37,NEVER LET ME DOWN,DAVID BOWIE,EMI AMERICA
