position,lastWeek,title,artist,label
1,New,THE TIDE IS HIGH (GET THE FEELING),ATOMIC KITTEN,INNOCENT
2,1,CROSSROADS,BLAZIN' SQUAD,EAST WEST
3,2,ROUND ROUND,SUGABABES,ISLAND
4,3,ADDICTIVE,TRUTH HURTS FT RAKIM,INTERSCOPE
5,New,DY-NA-MI-TEE,MS DYNAMITE,POLYDOR
6,5,COLOURBLIND,DARIUS,MERCURY
7,4,WHAT YOU GOT,ABS,S
8,7,LIKE A PRAYER,MADHOUSE,SERIOUS
9,New,TOO BAD,NICKELBACK,ROADRUNNER
10,6,STARRY EYED SURPRISE,OAKENFOLD,PERFECTO
11,9,ROMEO DUNN,ROMEO,RELENTLESS
12,New,LOVE TO SEE YOU CRY,ENRIQUE IGLESIAS,INTERSCOPE
13,12,UNDERNEATH YOUR CLOTHES,SHAKIRA,EPIC
14,8,JUST THE WAY YOU ARE,MILKY,MULTIPLY
15,10,JAMES DEAN (I WANNA KNOW),DANIEL BEDINGFIELD,POLYDOR
16,New,TOUCH ME TEASE ME,3SL,EPIC
17,11,ANYONE OF US (STUPID MISTAKE),GARETH GATES,S
18,18,A THOUSAND MILES,VANESSA CARLTON,A&M
19,13,BLACK SUITS COMIN' (NOD YA HEAD),WILL SMITH FT TRA-KNOX,COLUMBIA
20,New,SEXIEST MAN IN JAMAICA,MINT ROYALE,FAITH & HOPE
21,New,ENVY,ASH,INFECTIOUS
22,20,AUTOMATIC HIGH,S CLUB JUNIORS,POLYDOR
23,16,I NEED A GIRL/U DON'T HAVE TO CALL,P. DIDDY/USHER,PUFF DADDY
24,New,GET UP AND MOVE,HARVEY,GO BEAT
25,19,ALONE,LASGO,POSITIVA
26,17,I'M ALIVE,CELINE DION,EPIC
27,21,THE LOGICAL SONG,SCOOTER,SHEFFIELD TUNES
28,22,GIRL ALL THE BAD GUYS WANT,BOWLING FOR SOUP,MUSIC FOR NATIONS
29,23,HOT IN HERRE,NELLY,UNIVERSAL
30,15,IN AND OUT,3RD EDGE,PARLOPHONE
,,,,
31,24,IN MY PLACE,COLDPLAY,PARLOPHONE
32,14,TAKE THE LONG ROAD AND WALK IT,MUSIC,HUT
33,30,OH BOY,CAM'RON FT JUELZ SANTANA,ROCAFELLA
34,27,DO YOU SEE THE LIGHT,SNAP VS PLAYTHING,DATA/MOS
35,New,CALL ME,TWEET,ELEKTRA
36,28,RAINY DAYZ,MARY J BLIGE FT JA RULE,MCA
37,26,LOVIN' IS EASY,HEARSAY,POLYDOR
38,31,LIVIN' IT UP,JA RULE FT CASE,DEF JAM
39,33,FOOLISH,ASHANTI,MURDER INC/MERCURY
40,New,CAN U DIG IT,JAMX & DELEON,SERIOUS
41,New,ACTION,SAINT ETIENNE,MANTRA
42,25,CHEEKY,BONIFACE,COLUMBIA
43,35,BOYS,BRITNEY SPEARS FT P WILLIAMS,JIVE
44,37,HERO,CHAD KROEGER FT JOSEY SCOTT,ROADRUNNER
45,29,HALF A HEART,H & CLAIRE,WEA
46,40,WORK IT OUT,BEYONCE,COLUMBIA
47,34,AROUND THE WORLD,ATC,LIBERTY
48,New,DREAMING OF YOU,THRILLSEEKERS,DATA/MOS
49,36,WHEREVER YOU WILL GO,CALLING,RCA
50,65,GET OVER YOU/MOVE THIS MOUNTAIN,SOPHIE ELLIS BEXTOR,POLYDOR
51,38,I'M GONNA BE ALRIGHT,JENNIFER LOPEZ,EPIC
52,42,BY THE WAY,RED HOT CHILI PEPPERS,WARNER BROS
53,41,WITHOUT ME,EMINEM,INTERSCOPE
54,New,THAT'S HOW GOOD YOUR LOVE IS,IL PADRINOS FT JOCELYN BROWN,DEFECTED
55,New,EASIER SAID THAN DONE,STARGATE,TELSTAR
56,New,NEVER ENDING,HALO,SONY S2
57,50,LIGHT MY FIRE,WILL YOUNG,S
58,55,STRANGE RELATIONSHIP,DARREN HAYES,COLUMBIA
59,49,SHOOTING STAR,FLIP & FILL,ALL AROUND THE WORLD
60,45,A LITTLE LESS CONVERSATION,ELVIS VS JXL,RCA
,,,,
61,New,TIC TOC,KLEA,INCENTIVE
62,48,JUST A LITTLE,LIBERTY X,V2
63,New,BEAUTIFUL CHILD (A DEEPER LOVE),MADELYNE,XTRAVAGANZA
64,58,HIGH VOLTAGE/POINTS OF AUTHORITY,LINKIN PARK,WARNER BROS
65,68,PAPA DON'T PREACH,KELLY OSBOURNE,EPIC
66,61,UNCHAINED MELODY,GARETH GATES,S
67,New,RIPPIN KITTIN,GOLDEN BOY WITH MISS KITTIN,ILLUSTRIOUS
68,32,DO YOU REALIZE,FLAMING LIPS,WEA
69,67,YOUR SONG,ELTON JOHN & ALESSANDRO SAFINA,MERCURY
70,New,WIDE OPEN SKY,GOLDRUSH,VIRGIN
71,51,TIME OF MY LIFE,TOPLOADER,SONY S2
72,47,SMASH SUMTHIN,ADAM F FT REDMAN,KAOS
73,56,HERE I AM,BRYAN ADAMS,A&M
74,52,LOVE AT FIRST SIGHT,KYLIE MINOGUE,PARLOPHONE
75,84,COMPLICATED,AVRIL LAVIGNE,RCA
76,43,REAL LOVE 2002,TIME FREQUENCY,JIVE
77,39,EXTREME WAYS,MOBY,MUTE
78,New,CONTEMPLATION,JOSH ONE,PROLIFICA
79,New,STRANDED,JENNIFER PAIGE,EDEL
80,75,STOP CRYING YOUR HEART OUT,OASIS,BIG BROTHER
81,46,LOVE DON'T LET ME GO,DAVID GUETTA FT CHRIS WILLIS,VIRGIN
82,New,HARD TRANCE EP - VOL 1,VARIOUS ARTISTS,NUKLEUZ
83,New,NEVER STOP THAT FEELING,MARK' OH,LIBERTY
84,Re,ESCAPE,ENRIQUE IGLESIAS,INTERSCOPE
85,85,FREAK LIKE ME,SUGABABES,ISLAND
86,94,NESSAJA,SCOOTER,SHEFFIELD TUNES
87,New,BELONG,SPOOKY,DEVIANT
88,53,HARDER,KOSHEEN,ARISTA
89,New,SECRET SMILE,VIOLENT DELIGHT,WEA
90,Re,KISS KISS,HOLLY VALANCE,LONDON
,,,,
91,Re,BABY'S GOT A TEMPER,PRODIGY,XL RECORDINGS
92,New,BILLIE JEAN 2002,JAKKOS WORLD,UNSUBMISSIVE
93,87,DOVE (I'LL BE LOVING YOU),MOONY,POSITIVA/CREAM
94,New,LOUDER/SOFTER,DJ JAMX/DE LEON/TOM WAX,BULLETPROOF
95,88,ONE STEP CLOSER,S CLUB JUNIORS,POLYDOR
96,92,HEAVEN,DJ SAMMY,CENTRAL STATION
97,63,HAVIN' A GOOD TIME,SOUVERNANCE,POSITIVA
98,62,SHY GUY,ASWAD,UMTV
99,89,BOP BOP BABY,WESTLIFE,S
100,81,KNOW MY NAME,NIGHTMARES ON WAX,WARP
