position,lastWeek,title,artist,label
1,1,THE POOR PEOPLE OF PARIS,WINIFRED ATWELL,DECCA
2,3,ROCK AND ROLL WALTZ,KAY STARR,HMV
3,2,IT'S ALMOST TOMORROW,DREAMWEAVERS,BRUNSWICK
4,4,ONLY YOU,HILLTOPPERS,LONDON
5,7,MEMORIES ARE MADE OF THIS,DEAN MARTIN,CAPITOL
6,6,MEMORIES ARE MADE OF THIS,DAVE KING WITH THE KEYNOTES,DECCA
7,5,ZAMBESI,LOU BUSCH,CAPITOL
8,11,MY SEPTEMBER LOVE,DAVID WHITFIELD,DECCA
8,8,SEE YOU LATER ALLIGATOR,BILL HALEY AND HIS COMETS,BRUNSWICK
10,9,THEME FROM 'THE THREEPENNY OPERA',DICK HYMAN TRIO,MGM
11,18,A TEAR FELL,TERESA BREWER,VOGUE CORAL
12,10,THE GREAT PRETENDER,JIMMY PARKINSON,COLUMBIA
13,13,WILLIE CAN,ALMA COGAN,HMV
14,27,A THEME FROM 'THE THREEPENNY OPERA' (MACK THE KNIFE),LOUIS ARMSTRONG WITH HIS ALL-STARS,PHILIPS
15,New,NO OTHER LOVE,RONNIE HILTON,HMV
16,19,I'M A FOOL,SLIM WHITMAN,LONDON
17,12,THEME FROM THE 'THREEPENNY OPERA',BILLY VAUGHN,LONDON
18,25,YOU CAN'T BE TRUE TO TWO,DAVE KING WITH THE KEYNOTES,DECCA
19,New,AIN'T MISBEHAVIN',JOHNNIE RAY,PHILIPS
20,17,BAND OF GOLD,DON CHERRY,PHILIPS
20,24,SEVEN DAYS,ANNE SHELTON,PHILIPS
22,15,CHAIN GANG,JIMMY YOUNG,DECCA
23,26,PICKIN' A CHICKEN,EVE BOSWELL,PARLOPHONE
24,30,WILLIE CAN,BEVERLEY SISTERS,DECCA
25,14,ZAMBESI,EDDIE CALVERT,COLUMBIA
26,20,JIMMY UNKNOWN,LITA ROZA,DECCA
27,New,STEWBALL,LONNIE DONEGAN,PYE NIXA
28,New,IN A PERSIAN MARKET,SAMMY DAVIS Jr.,BRUNSWICK
29,21,THE TROUBLE WITH HARRY,ALFI AND HARRY,LONDON
30,16,ROCK ISLAND LINE,LONNIE DONEGAN,DECCA
