position,lastWeek,title,artist,label
1,1,SOMETHING IN THE AIR,THUNDERCLAP NEWMAN,TRACK
2,2,IN THE GHETTO,ELVIS PRESLEY,RCA
3,3,THE BALLAD OF JOHN AND YOKO,THE BEATLES,APPLE
4,15,HELLO SUZIE,AMEN CORNER,IMMEDIATE
5,4,LIVING IN THE PAST,JETHRO TULL,ISLAND
6,7,BREAKAWAY,THE BEACH BOYS,CAPITOL
7,8,WAY OF LIFE,FAMILY DOGG,BELL
8,9,PROUD MARY,CREEDENCE CLEARWATER REVIVAL,LIBERTY
9,New,HONKY TONK WOMEN,THE ROLLING STONES,DECCA
10,6,TIME IS TIGHT,BOOKER T & THE MG'S,STAX
11,5,"OH, HAPPY DAY",THE EDWIN HAWKINS SINGERS,BUDDAH
12,10,FROZEN ORANGE JUICE,PETER SARSTEDT,UNITED ARTISTS
13,14,LIGHTS OF CINCINATTI,SCOTT WALKER,PHILIPS
14,12,GIMME GIMME GOOD LOVIN',CRAZY ELEPHANT,MAJOR MINOR
15,11,BIG SHIP,CLIFF RICHARD,COLUMBIA
16,27,IT MIEK,DESMOND DEKKER AND THE ACES,PYRAMID
17,24,WHAT IS A MAN,THE FOUR TOPS,TAMLA MOTOWN
18,19,BABY MAKE IT SOON,MARMALADE,CBS
19,13,DIZZY,TOMMY ROE,STATESIDE
20,42,THAT'S THE WAY GOD PLANNED IT,BILLY PRESTON,APPLE
21,New,GIVE PEACE A CHANCE,PLASTIC ONO BAND,APPLE
22,18,I'D RATHER GO BLIND,CHICKEN SHACK,BLUE HORIZON
23,31,TOMORROW TOMORROW,THE BEE GEES,POLYDOR
24,16,THE TRACKS OF MY TEARS,SMOKEY ROBINSON AND THE MIRACLES,TAMLA MOTOWN
25,New,SAVED BY THE BELL,ROBIN GIBB,POLYDOR
26,21,GET BACK,BEATLES WITH BILLY PRESTON,APPLE
27,20,MY WAY,FRANK SINATRA,REPRISE
28,17,(YOUR LOVE KEEPS LIFTING ME) HIGHER AND HIGHER,JACKIE WILSON,MCA
29,32,MAKE ME AN ISLAND,JOE DOLAN,PYE
30,37,WHEN TWO WORLDS COLLIDE,JIM REEVES,RCA
,,,,
31,New,GOODNIGHT MIDNIGHT,CLODAGH RODGERS,RCA
32,New,CONVERSATIONS,CILLA BLACK,PARLOPHONE
33,34,WET DREAM,MAX ROMEO,UNITY
34,28,LOVE ME TONIGHT,TOM JONES,DECCA
35,29,GOOD LOVIN' AIN'T EASY TO COME BY,MARVIN GAYE AND TAMMI TERRELL,TAMLA MOTOWN
36,40,WITHOUT HER,HERB ALPERT,A&M
37,25,HAPPY HEART,ANDY WILLIAMS,CBS
38,26,GALVESTON,GLEN CAMPBELL,EMBER
39,35,IT'S YOUR THING,THE ISLEY BROTHERS,MAJOR MINOR
40,30,BORN TO BE WILD,STEPPENWOLF,STATESIDE
41,41,DICK-A-DUM-DUM,DES O'CONNOR,COLUMBIA
42,22,THE BOXER,SIMON AND GARFUNKEL,CBS
43,Re,I DON'T KNOW WHY I LOVE YOU,STEVIE WONDER,TAMLA MOTOWN
44,New,GOO GOO BARABAJAGAL (LOVE IS HOT),DONOVAN AND JEFF BECK,PYE
45,33,RAGAMUFFIN MAN,MANFRED MANN,FONTANA
46,New,PEACEFUL,GEORGIE FAME,CBS
47,39,MY SENTIMENTAL FRIEND,HERMAN'S HERMITS,COLUMBIA
48,47,GENTLE ON MY MIND,DEAN MARTIN,REPRISE
49,23,MAN OF THE WORLD,FLEETWOOD MAC,IMMEDIATE
50,New,LOVE MAN,OTIS REDDING,ATCO
