position,lastWeek,title,artist,label
1,1,MASSACHUSETTS,THE BEE GEES,POLYDOR
2,3,THE LAST WALTZ,ENGELBERT HUMPERDINCK,DECCA
3,2,HOLE IN MY SHOE,TRAFFIC,ISLAND
4,13,BABY NOW THAT I'VE FOUND YOU,FOUNDATIONS,PYE
5,4,FLOWERS IN THE RAIN,THE MOVE,REGAL ZONOPHONE
6,5,THE LETTER,THE BOX TOPS,STATESIDE
7,14,ZABADAK!,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
8,8,FROM THE UNDERWORLD,HERD,FONTANA
9,6,HOMBURG,PROCOL HARUM,REGAL ZONOPHONE
10,7,THERE MUST BE A WAY,FRANKIE VAUGHAN,COLUMBIA
11,10,REFLECTIONS,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
12,11,WHEN WILL THE GOOD APPLES FALL,SEEKERS,COLUMBIA
13,9,EXCERPT FROM 'A TEENAGE OPERA',KEITH WEST,PARLOPHONE
14,18,ODE TO BILLIE JOE,BOBBIE GENTRY,CAPITOL
15,42,AUTUMN ALMANAC,THE KINKS,PYE
16,12,ITCHYCOO PARK,THE SMALL FACES,IMMEDIATE
17,21,JUST LOVING YOU,ANITA HARRIS,CBS
18,15,THE DAY I MET MARIE,CLIFF RICHARD,COLUMBIA
19,20,KING MIDAS IN REVERSE,THE HOLLIES,PARLOPHONE
20,19,YOU'VE NOT CHANGED,SANDIE SHAW,PYE
21,16,BLACK VELVET BAND,THE DUBLINERS,MAJOR MINOR
22,17,LET'S GO TO SAN FRANCISCO,FLOWERPOT MEN,DERAM
23,37,SAN FRANCISCAN NIGHTS,ERIC BURDON,MGM
24,30,THE WORLD OF BROKEN HEARTS,AMEN CORNER,DERAM
25,23,LOVE LETTERS IN THE SAND,VINCE HILL,COLUMBIA
26,28,YOU KEEP RUNNING AWAY,THE FOUR TOPS,TAMLA MOTOWN
27,43,IF THE WHOLE WORLD STOPPED LOVING,VAL DOONICAN,PYE
28,50,LOVE IS ALL AROUND,TROGGS,PAGE ONE
29,29,BIG SPENDER,SHIRLEY BASSEY,UNITED ARTISTS
30,26,YOU'RE MY EVERYTHING,THE TEMPTATIONS,TAMLA MOTOWN
,,,,
31,24,FIVE LITTLE FINGERS,FRANKIE MCBRIDE,EMERALD
32,41,I CAN SEE FOR MILES,THE WHO,TRACK
33,22,I'LL NEVER FALL IN LOVE AGAIN,TOM JONES,DECCA
34,25,SAN FRANCISCO (BE SURE TO WEAR SOME FLOWERS INYOUR HAIR),SCOTT MCKENZIE,CBS
35,27,GOOD TIMES,ERIC BURDON AND THE ANIMALS,MGM
36,32,THERE GOES MY EVERYTHING,ENGELBERT HUMPERDINCK,DECCA
37,33,RELEASE ME,ENGELBERT HUMPERDINCK,DECCA
38,36,ANYTHING GOES,HARPERS BIZARRE,WARNER BROTHERS
39,38,YOU ONLY LIVE TWICE/JACKSON,NANCY SINATRA/NANCY SINATRA AND LEE HAZLEWOOD,REPRISE
40,31,EVEN THE BAD TIMES ARE GOOD,THE TREMELOES,CBS
41,New,THERE IS A MOUNTAIN,DONOVAN,PYE
42,New,I'M WONDERING,STEVIE WONDER,TAMLA MOTOWN
43,45,KNOCK ON WOOD,OTIS REDDING AND CARLA THOMAS,STAX
44,35,SOMEWHERE MY LOVE,MIKE SAMMES SINGERS,HMV
45,40,THE WORLD WE KNEW,FRANK SINATRA,REPRISE
46,49,THE PLAYGROUND,ANITA HARRIS,CBS
47,39,I WAS MADE TO LOVE HER,STEVIE WONDER,TAMLA MOTOWN
48,New,I FEEL LOVE COMING ON,FELICE TAYLOR,PRESIDENT
49,44,THINKIN' AIN'T FOR ME,PAUL JONES,HMV
50,47,BURNING OF THE MIDNIGHT LAMP,JIMI HENDRIX EXPERIENCE,TRACK
