position,lastWeek,title,artist,label
1,1,BABY 1 MORE TIME,BRITNEY SPEARS,JIVE
2,New,TENDER,BLUR,FOOD
3,New,IT'S NOT RIGHT BUT IT'S OKAY,WHITNEY HOUSTON,ARISTA
4,New,JUST LOOKING,STEREOPHONICS,V2
5,New,STRONG ENOUGH,CHER,WEA
6,2,RUNAWAY,CORRS,ATLANTIC
7,New,ERASE/REWIND,CARDIGANS,STOCKHOLM
8,3,FLY AWAY,LENNY KRAVITZ,VIRGIN
9,New,LULLABY,SHAWN MULLINS,COLUMBIA
10,New,WRITTEN IN THE STARS,ELTON JOHN & LEANN RIMES,MERCURY
11,6,MARIA,BLONDIE,BEYOND MUSIC
12,8,CHANGES,2 PAC,JIVE
13,7,PROTECT YOUR MIND (FOR THE LOVE OF A..),DJ SAKIN & FRIENDS,POSITIVA
14,New,MYSTICAL MACHINE GUN,KULA SHAKER,COLUMBIA
15,10,HEARTBEAT/TRAGEDY,STEPS,JIVE
16,4,EX-FACTOR,LAURYN HILL,COLUMBIA
17,5,I WANT YOU BACK,NSYNC,NORTHWESTSIDE
18,11,ONE WEEK,BARENAKED LADIES,REPRISE
19,New,ANYTHING BUT DOWN,SHERYL CROW,A&M
20,13,YOU DON'T KNOW ME,ARMAND VAN HELDEN/DUANE HARDEN,FFRR
21,9,PRETTY FLY (FOR A WHITE GUY),OFFSPRING,COLUMBIA
22,15,WHEN YOU'RE GONE,BRYAN ADAMS FT MELANIE C.,MERCURY/A&M
23,12,ENJOY YOURSELF,A+,UNIVERSAL
24,New,A TOUCH OF LOVE,CLEOPATRA,WEA
25,New,FOOLS GOLD,STONE ROSES,JIVE ELECTRO
26,14,CRAZY,LUCID,FFRR
27,16,BOY YOU KNOCK ME OUT,TATYANA ALI FT WILL SMITH,EPIC
28,19,WESTSIDE,TQ,EPIC
29,20,BE THERE,UNKLE FT IAN BROWN,MO WAX
30,18,BORN TO BE WILD,STEPPENWOLF,MCA
,,,,
31,New,YOU GOT ME,ROOTS FT ERYKAH BADU,MCA
32,24,CAN'T GET ENOUGH,SOULSEARCHER,DEFECTED
33,26,CHOCOLATE SALTY BALLS (P.S. I LOVE YOU),CHEF,COLUMBIA
34,25,PRAISE YOU,FATBOY SLIM,SKINT
35,30,BELIEVE,CHER,WEA
36,New,PRECIOUS TIME,VAN MORRISON,POINTBLANK
37,17,24 HOURS FROM YOU,NEXT OF KIN,UNIVERSAL
38,28,SUNBURN,MICHELLE COLLINS,BBC MUSIC
39,27,TEQUILA,TERRORVISION,TOTAL VEGAS
40,31,NATIONAL EXPRESS,DIVINE COMEDY,SETANTA
41,22,BACK TOGETHER,BABYBIRD,ECHO
42,21,CRAZY,MOFFATTS,CHRYSALIS
43,32,(YOU GOT ME) BURNING UP,CEVIN FISHER/LOLEATTA HOLLOWAY,WONDERBOY
44,29,WHISKEY IN THE JAR,METALLICA,VERTIGO
45,New,SPACE LORD,MONSTER MAGNET,A&M
46,35,TONITE,SUPERCAR,PEPPER
47,33,THESE ARE THE TIMES,DRU HILL,ISLAND BLACK MUSIC
48,38,END OF THE LINE,HONEYZ,MERCURY
49,36,HAZEL,LOOP DA LOOP,MANIFESTO
50,34,WHAT IT'S LIKE,EVERLAST,TOMMY BOY
51,New,CAN'T SMILE WITHOUT YOU,JAMES BULLER,BBC MUSIC
52,41,A LITTLE BIT MORE,911,VIRGIN
53,New,THE ONLY RHYME THAT BITES 99,MC TUNES VS 808 STATE,ZTT
54,23,AS GOOD AS IT GETS,GENE,POLYDOR
55,39,I WANT YOU FOR MYSELF,ANOTHER LEVEL/GHOSTFACE KILLAH,NORTHWESTSIDE
56,New,BLANKET,URBAN SPECIES FT IMOGEN HEAP,TALKIN LOUD
57,42,GOODBYE,SPICE GIRLS,VIRGIN
58,45,MORE THAN THIS,EMMIE,MANIFESTO
