position,lastWeek,title,artist,label
1,1,BLACK MAGIC,LITTLE MIX,SYCO MUSIC
2,3,ARE YOU WITH ME,LOST FREQUENCIES,AATW
3,2,SHINE,YEARS & YEARS,POLYDOR
4,5,HOUSE EVERY WEEKEND,DAVID ZOWIE,POSITIVA
5,New,COME AND GET IT,JOHN NEWMAN,ISLAND
6,4,SHOW ME LOVE,SAM FELDT FT KIMBERLY ANNE,POLYDOR
7,New,HOW DEEP IS YOUR LOVE,CALVIN HARRIS & DISCIPLES,COLUMBIA
8,8,SHUT UP & DANCE,WALK THE MOON,RCA
9,9,CHEERLEADER (FELIX JAEHN REMIX),OMI,ULTRA RECORDS
10,6,WAITING FOR LOVE,AVICII,POSITIVA/PRMD
11,7,NOT LETTING GO,TINIE TEMPAH FT JESS GLYNNE,PARLOPHONE
12,11,LEAN ON,MAJOR LAZER FT MO & DJ SNAKE,BECAUSE MUSIC
13,14,TRAP QUEEN,FETTY WAP,300 ENTERTAINMENT
14,10,WORTH IT,FIFTH HARMONY FT KID INK,EPIC/SYCO MUSIC
15,15,FREAK OF THE WEEK,KREPT & KONAN FT JEREMIH,VIRGIN
16,12,WANT TO WANT ME,JASON DERULO,WARNER BROS
17,19,PHOTOGRAPH,ED SHEERAN,ASYLUM
18,New,SHE'S KINDA HOT,5 SECONDS OF SUMMER,CAPITOL
19,18,I DON'T LIKE IT I LOVE IT,FLO RIDA FT THICKE & WHITE,ATLANTIC
20,16,LET IT GO,JAMES BAY,VIRGIN
21,13,POISON,RITA ORA,COLUMBIA/ROC NATION
22,17,WINGS,BIRDY,14TH FLOOR/ATLANTIC
23,20,WHERE ARE U NOW,SKRILLEX & DIPLO/JUSTIN BIEBER,ATLANTIC
24,22,SEE YOU AGAIN,WIZ KHALIFA FT CHARLIE PUTH,ATLANTIC
25,23,RUNAWAY (U & I),GALANTIS,BIG BEAT
26,25,CAN'T FEEL MY FACE,WEEKND,UNIVERSAL
27,21,FIVE MORE HOURS,DEORRO & CHRIS BROWN,RELENTLESS
28,24,STOLE THE SHOW,KYGO FT PARSON JAMES,EPIC
29,26,KING,YEARS & YEARS,POLYDOR
30,28,UPTOWN FUNK,MARK RONSON FT BRUNO MARS,COLUMBIA
,,,,
31,27,HEY MAMA,DAVID GUETTA/N MINAJ/AFROJACK,PARLOPHONE
32,31,THE HILLS,WEEKND,REPUBLIC RECORDS/XO
33,32,SUGAR,MAROON 5,INTERSCOPE
34,29,HOLD BACK THE RIVER,JAMES BAY,VIRGIN
35,30,HOLD MY HAND,JESS GLYNNE,EAST WEST
36,33,BILLS,LUNCHMONEY LEWIS,KEMOSABE/RCA
37,34,FIRESTONE,KYGO FT CONRAD SEWELL,EPIC
38,35,THINKING OUT LOUD,ED SHEERAN,ASYLUM
39,39,TAKE ME TO CHURCH,HOZIER,RUBY WORKS
40,37,SOMEBODY,NATALIE LA ROSE FT JEREMIH,REPUBLIC RECORDS
41,36,BAD BLOOD,TAYLOR SWIFT FT KENDRICK LAMAR,EMI
42,46,JEALOUS,NICK JONAS,ISLAND
43,47,OH MY LOVE,SCORE,THE SCORE
44,40,I REALLY LIKE YOU,CARLY RAE JEPSEN,INTERSCOPE
45,38,FLASHLIGHT,JESSIE J,ISLAND
46,42,LOVE ME LIKE YOU DO,ELLIE GOULDING,POLYDOR
47,41,DON'T LOOK DOWN,MARTIN GARRIX FT USHER,RCA/SPINNIN
48,53,GO,CHEMICAL BROTHERS,VIRGIN
49,45,THE NIGHTS,AVICII,POSITIVA/PRMD
50,49,ALL CRIED OUT,BLONDE FT ALEX NEWELL,FFRR
51,43,ONE LAST TIME,ARIANA GRANDE,REPUBLIC RECORDS
52,48,BLOODSTREAM,ED SHEERAN,ASYLUM
53,60,GOOD FOR YOU,SELENA GOMEZ FT ASAP ROCKY,INTERSCOPE
54,44,SOMEONE NEW,HOZIER,ISLAND
55,51,AYO,CHRIS BROWN & TYGA,RCA
56,54,GDFR,FLO RIDA FT SAGE THE GEMINI,ATLANTIC
57,98,EVERYDAY,ASAP ROCKY/ROD STEWART/MIGUEL,RCA
58,Re,I NEED YOUR LOVE,SHAGGY FT MOHOMBI/FAYDEE/COSTI,EPIC
59,56,FOURFIVE SECONDS,RIHANNA/KANYE WEST/MCCARTNEY,ROC NATION
60,52,TALKING BODY,TOVE LO,UMC
,,,,
61,66,CHANDELIER,SIA,MONKEY PUZZLE/RCA
62,62,BITCH BETTER HAVE MY MONEY,RIHANNA,ROC NATION
63,87,679,FETTY WAP FT REMY BOYZ,300 ENTERTAINMENT
64,59,FREEDOM,PHARRELL WILLIAMS,COLUMBIA
65,82,HONEY I'M GOOD,ANDY GRAMMER,S-CURVE
66,New,WATCH ME (WHIP/NAE NAE),SILENTO,CAPITOL
67,New,AIN'T GOT FAR TO GO,JESS GLYNNE,EAST WEST
68,71,FUN,PITBULL FT CHRIS BROWN,J/MR 305/POLO GROUNDS
69,64,PRAYER IN C,LILLY WOOD & ROBIN SCHULZ,ATLANTIC
70,57,ELASTIC HEART,SIA,MONKEY PUZZLE/RCA
71,50,I WANT YOU TO KNOW,ZEDD FT SELENA GOMEZ,INTERSCOPE
72,68,RATHER BE,CLEAN BANDIT FT JESS GLYNNE,ATLANTIC
73,65,BUDAPEST,GEORGE EZRA,COLUMBIA
74,61,EARNED IT,WEEKND,REPUBLIC RECORDS/XO
75,75,ALL OF ME,JOHN LEGEND,COLUMBIA
76,63,HOLDING ON,DISCLOSURE FT GREGORY PORTER,PMR
77,72,HAPPY,PHARRELL WILLIAMS,BACK LOT
78,95,AIN'T NOBODY (LOVES ME BETTER),FELIX JAEHN/JASMINE THOMPSON,POLYDOR
79,New,PLAYGROUND,LETHAL BIZZLE & SHAKKA,VIRGIN
80,81,RIPTIDE,VANCE JOY,INFECTIOUS MUSIC
81,73,SHAKE IT OFF,TAYLOR SWIFT,EMI
82,67,DESIRE,YEARS & YEARS,POLYDOR
83,79,CHAINS,NICK JONAS,ISLAND
84,84,ALL EYES ON YOU,MEEK MILL/BROWN/MINAJ,ATLANTIC
85,New,PEANUT BUTTER JELLY,GALANTIS,ATLANTIC
86,89,UP,OLLY MURS FT DEMI LOVATO,EPIC
87,69,WISH YOU WERE MINE,PHILIP GEORGE,3 BEAT/AATW
88,91,STAY WITH ME,SAM SMITH,CAPITOL
89,76,SING,ED SHEERAN,ASYLUM
90,77,SAY SOMETHING,KAREN HARDING,METHOD MUSIC
,,,,
91,83,WHEN THE BEAT DROPS OUT,MARLON ROUDETTE,SYCO MUSIC
92,93,WAVES,MR PROBZ,LEFT LANE RECORDINGS
93,97,BANG BANG,JESSIE J/GRANDE/MINAJ,LAVA/REPUBLIC RECORDS
94,New,MY WAY,FETTY WAP FT MONTY,300 ENTERTAINMENT
95,74,EYES SHUT,YEARS & YEARS,POLYDOR
96,58,KISS ME QUICK,NATHAN SYKES,GLOBAL TALENT
