position,lastWeek,title,artist,label
1,4,CATHY'S CLOWN,THE EVERLY BROTHERS,WARNER BROTHERS
2,1,DO YOU MIND?,ANTHONY NEWLEY,DECCA
3,3,SOMEONE ELSE'S BABY,ADAM FAITH,PARLOPHONE
4,12,STANDING ON THE CORNER,KING BROTHERS,PARLOPHONE
5,5,FALL IN LOVE WITH YOU,CLIFF RICHARD AND THE SHADOWS,COLUMBIA
6,6,HANDY MAN,JIMMY JONES,MGM
7,8,SWEET NOTHIN'S,BRENDA LEE,BRUNSWICK
8,7,STUCK ON YOU,ELVIS PRESLEY,RCA
9,2,MY OLD MAN'S A DUSTMAN,LONNIE DONEGAN,PYE
10,15,FOOTSTEPS,STEVE LAWRENCE,HMV
11,10,THEME FROM 'A SUMMER PLACE',PERCY FAITH,PHILIPS
12,13,CLEMENTINE,BOBBY DARIN,LONDON
13,17,BEATNIK FLY,JOHNNY AND THE HURRICANES,LONDON
14,9,FINGS AIN'T WOT THEY USED T'BE,MAX BYGRAVES,DECCA
15,11,WILD ONE,BOBBY RYDELL,COLUMBIA
16,21,SHAZAM!,DUANE EDDY,LONDON
17,14,HE'LL HAVE TO GO,JIM REEVES,RCA
18,23,CRADLE OF LOVE,JOHNNY PRESTON,MERCURY
19,16,RUNNING BEAR,JOHNNY PRESTON,MERCURY
20,26,STAIRWAY TO HEAVEN,NEIL SEDAKA,RCA
21,22,POOR ME,ADAM FAITH,PARLOPHONE
22,20,HIT AND MISS,JOHN BARRY SEVEN,COLUMBIA
23,18,WHAT IN THE WORLD'S COME OVER YOU,JACK SCOTT,CORAL
24,19,DELAWARE,PERRY COMO,RCA
25,27,YOU GOT WHAT IT TAKES,MARV JOHNSON,LONDON
26,30,MACK THE KNIFE,ELLA FITZGERALD,HMV
27,41,HEART OF A TEENAGE GIRL,CRAIG DOUGLAS,TOP RANK
28,24,LOOKING HIGH HIGH HIGH,BRYAN JOHNSON,DECCA
29,28,WHY,ANTHONY NEWLEY,DECCA
30,35,HEARTBEAT {1960},BUDDY HOLLY,CORAL
,,,,
31,25,COUNTRY BOY,FATS DOMINO,LONDON
32,New,THIS LOVE I HAVE FOR YOU,LANCE FORTUNE,PYE
33,33,TOM PILLIBI,JACQUELINE BOYER,PYE INTERNATIONAL
34,36,STANDING ON THE CORNER,FOUR LADS,PHILIPS
35,32,BE MINE,LANCE FORTUNE,PYE
36,29,ON A SLOW BOAT TO CHINA,EMILE FORD AND THE CHECKMATES,PYE
37,46,DON'T THROW AWAY ALL THOSE TEARDROPS,FRANKIE AVALON,HMV
38,48,YOU ARE BEAUTIFUL,JOHNNY MATHIS,FONTANA
39,Re,VOICE IN THE WILDERNESS,CLIFF RICHARD AND THE SHADOWS,COLUMBIA
40,49,BEAT FOR BEATNIKS,JOHN BARRY ORCHESTRA,COLUMBIA
41,34,SUMMER SET,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,COLUMBIA
42,New,"KOOKIE, KOOKIE (LEND ME YOUR COMB)",EDDIE BYRNES AND CONNIE STEVENS,WARNER BROTHERS
43,50,VALENTINO,CONNIE FRANCIS,MGM
44,New,I LOVE THE WAY YOU LOVE,MARV JOHNSON,LONDON
45,New,SIXTEEN REASONS,CONNIE STEVENS,WARNER BROTHERS
46,New,TEASE ME,KEITH KELLY,PARLOPHONE
47,Re,PUPPY LOVE,PAUL ANKA,COLUMBIA
48,44,COLETTE,BILLY FURY,DECCA
49,Re,TEENSVILLE,CHET ATKINS,RCA
50,39,THE LONELY MAN THEME,CLIFF ADAMS ORCHESTRA,PYE INTERNATIONAL
