position,lastWeek,title,artist,label
1,1,I REMEMBER YOU,FRANK IFIELD,COLUMBIA
2,3,SPEEDY GONZALES,PAT BOONE,LONDON
3,2,I CAN'T STOP LOVING YOU,RAY CHARLES,HMV
4,4,A PICTURE OF YOU,JOE BROWN,PICCADILLY
5,5,DON'T EVER CHANGE,CRICKETS,LIBERTY
6,7,HERE COMES THAT FEELING,BRENDA LEE,BRUNSWICK
7,28,GUITAR TANGO,THE SHADOWS,COLUMBIA
8,16,THINGS,BOBBY DARIN,LONDON
9,6,COME OUTSIDE,MIKE SARNE WITH WENDY RICHARD,PARLOPHONE
10,8,LITTLE MISS LONELY,HELEN SHAPIRO,COLUMBIA
11,23,ONCE UPON A DREAM,BILLY FURY,DECCA
12,11,LET THERE BE LOVE,NAT 'KING' COLE WITH GEORGE SHEARING,CAPITOL
13,10,"RIGHT, SAID FRED",BERNARD CRIBBINS,PARLOPHONE
14,9,ENGLISH COUNTRY GARDEN,JIMMY RODGERS,COLUMBIA
15,14,YA YA TWIST,PETULA CLARK,PYE
16,22,I'M JUST A BABY,LOUISE CORDET,DECCA
17,25,BREAKING UP IS HARD TO DO,NEIL SEDAKA,RCA
18,12,OUR FAVOURITE MELODIES,CRAIG DOUGLAS,COLUMBIA
19,20,STRANGER ON THE SHORE,MR. ACKER BILK,COLUMBIA
20,15,SHARING YOU,BOBBY VEE,LIBERTY
21,13,GOOD LUCK CHARM,ELVIS PRESLEY,RCA
22,19,CINDY'S BIRTHDAY,SHANE FENTON AND THE FENTONES,PARLOPHONE
23,43,ROSES ARE RED (MY LOVE),RONNIE CARROLL,PHILIPS
24,40,VACATION,CONNIE FRANCIS,MGM
25,42,ROSES ARE RED (MY LOVE),BOBBY VINTON,COLUMBIA
26,24,DO YOU WANT TO DANCE/I'M LOOKING OUT THE WINDOW,CLIFF RICHARD,COLUMBIA
27,29,ADIOS AMIGO,JIM REEVES,RCA
28,33,GOTTA SEE BABY TONIGHT,MR ACKER BILK,COLUMBIA
29,18,GINNY COME LATELY,BRIAN HYLAND,HMV
30,17,AIN'T THAT FUNNY,JIMMY JUSTICE,PYE
,,,,
31,31,IT KEEPS RIGHT ON A HURTIN',JOHNNY TILLOTSON,LONDON
32,50,SEALED WITH A KISS,BRIAN HYLAND,HMV
33,37,AL DI LA,EMILIO PERICOLI,WARNER BROTHERS
34,21,YES MY DARLING DAUGHTER,EYDIE GORME,CBS
35,30,PALISADES PARK,FREDDIE CANNON,STATESIDE
36,38,THAT NOISE,ANTHONY NEWLEY,DECCA
37,27,LAST NIGHT WAS MADE FOR LOVE,BILLY FURY,DECCA
38,34,FAR AWAY,SHIRLEY BASSEY,COLUMBIA
39,26,GREEN LEAVES OF SUMMER,KENNY BALL AND HIS JAZZMEN,PYE JAZZ
40,32,TEARS,DANNY WILLIAMS,HMV
41,36,STRANGER ON THE SHORE,ANDY WILLIAMS,CBS
42,New,DANCIN' PARTY,CHUBBY CHECKER,COLUMBIA
43,44,ORANGE BLOSSOM SPECIAL,SPOTNICKS,ORIOLE
44,41,A STEEL GUITAR AND A GLASS OF WINE,PAUL ANKA,RCA
45,New,PETER AND THE WOLF,CLYDE VALLEY STOMPERS,PARLOPHONE
46,45,BUT NOT FOR ME,KETTY LESTER,LONDON
47,39,AS YOU LIKE IT,ADAM FAITH,PARLOPHONE
48,New,MADE TO LOVE (GIRLS GIRLS GIRLS),EDDIE HODGES,LONDON
49,46,THEME FROM 'DR. KILDARE' (THREE STARS WILL SHINE TONIGHT),RICHARD CHAMBERLAIN,MGM
50,35,A LITTLE LOVE A LITTLE KISS,KARL DENVER,DECCA
