position,lastWeek,title,artist,label
1,1,BLUE (DA BA DEE),EIFFEL 65,ETERNAL
2,New,S CLUB PARTY,S CLUB 7,POLYDOR
3,New,MAN! I FEEL LIKE A WOMAN!,SHANIA TWAIN,MERCURY
4,2,MAMBO NO.5 (A LITTLE BIT OF...),LOU BEGA,RCA
5,New,YOU DRIVE ME CRAZY,BRITNEY SPEARS,JIVE
6,3,SUN IS SHINING,BOB MARLEY,CLUB TOOLS
7,4,WE'RE GOING TO IBIZA!,VENGABOYS,POSITIVA
8,6,THE LAUNCH,DJ JEAN,AM:PM
9,5,GET GET DOWN,PAUL JOHNSON,DEFECTED
10,8,MICKEY,LOLLY,POLYDOR
11,7,BURNING DOWN THE HOUSE,TOM JONES & THE CARDIGANS,GUT
12,9,(MUCHO MAMBO) SWAY,SHAFT,WONDERBOY
13,10,BAILAMOS,ENRIQUE IGLESIAS,INTERSCOPE
14,New,HIGHER THAN HEAVEN,KELLE BRYAN,MERCURY
15,12,FRIENDS FOREVER,THUNDERBUGS,EPIC
16,New,THURSDAY'S CHILD,DAVID BOWIE,VIRGIN
17,15,BETTER OFF ALONE,ALICE DEEJAY,POSITIVA
18,New,UNDER THE WATER,BROTHER BROWN FT FRANK'EE,FFRR
19,11,TOCA ME,FRAGMA,POSITIVA
20,13,BRAND NEW DAY,STING,A&M
21,18,UNPRETTY,TLC,LAFACE
22,14,I'VE GOT YOU,MARTINE MCCUTCHEON,INNOCENT
23,16,MI CHICO LATINO,GERI HALLIWELL,EMI
24,New,LITTLE DISCOURAGE,IDLEWILD,FOOD
25,23,IF I LET YOU GO,WESTLIFE,RCA
26,21,SING IT BACK,MOLOKO,ECHO
27,19,MOVING,SUPERGRASS,PARLOPHONE
28,24,LIVIN' LA VIDA LOCA,RICKY MARTIN,COLUMBIA
29,26,SUMMER GIRLS,LYTE FUNKIE ONES,LOGIC
30,30,WHEN YOU SAY NOTHING AT ALL,RONAN KEATING,POLYDOR
,,,,
31,17,AFRIKA SHOX,LEFTFIELD/BAMBAATAA,HIGHER GROUND/HARD..
32,25,CANTO DELLA TERRA,ANDREA BOCELLI,POLYDOR
33,20,ALL N MY GRILL,MISSY ELLIOTT FT MC SOLAAR,ELEKTRA
34,29,DRINKING IN L.A.,BRAN VAN 3000,CAPITOL
35,28,THERE SHE GOES,SIXPENCE NONE THE RICHER,ELEKTRA
36,New,DESTINATION SUNSHINE,BALEARIC BILL,XTRAVAGANZA
37,New,WAITING FOR THE SUN,RUFF DRIVERZ,INFERNO
38,New,WHAT'S MY AGE AGAIN?,BLINK 182,MCA
39,22,SUPERSONIC,JAMIROQUAI,SONY S2
40,New,TELL ME IT'S REAL,K-CI & JOJO,MCA
41,32,THE KIDS AREN'T ALRIGHT,OFFSPRING,COLUMBIA
42,31,SUMMERTIME OF OUR LIVES,A1,COLUMBIA
43,33,SUMMER SON,TEXAS,MERCURY
44,New,BABY DID A BAD BAD THING,CHRIS ISAAK,REPRISE
45,34,THAT DON'T IMPRESS ME MUCH,SHANIA TWAIN,MERCURY
46,36,WILD WILD WEST,WILL SMITH,COLUMBIA
47,New,SPANISH DANCE TROUPE,GORKY'S ZYGOTIC MYNCI,MANTRA
48,27,FIVE FATHOMS,EVERYTHING BUT THE GIRL,VIRGIN
49,38,1999,BINARY FINARY,POSITIVA
50,56,GENIE IN A BOTTLE,CHRISTINA AGUILERA,RCA
51,40,PROFIT IN PEACE,OCEAN COLOUR SCENE,ISLAND
52,39,SUMMERTIME,ANOTHER LEVEL FT TQ,NORTHWESTSIDE
53,New,TWENTY WILD HORSES,STATUS QUO,EAGLE
54,35,RED SUN RISING,LOST WITNESS,SOUND OF MINISTRY
55,47,IF YA GETTIN' DOWN,FIVE,RCA
56,43,SOMETIMES,BRITNEY SPEARS,JIVE
57,45,STOP THE ROCK,APOLLO FOUR FORTY,EPIC
58,44,I WOULDN'T BELIEVE YOUR RADIO,STEREOPHONICS,V2
59,51,9PM (TILL I COME),ATB,SOUND OF MINISTRY
60,42,GUILTY CONSCIENCE,EMINEM FT DR DRE,INTERSCOPE
,,,,
61,41,WHY DOES IT ALWAYS RAIN ON ME?,TRAVIS,INDEPENDIENTE
62,New,WHAT IS LIFE,SHAWN MULLINS,COLUMBIA
63,37,CENTRAL RESERVATION,BETH ORTON,HEAVENLY
