position,lastWeek,title,artist,label
1,1,2 BECOME 1,SPICE GIRLS,VIRGIN
2,New,PROFESSIONAL WIDOW (IT'S GOT TO BE BIG),TORI AMOS,EAST WEST
3,New,SATAN LIVE,ORBITAL,INTERNAL
4,2,UN-BREAK MY HEART,TONI BRAXTON,LAFACE
5,New,DON'T LET GO (LOVE),EN VOGUE,EAST WEST
6,4,ONE & ONE,ROBERT MILES FEAT MARIA NAYLER,DECONSTRUCTION
7,6,BREATHE,PRODIGY,XL RECORDINGS
8,New,I CAN MAKE YOU FEEL GOOD,KAVANA,NEMESIS
9,8,HORNY,MARK MORRISON,WEA
10,5,DON'T CRY FOR ME ARGENTINA,MADONNA,WARNER BROS
11,7,A DIFFERENT BEAT,BOYZONE,POLYDOR
12,New,EASY,TERRORVISION,TOTAL VEGAS
13,15,STEP BY STEP,WHITNEY HOUSTON,ARISTA
14,11,FOREVER,DAMAGE,BIG LIFE
15,3,KNOCKIN' ON HEAVEN'S DOOR/THROW THESE..,DUNBLANE,RCA
16,9,ALL BY MYSELF,CELINE DION,EPIC
17,10,HILLBILLY ROCK HILLBILLY ROLL,WOOLPACKERS,RCA
18,17,COSMIC GIRL,JAMIROQUAI,SONY S2
19,12,DON'T MARRY HER,BEAUTIFUL SOUTH,GO! DISCS
20,16,I NEED YOU,3T,EPIC
21,18,WHAT'S LOVE GOT TO DO WITH IT,WARREN G FEAT ADINA HOWARD,INTERSCOPE
22,13,IF YOU EVER,EAST 17 FEATURING GABRIELLE,LONDON
23,14,SAY YOU'LL BE THERE,SPICE GIRLS,VIRGIN
24,New,IN YOUR CAR,KENICKIE,EMIDISC
25,20,SALVA MEA,FAITHLESS,CHEEKY
26,22,"NO WOMAN, NO CRY",FUGEES,COLUMBIA
27,21,I FEEL YOU,PETER ANDRE,MUSHROOM
28,91,TRICKY KID,TRICKY,4TH & BROADWAY
29,24,LOVING EVERY MINUTE,LIGHTHOUSE FAMILY,WILD CARD
30,New,THE GREATEST FLAME,RUNRIG,CHRYSALIS
,,,,
31,New,ONE MORE CHANCE,ONE,MERCURY
32,29,IN THE MEANTIME,SPACEHOG,ELEKTRA
33,27,OFFSHORE,CHICANE,XTRAVAGANZA
34,26,SNOOP'S UPSIDE YA HEAD,SNOOP DOGGY DOGG FT C WILSON,INTERSCOPE
35,23,WHAT BECOMES OF THE BROKEN HEARTED,ROBSON & JEROME,RCA
36,New,SHE DRIVES ME CRAZY,FINE YOUNG CANNIBALS,FFRR
37,30,I AIN'T MAD AT CHA,2 PAC,DEATH ROW
38,33,CHAMPAGNE,SALT N PEPA,MCA
39,25,YOU'RE GORGEOUS,BABYBIRD,ECHO
40,19,YOUR CHRISTMAS WISH,SMURFS,EMI TV
41,34,WORDS,BOYZONE,POLYDOR
42,39,ONE KISS FROM HEAVEN,LOUISE,EMI
43,New,SCREAM,NUT,EPIC
44,42,I BELONG TO YOU,GINA G,ETERNAL
45,37,DON'T CRY FOR ME ARGENTINA,MIKE FLOWERS POPS,LOVE THIS
46,New,FEVER,S-J,REACT
47,38,INSOMNIA,FAITHLESS,CHEEKY
48,31,CHILD,MARK OWEN,RCA
49,40,SECRETS,ETERNAL,EMI
50,36,AUSTRALIA,MANIC STREET PREACHERS,EPIC
51,New,THE WAY/THE DEEP,GLOBAL COMMUNICATION,DEDICATED
52,32,BETCHA BY GOLLY WOW!,ARTIST,NPG
53,45,WHATEVER,OASIS,CREATION
54,35,I'D LIKE TO TEACH THE WORLD TO SING,NO WAY SIS,EMI
55,46,ANGEL,SIMPLY RED,EAST WEST
56,28,LIVE LIKE HORSES,ELTON JOHN/LUCIANO PAVAROTTI,ROCKET
57,41,ULTRA FLAVA,HELLER & FARLEY PROJECT,AM:PM
58,64,BORN SLIPPY,UNDERWORLD,JUNIOR BOY'S OWN
59,48,STRANGER IN MOSCOW,MICHAEL JACKSON,EPIC
60,47,IT'S ALL ABOUT U,SWV,RCA
,,,,
61,43,WHEN I FALL IN LOVE,ANT & DEC,TELSTAR
62,50,WONDERWALL,OASIS,CREATION
63,73,DON'T MAKE ME WAIT,911,GINGA
64,80,WHAT IF...,LIGHTNING SEEDS,EPIC
65,53,DON'T LOOK BACK IN ANGER,OASIS,CREATION
66,49,GOVINDA,KULA SHAKER,COLUMBIA
67,56,CIGARETTES & ALCOHOL,OASIS,CREATION
68,58,SOME MIGHT SAY,OASIS,CREATION
69,86,YESTERDAY HAS GONE,P.J. PROBY/MARC ALMOND,EMI PREMIER
70,57,WANNABE,SPICE GIRLS,VIRGIN
71,52,ONLY HUMAN,DINA CARROLL,MERCURY
72,59,LIVE FOREVER,OASIS,CREATION
73,62,ROLL WITH IT,OASIS,CREATION
74,61,SHAKERMAKER,OASIS,CREATION
75,51,IN THE ONES YOU LOVE,DIANA ROSS,EMI
76,63,SUPERSONIC,OASIS,CREATION
77,76,SETTING SUN,CHEMICAL BROTHERS,VIRGIN
78,75,YOU MUST LOVE ME,MADONNA,WARNER BROS
79,Re,IF YOU'RE THINKING OF ME,DODGY,A&M
80,82,PEARL'S GIRL,UNDERWORLD,JUNIOR BOY'S OWN
81,78,1ST OF THA MONTH,BONE THUGS-N-HARMONY,EPIC
82,96,IF YOU LEAVE ME NOW,UPSIDE DOWN,WORLD
83,Re,POSSIBLY MAYBE,BJORK,ONE LITTLE INDIAN
84,88,THIS IS FOR THE LOVER IN YOU,BABYFACE,EPIC
85,New,I FINALLY FOUND SOMEONE,BARBRA STREISAND & BRYAN ADAMS,A&M
86,90,TRIPPIN',MARK MORRISON,WEA
87,83,FOLLOW THE RULES,LIVIN' JOY,UNDISCOVERED
88,92,SEVEN DAYS AND ONE WEEK,B.B.E.,POSITIVA
89,Re,BEAUTIFUL ONES,SUEDE,NUDE
90,97,FIGHTING FIT,GENE,POLYDOR
,,,,
91,77,FLAVA,PETER ANDRE,MUSHROOM
92,Re,HELP YOURSELF/BIGAMY AT CHRISTMAS,TONY FERRINO,RCA
93,Re,FREEDOM,ROBBIE WILLIAMS,CHRYSALIS
94,89,ATOM BOMB,FLUKE,VIRGIN
95,New,C'MON N' RIDE IT (THE TRAIN),QUAD CITY DJ'S,ATLANTIC
96,99,I'M ALIVE,STRETCH & VERN PRESENT MADDOG,FFRR
97,93,BITTERSWEET ME,REM,WARNER BROS
98,100,MACH 5,PRESIDENTS OF THE USA,COLUMBIA
99,New,I SAID HEY,LUCE DRAYTON,WHATEVER...
100,Re,ESCAPING,DINA CARROLL,MERCURY
