position,lastWeek,title,artist,label
1,26,PASS THE DUTCHIE,MUSICAL YOUTH,MCA
2,2,THE BITTEREST PILL (I EVER HAD TO SWALLOW),THE JAM,POLYDOR
3,17,ZOOM,FAT LARRY'S BAND,VIRGIN
4,1,EYE OF THE TIGER,SURVIVOR,SCOTTI BROTHERS
5,6,THERE IT IS,SHALAMAR,SOLAR
6,4,WALKING ON SUNSHINE FT DONNIE CALVIN,ROCKER'S REVENGE FEATURING DONNIE CALVIN,LONDON
7,15,LOVE COME DOWN,EVELYN KING,RCA
8,3,PRIVATE INVESTIGATIONS,DIRE STRAITS,VERTIGO
9,10,FRIEND OR FOE,ADAM ANT,CBS
10,12,WHY,CARLY SIMON,WEA
11,22,HARD TO SAY I'M SORRY,CHICAGO,FULL MOON
12,5,ALL OF MY HEART,ABC,NEUTRON
13,9,SADDLE UP,DAVID CHRISTIE,KR
14,19,JUST WHAT I ALWAYS WANTED,MARI WILSON,COMPACT
15,38,DO YOU REALLY WANT TO HURT ME,CULTURE CLUB,VIRGIN
16,8,THE MESSAGE,GRANDMASTER FLASH AND THE FURIOUS FIVE,SUGARHILL
17,25,GLITTERING PRIZE,SIMPLE MINDS,VIRGIN
18,7,SAVE A PRAYER,DURAN DURAN,EMI
19,18,LEAVE IN SILENCE,DEPECHE MODE,MUTE
20,14,COME ON EILEEN,DEXY'S MIDNIGHT RUNNERS WITH THE EMERALD EXPRESS,MERCURY
21,13,HI FIDELITY FT VALERIE LANDSBERG,THE KIDS FROM 'FAME' FEATURING VALERIE LANDSBERG,RCA
22,11,GIVE ME YOUR HEART TONIGHT,SHAKIN' STEVENS,EPIC
23,16,TODAY,TALK TALK,EMI
24,30,INVITATIONS,SHAKATAK,POLYDOR
25,31,SO HERE I AM,UB40,DEP INTERNATIONAL
26,New,JACKIE WILSON SAID,KEVIN ROWLAND AND DEXY'S MIDNIGHT RUNNERS,MERCURY
27,34,TAKE A CHANCE WITH ME,ROXY MUSIC,EG
28,40,HOUSE OF THE RISING SUN {1982},THE ANIMALS,RAK
29,50,REAP THE WILD WIND,ULTRAVOX,CHRYSALIS
30,44,DANGER GAMES,PINKEES,CREOLE
,,,,
31,52,IN THE HEAT OF THE NIGHT,IMAGINATION,R&B
32,35,DO YA WANNA FUNK,SYLVESTER WITH PATRICK COWLEY,LONDON
33,62,SHOULD I STAY OR SHOULD I GO/STRAIGHT TO HELL,THE CLASH,CBS
34,36,GIVE ME SOME KINDA MAGIC,DOLLAR,WEA
35,21,I EAT CANNIBALS (PART 1),TOTO COELO,RADIALCHOICE
36,32,AND I'M TELLING YOU I'M NOT GOING,JENNIFER HOLLIDAY,GEFFEN
37,23,WHAT,SOFT CELL,SOME BIZZARE
38,New,STARMAKER,THE KIDS FROM 'FAME',RCA
39,65,CHANCES,HOT CHOCOLATE,RAK
40,37,FAME,IRENE CARA,RSO
41,20,CAN'T TAKE MY EYES OFF YOU,BOYSTOWN GANG,ERC
42,63,TOTAL ERASURE,PHILIP JAP,A&M
43,68,FROM HEAD TO TOE,ELVIS COSTELLO AND THE ATTRACTIONS,F. BEAT
44,33,RUFF MIX,WONDER DOGS,FLIP
45,24,NOBODY'S FOOL,HAIRCUT 100,ARISTA
46,55,GYPSY,FLEETWOOD MAC,WARNER BROTHERS
47,41,MAGIC TOUCH,ODYSSEY,RCA
48,61,RIBBON IN THE SKY,STEVIE WONDER,MOTOWN
49,51,WHERE'S ROMEO?,CAVA CAVA,REGARD
50,46,WHO'S CRYING NOW,JOURNEY,CBS
51,42,JUMP TO IT,ARETHA FRANKLIN,ARISTA
52,45,JEANETTE,THE BEAT,GO FEET
53,72,I CAN'T HELP IT/LET ME KNOW,JUNIOR,MERCURY
54,New,ATHENA,THE WHO,POLYDOR
55,27,UNDER THE BOARDWALK,TOM TOM CLUB,ISLAND
56,39,WINDPOWER,THOMAS DOLBY,VENICE IN PERIL
57,New,LIFELINE,SPANDAU BALLET,REFORMATION
58,New,EVEN THE NIGHTS ARE BETTER,AIR SUPPLY,ARISTA
59,28,CHERRY PINK AND APPLE BLOSSOM WHITE FT JOHN DU PREZ,MODERN ROMANCE FEATURING JOHN DU PREZ,WEA
60,67,WHERE DO WE GO FROM HERE,CLIFF RICHARD,EMI
,,,,
61,New,PARADE,WHITE AND TORCH,CHRYSALIS
62,New,BACK ON THE CHAIN GANG,THE PRETENDERS,REAL
63,48,SO FINE,HOWARD JOHNSON,A&M
64,54,ONLY TIME WILL TELL,ASIA,GEFFEN
65,New,MAD WORLD,TEARS FOR FEARS,MERCURY
66,New,NEVER GIVE YOU UP,SHARON REDD,PRELUDE
67,43,WHO PUT THE BOMP (IN THE BOMPA-A-BOMP-A-BOMP),SHOWADDYWADDY,RCA
68,58,HOT IN THE CITY,BILLY IDOL,CHRYSALIS
69,29,SPREAD A LITTLE HAPPINESS,STING,A&M
70,New,WEAVE YOUR SPELL,LEVEL 42,POLYDOR
71,60,LOVE OR MONEY,BILLY FURY,POLYDOR
72,71,SHOCK THE MONKEY,PETER GABRIEL,CHARISMA
73,New,TIME IS ON MY SIDE,THE ROLLING STONES,ROLLING STONES
74,47,THE BOOM BOOM ROOM,NATASHA,TOWERBELL
75,55,I KNOW THERE'S SOMETHING GOING ON,FRIDA,EPIC
