position,lastWeek,title,artist,label
1,1,HONKY TONK WOMEN,THE ROLLING STONES,DECCA
2,2,GIVE PEACE A CHANCE,PLASTIC ONO BAND,APPLE
3,3,SAVED BY THE BELL,ROBIN GIBB,POLYDOR
4,6,GOODNIGHT MIDNIGHT,CLODAGH RODGERS,RCA
5,4,IN THE GHETTO,ELVIS PRESLEY,RCA
6,16,MY CHERIE AMOUR,STEVIE WONDER,TAMLA MOTOWN
7,7,MAKE ME AN ISLAND,JOE DOLAN,PYE
8,13,CONVERSATIONS,CILLA BLACK,PARLOPHONE
9,9,BABY MAKE IT SOON,MARMALADE,CBS
10,8,IT MIEK,DESMOND DEKKER AND THE ACES,PYRAMID
11,11,THAT'S THE WAY GOD PLANNED IT,BILLY PRESTON,APPLE
12,5,SOMETHING IN THE AIR,THUNDERCLAP NEWMAN,TRACK
13,19,BRING ON BACK THE GOOD TIMES,LOVE AFFAIR,CBS
14,12,GOO GOO BARABAJAGAL (LOVE IS HOT),DONOVAN AND JEFF BECK,PYE
15,25,I CAN SING A RAINBOW - LOVE IS BLUE,THE DELLS,CHESS
16,29,PEACEFUL,GEORGIE FAME,CBS
17,21,EARLY IN THE MORNING,VANITY FARE,PAGE ONE
18,10,HELLO SUZIE,AMEN CORNER,IMMEDIATE
19,34,CURLY,THE MOVE,REGAL ZONOPHONE
20,14,WAY OF LIFE,FAMILY DOGG,BELL
21,New,IN THE YEAR 2525,ZAGER AND EVANS,RCA
22,17,BREAKAWAY,THE BEACH BOYS,CAPITOL
23,18,WHEN TWO WORLDS COLLIDE,JIM REEVES,RCA
24,20,TIME IS TIGHT,BOOKER T & THE MG'S,STAX
25,37,VIVA BOBBY JOE,EQUALS,PRESIDENT
26,43,MY WAY,FRANK SINATRA,REPRISE
27,22,THE BALLAD OF JOHN AND YOKO,THE BEATLES,APPLE
28,41,TEARS WON'T WASH AWAY THESE HEARTACHES,KEN DODD,COLUMBIA
29,26,GIMME GIMME GOOD LOVIN',CRAZY ELEPHANT,MAJOR MINOR
30,15,WET DREAM,MAX ROMEO,UNITY
,,,,
31,42,SI TU DOIS PARTIR,FAIRPORT CONVENTION,ISLAND
32,28,TOO BUSY THINKING 'BOUT MY BABY,MARVIN GAYE,TAMLA MOTOWN
33,31,HEATHER HONEY,TOMMY ROE,STATESIDE
34,32,DIZZY,TOMMY ROE,STATESIDE
35,24,LIGHTS OF CINCINATTI,SCOTT WALKER,PHILIPS
36,40,THUS SPAKE ZARATHUSTRA,"PHILHARMONIA ORCHESTRA, CONDUCTOR LORIN MAAZEL",COLUMBIA
37,35,NEED YOUR LOVE SO BAD {1969},FLEETWOOD MAC,BLUE HORIZON
38,23,PROUD MARY,CREEDENCE CLEARWATER REVIVAL,LIBERTY
39,New,I'M A BETTER MAN,ENGELBERT HUMPERDINCK,DECCA
40,38,NO MATTER WHAT SIGN YOU ARE,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
41,27,"OH, HAPPY DAY",THE EDWIN HAWKINS SINGERS,BUDDAH
42,33,LIVING IN THE PAST,JETHRO TULL,ISLAND
43,45,WHAT IS A MAN,THE FOUR TOPS,TAMLA MOTOWN
44,New,KING OF THE RUMBLING SPIRES,TYRANNOSAURUS REX,REGAL ZONOPHONE
45,50,JE T'AIME... MOI NON PLUS,JANE BIRKIN AND SERGE GAINSBOURG,FONTANA
46,Re,RED RED WINE,TONY TRIBE,DOWNTOWN
47,36,GET BACK,BEATLES WITH BILLY PRESTON,APPLE
48,New,GOOD MORNING STARSHINE,OLIVER,CBS
49,New,I'VE PASSED THIS WAY BEFORE {1969},JIMMY RUFFIN,TAMLA MOTOWN
50,Re,BORN TO BE WILD,STEPPENWOLF,STATESIDE
