position,lastWeek,title,artist,label
1,1,YOUNG AT HEART {1993},THE BLUEBELLS,LONDON
2,2,OH CAROLINA,SHAGGY,GREENSLEEVES
3,3,INFORMER,SNOW,EAST WEST AMERICA
4,4,MR LOVERMAN {1993},SHABBA RANKS,EPIC
5,8,WHEN I'M GOOD AND READY,SYBIL,PWL INTERNATIONAL
6,10,SHOW ME LOVE,ROBIN S,CHAMPION
7,6,FEVER,MADONNA,MAVERICK
8,5,NO LIMIT,2 UNLIMITED,PWL CONTINENTAL
9,11,DON'T WALK AWAY,JADE,GIANT
10,New,AIN'T NO LOVE (AIN'T NO USE) FT MELANIE WILLIAMS,SUB SUB FEATURING MELANIE WILLIAMS,ROB’S
11,7,CATS IN THE CRADLE,UGLY KID JOE,MERCURY
12,22,U GOT 2 KNOW,CAPPELLA,INTERNAL DANCE
13,13,GO AWAY,GLORIA ESTEFAN,EPIC
14,14,WRESTLEMANIA,WWF SUPERSTARS,ARISTA
15,23,I NEVER FELT LIKE THIS BEFORE,MICA PARIS,4TH & BROADWAY
16,24,ONE VOICE,BILL TARMEY,ARISTA
17,New,COME UNDONE,DURAN DURAN,PARLOPHONE
18,18,TENNESSEE {1993},ARRESTED DEVELOPMENT,COOLTEMPO
19,New,LIVIN' ON THE EDGE,AEROSMITH,GEFFEN
20,15,ARE YOU GONNA GO MY WAY,LENNY KRAVITZ,VIRGIN AMERICA
21,9,JUMP THEY SAY,DAVID BOWIE,ARISTA
22,New,COPACABANA (AT THE COPA) (REMIX),BARRY MANILOW,ARISTA
23,New,YOU'VE GOT ME THINKING,THE BELOVED,EAST WEST
24,New,SING HALLELUJAH,DR. ALBAN,LOGIC
25,17,LITTLE BIRD/LOVE SONG FOR A VAMPIRE,ANNIE LENNOX,RCA
26,19,PRESSURE US,SUNSCREEM,SONY
27,27,I'M BACK FOR MORE,LULU AND BOBBY WOMACK,DOME
28,New,SLOW IT DOWN,EAST 17,LONDON
29,New,IS IT LIKE TODAY?,WORLD PARTY,ENSIGN
30,35,JAMAICAN IN NEW YORK,SHINEHEAD,ELEKTRA
,,,,
31,16,GIVE IN TO ME,MICHAEL JACKSON,EPIC
32,12,PEACE IN OUR TIME,CLIFF RICHARD,EMI
33,21,TOO YOUNG TO DIE,JAMIROQUAI,SONY
34,20,LOOKING THROUGH PATIENT EYES,PM DAWN,GEE STREET
35,New,IT'S A SHAME ABOUT RAY {1993},THE LEMONHEADS,ATLANTIC
36,New,THE RIGHT DECISION,JESUS JONES,FOOD
37,New,HOW I'M COMIN',LL COOL J,DEF JAM
38,36,CAN'T DO A THING (TO STOP ME),CHRIS ISAAK,REPRISE
39,25,I'M EVERY WOMAN,WHITNEY HOUSTON,ARISTA
40,26,SUGAR KANE,SONIC YOUTH,GEFFEN
41,34,LOVE THE LIFE,JTQ WITH NOEL McKOY,BIG LIFE
42,28,IT WAS A GOOD DAY,ICE CUBE,4TH & BROADWAY
43,45,BLOOD OF EDEN,PETER GABRIEL,REALWORLD
44,30,CHOK THERE,APACHE INDIAN,ISLAND
45,42,HEART ATTACK AND VINE,SCREAMIN' JAY HAWKINS,COLUMBIA
46,New,LOOKS LIKE I'M IN LOVE AGAIN FT ERIK,KEY WEST FEATURING ERIK,PWL SANCTUARY
47,New,CANDY EVERYBODY WANTS,"10,000 MANIACS",ELEKTRA
48,New,LUCKY TOWN (LIVE),BRUCE SPRINGSTEEN,COLUMBIA
49,New,GEPETTO,BELLY,4AD
50,54,FREEFLOATING,GARY CLARK,CIRCA
51,31,SHORTSHARPSHOCK (EP),THERAPY?,A&M
52,New,TEENAGE TURTLES,BACK TO THE PLANET,PARALLEL
53,29,BORN TO BREED,MONIE LOVE,COOLTEMPO
54,New,PENTHOUSE AND PAVEMENT {1993},HEAVEN 17,VIRGIN
55,41,CONSTANT CRAVING {1993},KD LANG,SIRE
56,39,ANIMAL NITRATE,SUEDE,NUDE
57,53,WHY CAN'T I WAKE UP WITH YOU,TAKE THAT,RCA
58,32,MORE MORE MORE,BANANARAMA,LONDON
59,38,ADDICTION,ALMIGHTY,POLYDOR
60,New,I'M A WONDERFUL THING BABY,KID CREOLE AND THE COCONUTS,ISLAND
,,,,
61,33,HEAVEN MUST BE MISSING AN ANGEL,WORLDS APART,ARISTA
62,New,HANGOVER,BETTY BOO,WEA
63,50,I WILL ALWAYS LOVE YOU,WHITNEY HOUSTON,ARISTA
64,New,LOVE DON'T LOVE YOU,EN VOGUE,EAST WEST AMERICA
65,37,STICK IT OUT,RIGHT SAID FRED AND FRIENDS,TUG
66,43,STILL IN LOVE,GO WEST,CHRYSALIS
67,44,BAD GIRL,MADONNA,MAVERICK
68,52,KOOCHIE RYDER,FREAKY REALISTIC,FREALISM
69,40,JUMP (LIVE),VAN HALEN,WARNER BROTHERS
70,46,HERE WE GO AGAIN,PORTRAIT,CAPITOL
71,48,LOST IN MUSIC {1993},SISTER SLEDGE,ATLANTIC
72,New,TRANCESCRIPT,HARDFLOOR,HARTHOUSE
73,65,WALK INTO THE WIND,VEGAS,RCA
74,51,THE LOVE I LOST FT SYBIL,WEST END FEATURING SYBIL,PWL SANCTUARY
75,56,I FEEL YOU,DEPECHE MODE,MUTE
