position,lastWeek,title,artist,label
1,1,SON OF MY FATHER,CHICORY TIP,CBS
2,2,TELEGRAM SAM,T. REX,T.
3,6,AMERICAN PIE,DON MCLEAN,UNITED ARTISTS
4,4,LOOK WOT YOU DUN,SLADE,POLYDOR
5,16,WITHOUT YOU,NILSSON,RCA
6,3,HAVE YOU SEEN HER,THE CHI-LITES,MCA
7,9,STORM IN A TEACUP,FORTUNES,CAPITOL
8,22,GOT TO BE THERE,MICHAEL JACKSON,TAMLA MOTOWN
9,5,MOTHER OF MINE,NEIL REID,DECCA
10,13,DAY AFTER DAY,BADFINGER,APPLE
11,8,ALL I EVER NEED IS YOU,SONNY AND CHER,MCA
12,10,LET'S STAY TOGETHER,AL GREEN,LONDON
13,7,I'D LIKE TO TEACH THE WORLD TO SING (IN PERFECT HARMONY),THE NEW SEEKERS,POLYDOR
14,26,POPPA JOE,THE SWEET,RCA
15,New,BLUE IS THE COLOUR,CHELSEA FOOTBALL TEAM,PENNY FARTHING
16,17,MY WORLD,THE BEE GEES,POLYDOR
17,28,MOTHER AND CHILD REUNION,PAUL SIMON,CBS
18,14,BRAND NEW KEY,MELANIE,BUDDAH
19,11,HORSE WITH NO NAME,AMERICA,WARNER BROTHERS
20,20,IF YOU REALLY LOVE ME,STEVIE WONDER,TAMLA MOTOWN
21,21,STAY WITH ME,THE FACES,WARNER BROTHERS
22,19,WHERE DID OUR LOVE GO,DONNIE ELBERT,LONDON
23,12,MOON RIVER,GREYHOUND,TROJAN
24,23,I JUST CAN'T HELP BELIEVING,ELVIS PRESLEY,RCA
25,15,BABY I'M-A WANT YOU,BREAD,ELEKTRA
26,24,THE PERSUADERS,JOHN BARRY ORCHESTRA,CBS
27,27,SLEEPY SHORES,JOHNNY PEARSON ORCHESTRA,PENNY FARTHING
28,31,SAY YOU DON'T MIND,COLIN BLUNSTONE,EPIC
29,29,DAY BY DAY,HOLLY SHERWOOD,BELL
30,34,FLIRT,JONATHAN KING,DECCA
,,,,
31,18,FAMILY AFFAIR,SLY AND THE FAMILY STONE,EPIC
32,25,MORNING HAS BROKEN,CAT STEVENS,ISLAND
33,30,THEME FROM 'THE ONEDIN LINE',VIENNA PHILHARMONIC ORCHESTRA,DECCA
34,38,NO MATTER HOW I TRY,GILBERT O'SULLIVAN,MAM
35,39,JOHNNY B. GOODE,JIMI HENDRIX,TRACK
36,New,MEET ME ON THE CORNER,LINDISFARNE,CHARISMA
37,37,SOFTLY WHISPERING I LOVE YOU,CONGREGATION,COLUMBIA
38,32,SUPERSTAR,THE TEMPTATIONS,TAMLA MOTOWN
39,New,I CAN'T HELP MYSELF,DONNIE ELBERT,AVCO
40,New,THE BABY,THE HOLLIES,POLYDOR
41,33,SOLEY SOLEY,MIDDLE OF THE ROAD,RCA
42,50,LOVING YOU AIN'T EASY,PAGLIARO,PYE
43,41,THE SPIRIT IS WILLING,PETER STRAKER AND THE HANDS OF DR TELENY,RCA
44,40,ERNIE (THE FASTEST MILKMAN IN THE WEST),BENNY HILL,COLUMBIA
45,35,"KARA, KARA",NEW WORLD,RAK
46,42,MORNING,VAL DOONICAN,PHILIPS
47,New,IT'S ONE OF THOSE NIGHTS,THE PARTRIDGE FAMILY,BELL
48,48,YOU'RE FREE TO GO,JIM REEVES,RCA
49,New,GIVE IRELAND BACK TO THE IRISH,WINGS,APPLE
50,49,DESIDERATA,LES CRANE,WARNER BROTHERS
