position,lastWeek,title,artist,label
1,4,GET IT ON,T. REX,FLY
2,1,CHIRPY CHIRPY CHEEP CHEEP,MIDDLE OF THE ROAD,RCA
3,2,CO-CO,THE SWEET,RCA
4,5,ME AND YOU AND A DOG NAMED BOO,LOBO,PHILIPS
5,3,DON'T LET IT DIE,HURRICANE SMITH,COLUMBIA
6,6,BLACK AND WHITE,GREYHOUND,TROJAN
7,7,MONKEY SPANNER,DAVE AND ANSEL COLLINS,TECHNIQUE
8,12,TOM-TOM TURNAROUND,NEW WORLD,RAK
9,8,BANNER MAN,BLUE MINK,REGAL ZONOPHONE
10,11,JUST MY IMAGINATION,THE TEMPTATIONS,TAMLA MOTOWN
11,16,"RIVER DEEP, MOUNTAIN HIGH",THE SUPREMES AND THE FOUR TOPS,TAMLA MOTOWN
12,19,TONIGHT,THE MOVE,HARVEST
13,9,HE'S GONNA STEP ON YOU AGAIN,JOHN KONGOS,FLY
14,10,I'M GONNA RUN AWAY FROM YOU,TAMI LYNN,MOJO
15,26,NEVER ENDING SONG OF LOVE,THE NEW SEEKERS,PHILIPS
16,14,WHEN YOU ARE A KING,WHITE PLAINS,DERAM
17,13,PIED PIPER,BOB AND MARCIA,TROJAN
18,18,I DID WHAT I DID FOR MARIA,TONY CHRISTIE,MCA
19,15,I DON'T BLAME YOU AT ALL,SMOKEY ROBINSON AND THE MIRACLES,TAMLA MOTOWN
20,25,DEVIL'S ANSWER,ATOMIC ROOSTER,B&C
21,23,STREET FIGHTING MAN,THE ROLLING STONES,DECCA
22,27,WON'T GET FOOLED AGAIN,THE WHO,TRACK
23,20,LEAP UP AND DOWN (WAVE YOUR KNICKERS IN THE AIR),ST. CECILIA,POLYDOR
24,24,LA-LA MEANS I LOVE YOU,THE DELFONICS,BELL
25,29,GET DOWN AND GET WITH IT,SLADE,POLYDOR
26,21,KNOCK THREE TIMES,DAWN,BELL
27,22,(AND THE) PICTURES IN THE SKY,MEDICINE HEAD,DANDELION
28,17,LADY ROSE,MUNGO JERRY,DAWN
29,50,HEARTBREAK HOTEL/HOUND DOG,ELVIS PRESLEY,RCA MAXIMILLION
30,36,IN MY OWN TIME,THE FAMILY,REPRISE
,,,,
31,37,WATCHING THE RIVER FLOW,BOB DYLAN,CBS
32,33,HELLO BUDDY,THE TREMELOES,CBS
33,32,GIRLS ARE OUT TO GET YOU,FASCINATIONS,MOJO
34,30,IF YOU COULD READ MY MIND,GORDON LIGHTFOOT,REPRISE
35,35,I LOVE YOU BECAUSE/HE'LL HAVE TO GO/MOONLIGHT AND ROSES,JIM REEVES,RCA MAXIMILLION
36,44,WHEN LOVE COMES ROUND AGAIN,KEN DODD,COLUMBIA
37,41,MOZART SYMPHONY NO 40,WALDO DE LOS RIOS,A&M
38,40,MY WAY,FRANK SINATRA,REPRISE
39,42,I AM... I SAID,NEIL DIAMOND,UNI
40,31,HEAVEN MUST HAVE SENT YOU,ELGINS,TAMLA MOTOWN
41,43,NEVER CAN SAY GOODBYE,THE JACKSON 5,TAMLA MOTOWN
42,28,RAGS TO RICHES,ELVIS PRESLEY,RCA
43,48,FLYING MACHINE,CLIFF RICHARD,COLUMBIA
44,New,WE WILL,GILBERT O'SULLIVAN,MAM
45,34,I THINK OF YOU,PERRY COMO,RCA
46,38,JOY TO THE WORLD,THREE DOG NIGHT,PROBE
47,47,SOLDIER BLUE,BUFFY SAINTE-MARIE,RCA
48,Re,AMAZING GRACE,JUDY COLLINS,ELEKTRA
49,Re,(WHERE DO I BEGIN) LOVE STORY,ANDY WILLIAMS,CBS
50,New,SWEET HITCH-HIKER,CREEDENCE CLEARWATER REVIVAL,UNITED ARTISTS
