position,lastWeek,title,artist,label
1,2,WHAT DO YOU WANT TO MAKE THOSE EYES AT ME FOR?,EMILE FORD AND THE CHECKMATES,PYE
1,1,WHAT DO YOU WANT?,ADAM FAITH,PARLOPHONE
3,4,OH CAROL,NEIL SEDAKA,RCA
4,5,SEVEN LITTLE GIRLS SITTING IN THE BACK SEAT,AVONS,COLUMBIA
5,3,TRAVELLIN' LIGHT,CLIFF RICHARD AND THE SHADOWS,COLUMBIA
6,6,RED RIVER ROCK,JOHNNY AND THE HURRICANES,LONDON
7,7,PUT YOUR HEAD ON MY SHOULDER,PAUL ANKA,COLUMBIA
8,13,RAWHIDE,FRANKIE LAINE,PHILIPS
8,15,MORE AND MORE PARTY POPS,RUSS CONWAY,COLUMBIA
10,16,PIANO PARTY,WINIFRED ATWELL,DECCA
10,9,SNOW COACH,RUSS CONWAY,COLUMBIA
12,11,LITTLE WHITE BULL,TOMMY STEELE,DECCA
13,12,AMONG MY SOUVENIRS,CONNIE FRANCIS,MGM
14,New,JINGLE BELL ROCK,MAX BYGRAVES,DECCA
15,14,LITTLE DONKEY,BEVERLEY SISTERS,DECCA
16,7,MACK THE KNIFE,BOBBY DARIN,LONDON
17,New,SOME KIND-A EARTHQUAKE,DUANE EDDY AND THE REBELS,LONDON
18,24,DECK OF CARDS,WINK MARTINDALE,LONDON
19,New,STACCATO'S THEME,ELMER BERNSTEIN,CAPITOL
20,18,BAD BOY,MARTY WILDE,PHILIPS
21,9,TEEN BEAT,SANDY NELSON,TOP RANK
22,New,BE MY GUEST,FATS DOMINO,LONDON
23,25,SAN MIGUEL,LONNIE DONEGAN,PYE
24,30,LITTLE DONKEY,GRACIE FIELDS,COLUMBIA
25,17,MR BLUE,MIKE PRESTON,DECCA
26,New,MARY'S BOY CHILD,NINA AND FREDERICK,COLUMBIA
27,Re,HEARTACHES BY THE NUMBER,GUY MITCHELL,PHILIPS
28,19,('TIL) I KISSED YOU,THE EVERLY BROTHERS,LONDON
29,28,I'LL NEVER FALL IN LOVE AGAIN,JOHNNIE RAY,PHILIPS
29,New,WE GOT LOVE,ALMA COGAN,HMV
