position,lastWeek,title,artist,label
1,1,GREEN DOOR,SHAKIN' STEVENS,EPIC
2,3,HOOKED ON CLASSICS,ROYAL PHILHARMONIC ORCHESTRA,RCA
3,2,HAPPY BIRTHDAY,STEVIE WONDER,MOTOWN
4,10,BACK TO THE SIXTIES,TIGHT FIT,JIVE
5,4,CHANT NO.1 (I DON'T NEED THIS PRESSURE ON),SPANDAU BALLET,REFORMATION
6,15,GIRLS ON FILM,DURAN DURAN,EMI
7,29,LOVE ACTION (I BELIEVE IN LOVE),THE HUMAN LEAGUE,VIRGIN
8,7,WALK RIGHT NOW,THE JACKSONS,EPIC
9,19,HOLD ON TIGHT,ELECTRIC LIGHT ORCHESTRA,JET
10,8,FOR YOUR EYES ONLY,SHEENA EASTON,EMI
11,20,BEACH BOY GOLD,GIDEA PARK,STONE
12,5,GHOST TOWN,THE SPECIALS,2 TONE
13,17,WATER ON GLASS/BOYS,KIM WILDE,RAK
14,27,THE CARIBBEAN DISCO SHOW,LOBO,POLYDOR
15,11,NEW LIFE,DEPECHE MODE,MUTE
16,6,CAN CAN,BAD MANNERS,MAGNET
17,12,DANCING ON THE FLOOR (HOOKED ON LOVE),THIRD WORLD,CBS
18,16,SHOW ME,DEXY'S MIDNIGHT RUNNERS,MERCURY
19,60,JAPANESE BOY,ANEKA,HANSA
20,13,BODY TALK,IMAGINATION,R&B
21,36,WUNDERBAR,TENPOLE TUDOR,STIFF
22,28,(SI SI) JE SUIS UN ROCK STAR,BILL WYMAN,A&M
23,54,ONE IN TEN,UB40,DEP INTERNATIONAL
24,14,LAY ALL YOUR LOVE ON ME,ABBA,EPIC
25,25,TAKE IT ON THE RUN,REO SPEEDWAGON,EPIC
26,45,TAINTED LOVE,SOFT CELL,SOME BIZZARE
27,9,STARS ON 45 (VOLUME 2),STARSOUND,CBS
28,34,STARTRAX CLUB DISCO,STARTRAX,PICKSY
29,18,SAT IN YOUR LAP,KATE BUSH,EMI
30,21,VISAGE,VISAGE,POLYDOR
,,,,
31,52,I LOVE MUSIC,ENIGMA (UK),CREOLE
32,24,YOU MIGHT NEED SOMEBODY,RANDY CRAWFORD,WARNER BROTHERS
33,30,I'M IN LOVE,EVELYN KING,RCA
34,37,ARABIAN KNIGHTS,SIOUXSIE AND THE BANSHEES,POLYDOR
35,35,"SHE'S A BAD MAMA JAMA (SHE'S BUILT, SHE'S STACKED)",CARL CARLTON,20TH CENTURY
36,32,BACKFIRED,DEBBIE HARRY,CHRYSALIS
37,26,NEVER SURRENDER,SAXON,CARRERE
38,22,WORDY RAPPINGHOOD,TOM TOM CLUB,ISLAND
39,39,FIRE,U2,ISLAND
40,69,RAINY NIGHT IN GEORGIA,RANDY CRAWFORD,WARNER BROTHERS
41,47,(COVER PLUS) WE'RE ALL GROWN UP,HAZEL O'CONNOR,ALBION
42,40,"I LOVE YOU, YES I LOVE YOU",EDDY GRANT,ENSIGN
43,23,NO WOMAN NO CRY {1981},BOB MARLEY & THE WAILERS,ISLAND
44,41,JULIE OCEAN,THE UNDERTONES,ARDECK
45,64,INSIDE OUTSIDE,CLASSIX NOUVEAUX,LIBERTY
46,33,MOTORHEAD (LIVE),MOTORHEAD,BRONZE
47,46,WE'RE ALMOST THERE,MICHAEL JACKSON,MOTOWN
48,43,DANCING THE NIGHT AWAY,VOGGUE,MERCURY
49,53,LAWNCHAIRS,OUR DAUGHTER'S WEDDING,EMI AMERICA
50,44,TEMPTED,SQUEEZE,A&M
51,67,YOU'LL NEVER KNOW,HI-GLOSS,EPIC
52,72,DRAW OF THE CARDS,KIM CARNES,EMI AMERICA
53,38,MEMORY,ELAINE PAIGE,POLYDOR
54,31,ONE DAY IN YOUR LIFE,MICHAEL JACKSON,MOTOWN
55,71,TROUBLE BOYS,THIN LIZZY,VERTIGO
56,57,LADY (YOU BRING ME UP),THE COMMODORES,MOTOWN
57,New,CHEMISTRY,THE NOLANS,EPIC
58,42,GOING BACK TO MY ROOTS,ODYSSEY,RCA
59,66,TURN IT ON,LEVEL 42,POLYDOR
60,51,THE MODEL/COMPUTER LOVE,KRAFTWERK,EMI
,,,,
61,New,STOP DRAGGIN' MY HEART AROUND,STEVIE NICKS WITH TOM PETTY AND THE HEARTBREAKERS,WEA
62,49,STORMTROOPER IN DRAG,PAUL GARDINER AND GARY NUMAN,BEGGARS BANQUET
63,New,LOVE SONG,SIMPLE MINDS,VIRGIN
64,59,ROCK AND ROLL DREAMS COME THROUGH,JIM STEINMAN,EPIC
65,63,LOVE'S MADE A FOOL OF YOU,MATCHBOX,MAGNET
66,New,HAND HELD IN BLACK AND WHITE,DOLLAR,WEA
67,50,ON THE BEAT,BB&Q,CAPITOL
68,New,PRINCE OF DARKNESS,BOW WOW WOW,RCA
69,61,STAND AND DELIVER,ADAM & THE ANTS,CBS
70,48,RAZZAMATAZZ,QUINCY JONES,A&M
71,New,EVERYBODY SALSA,MODERN ROMANCE,WEA
72,New,WALKING INTO SUNSHINE,CENTRAL LINE,MERCURY
73,New,ONE OF THOSE NIGHTS,BUCKS FIZZ,RCA
74,56,JIMMIE JONES,THE VAPORS,LIBERTY
75,70,HEAVEN AND HELL (THEME FROM 'THE COSMOS'),VANGELIS,BBC
