position,lastWeek,title,artist,label
1,1,THREE TIMES A LADY,THE COMMODORES,MOTOWN
2,3,IT'S RAINING,DARTS,MAGNET
3,4,RIVERS OF BABYLON/BROWN GIRL IN THE RING,BONEY M,ATLANTIC/HANSA
4,6,DREADLOCK HOLIDAY,10CC,MERCURY
5,2,YOU'RE THE ONE THAT I WANT,JOHN TRAVOLTA AND OLIVIA NEWTON-JOHN,RSO
6,12,OH WHAT A CIRCUS,DAVID ESSEX,MERCURY
7,10,JILTED JOHN,JILTED JOHN,EMI INTERNATIONAL
8,8,SUPERNATURE,CERRONE,ATLANTIC
9,5,FOREVER AUTUMN,JUSTIN HAYWARD,CBS
10,16,IT'S ONLY MAKE BELIEVE,CHILD,ARIOLA HANSA
11,9,BOOGIE OOGIE OOGIE,A TASTE OF HONEY,CAPITOL
12,7,SUBSTITUTE,CLOUT,CARRERE
13,15,BABY STOP CRYING,BOB DYLAN,CBS
14,13,5.7.0.5.,CITY BOY,VERTIGO
15,11,NORTHERN LIGHTS,RENAISSANCE,WARNER BROTHERS
16,14,IF THE KIDS ARE UNITED,SHAM 69,POLYDOR
17,27,BRITISH HUSTLE,HI TENSION,ISLAND
18,18,WHO ARE YOU,THE WHO,POLYDOR
19,25,AN EVERLASTING LOVE,ANDY GIBB,RSO
20,17,COME BACK AND FINISH WHAT YOU STARTED,GLADYS KNIGHT AND THE PIPS,BUDDAH
21,22,WALK ON BY,THE STRANGLERS,UNITED ARTISTS
22,23,ANTHEM,THE NEW SEEKERS,CBS
23,61,PICTURE THIS,BLONDIE,CHRYSALIS
24,26,TOP OF THE POPS,REZILLOS,SIRE
25,49,HONG KONG GARDEN,SIOUXSIE AND THE BANSHEES,POLYDOR
26,31,FORGET ABOUT YOU,THE MOTORS,VIRGIN
27,34,I THOUGHT IT WAS YOU,HERBIE HANCOCK,CBS
28,19,THE SMURF SONG,FATHER ABRAHAM AND THE SMURFS,DECCA
29,32,DAVID WATTS/'A' BOMB IN WARDOUR STREET,THE JAM,POLYDOR
30,21,LIFE'S BEEN GOOD,JOE WALSH,ASYLUM
,,,,
31,58,GREASE,FRANKIE VALLI,RSO
32,40,YOU MAKE ME FEEL (MIGHTY REAL),SYLVESTER,FANTASY
33,47,KISS YOU ALL OVER,EXILE,RAK
34,39,GALAXY OF LOVE,CROWN HEIGHTS AFFAIR,MERCURY
35,30,IDENTITY,X-RAY SPEX,EMI INTERNATIONAL
36,44,TWO OUT OF THREE AIN'T BAD,MEAT LOAF,EPIC
37,20,STAY,JACKSON BROWNE,ASYLUM
38,45,HOT SHOT,KAREN YOUNG,ATLANTIC
39,New,AGAIN AND AGAIN,STATUS QUO,VERTIGO
40,37,SIGN OF THE TIMES,BRYAN FERRY,POLYDOR
41,28,FROM EAST TO WEST/SCOTS MACHINE,VOYAGE,GTO
42,43,RAININ' THROUGH MY SUNSHINE,REAL THING,PYE
43,46,STUFF LIKE THAT,QUINCY JONES,A&M
44,50,SOMEWHERE IN THE NIGHT,BARRY MANILOW,ARISTA
45,24,COLD AS ICE,FOREIGNER,ATLANTIC
46,63,LET THE MUSIC PLAY,CHARLES EARLAND,MERCURY
47,62,DON'T WANNA SAY GOODNIGHT,KANDIDATE,RAK
48,29,DANCIN' IN THE CITY,MARSHALL HAIN,HARVEST
49,60,TALKING IN YOUR SLEEP,CRYSTAL GAYLE,UNITED ARTISTS
50,35,WILD WEST HERO,ELECTRIC LIGHT ORCHESTRA,JET
51,53,SHE'S GONNA WIN,BILBO,LIGHTNING
52,36,LIKE CLOCKWORK,THE BOOMTOWN RATS,ENSIGN
53,38,RUN FOR HOME,LINDISFARNE,MERCURY
54,72,I DON'T CARE,KLARK KENT,A&M
55,New,GOT A FEELING,PATRICK JUVET,CASABLANCA
56,59,SHAME,EVELYN 'CHAMPAGNE' KING,RCA
57,67,LET'S START THE DANCE,HAMILTON BOHANNON,MERCURY
58,42,NO-ONE IS INNOCENT/MY WAY,THE SEX PISTOLS,VIRGIN
59,48,DON'T BE CRUEL,ELVIS PRESLEY,RCA
60,70,I WON'T MENTION IT AGAIN,RUBY WINTERS,CREOLE
,,,,
61,41,A LITTLE BIT OF SOAP,SHOWADDYWADDY,ARISTA
62,New,A ROSE HAS TO DIE,THE DOOLEYS,GTO
63,55,YOU'RE ALL I NEED TO GET BY,JOHNNY MATHIS AND DENIECE WILLIAMS,CBS
64,54,MAGIC MIND,"EARTH, WIND AND FIRE",CBS
65,New,METEOR MAN,DEE D JACKSON,MERCURY
66,New,COME BACK JONEE,DEVO,VIRGIN
67,New,AIN'T NOTHING GONNA KEEP ME FROM YOU,TERI DE SARIO,CASABLANCA
68,New,THE WINKER'S SONG (MISPRINT),IVOR BIGGUN,BEGGARS BANQUET
69,56,USED TA BE MY GIRL,THE O'JAYS,PHILADELPHIA INTERNATIONAL
70,52,SHA LA LA LA LEE,PLASTIC BERTRAND,VERTIGO
71,New,AIN'T WE FUNKIN' NOW,THE BROTHERS JOHNSON,A&M
72,New,STANDING ON THE VERGE,PLATINUM HOOK,MOTOWN
73,51,IS THIS A LOVE THING,RAYDIO,ARISTA
74,68,AIRPORT,THE MOTORS,VIRGIN
75,Re,FM (NO STATIC AT ALL),STEELY DAN,MCA
