position,lastWeek,title,artist,label
1,1,BECAUSE I GOT HIGH,AFROMAN,UNIVERSAL
2,New,RAPTURE,IIO,MADE/DATA/MOS
3,New,FALLIN',ALICIA KEYS,J
4,New,I'M REAL,JENNIFER LOPEZ,EPIC
5,Re,BOHEMIAN LIKE YOU,DANDY WARHOLS,CAPITOL
6,3,HEY BABY,DJ OTZI,EMI
7,2,CAN'T GET YOU OUT OF MY HEAD,KYLIE MINOGUE,PARLOPHONE
8,5,WHAT WOULD YOU DO,CITY HIGH,INTERSCOPE
9,4,CLOSER TO ME,FIVE,RCA
10,6,ONE NIGHT STAND,MIS-TEEQ,INFERNO/TELSTAR
11,New,THAT DAY,NATALIE IMBRUGLIA,RCA
12,7,I'M A SLAVE 4 U,BRITNEY SPEARS,JIVE
13,12,FAMILY AFFAIR,MARY J BLIGE,MCA
14,New,WOULD YOU BE HAPPIER,CORRS,ATLANTIC
15,9,DON'T NEED THE SUN TO SHINE,GABRIELLE,GO BEAT
16,8,YOU ROCK MY WORLD,MICHAEL JACKSON,EPIC
17,10,SMOOTH CRIMINAL,ALIEN ANT FARM,DREAMWORKS
18,New,BOILER,LIMP BIZKIT,INTERSCOPE
19,New,PARTY HARD,ANDREW WK,MERCURY
20,11,U GOT IT BAD,USHER,LAFACE
21,New,LETTER 2 MY UNBORN,2PAC,INTERSCOPE
22,16,FOLLOW ME,UNCLE KRACKER,ATLANTIC
23,13,IN THE END,LINKIN PARK,WARNER BROS
24,New,LEFT BEHIND,SLIPKNOT,ROADRUNNER
25,15,FLAWLESS,ONES,POSITIVA
26,14,CHAIN REACTION/ONE FOR SORROW,STEPS,JIVE
27,New,LIVIN' IT UP,JA RULE FT CASE,DEF JAM
28,New,ARE YOU LOOKIN' AT ME,RICKY TOMLINSON,ALL AROUND THE WORLD
29,17,CHOP SUEY,SYSTEM OF A DOWN,COLUMBIA
30,New,DREAMS,MISS SHIVA,VC RECORDINGS
,,,,
31,24,SAMBUCA,WIDEBOYS FT DENNIS G,LOCKED ON/679
32,23,MAMBO NO 5,BOB THE BUILDER,BBC MUSIC
33,19,I'M SO CRAZY,PAR-T-ONE VS INXS,CREDENCE
34,New,WAITING,GREEN DAY,REPRISE
35,27,STARLIGHT,SUPERMEN LOVERS/MANI HOFFMAN,INDEPENDIENTE
36,New,STAY WITH ME,ANGELIC,SERIOUS
37,25,THINKING IT OVER,LIBERTY,V2/PUBLIC DEMAND
38,22,THE LEGACY,PUSH,INFERNO
39,18,ROCK THE HOUSE,GORILLAZ,PARLOPHONE
40,21,FAT LIP,SUM 41,MERCURY
41,20,WE FIT TOGETHER,O-TOWN,J
42,New,PERFECT LOVESONG,DIVINE COMEDY,PARLOPHONE
43,30,2 PEOPLE,JEAN JACQUES SMOOTHIE,ECHO
44,33,SET YOU FREE,N TRANCE,ALL AROUND THE WORLD
45,New,FROM A LOVER TO A FRIEND,PAUL MCCARTNEY,PARLOPHONE
46,29,THE BLOCK PARTY,LISA LEFT EYE LOPES,ARISTA
47,39,I WANT LOVE,ELTON JOHN,MERCURY
48,28,LUV ME LUV ME,SHAGGY,MCA
49,26,SVEN SVEN SVEN,BELL & SPURLING,ETERNAL
50,35,IZZO (H.O.V.A.),JAY-Z,ROCAFELLA
51,36,BAD BOY FOR LIFE,P DIDDY/BLACK ROB/MARK CURRY,PUFF DADDY
52,New,THERE'S A SILENCE,ELECTRIC SOFT PARADE,DB
53,57,IT BEGAN IN AFRIKA,CHEMICAL BROTHERS,VIRGIN
54,New,CUT HERE,CURE,FICTION
55,32,YOUNG FRESH N' NEW,KELIS,VIRGIN
56,38,YOU'RE MY MATE,RIGHT SAID FRED,KINGSIZE
57,42,TOO CLOSE,BLUE,INNOCENT
58,40,LOVING YOU (OLE OLE OLE),BRIAN HARVEY/THE REFUGEE CREW,BLACKLIST
59,34,WHY CAN'T YOU FREE SOME TIME,ARMAND VAN HELDEN,LONDON
60,44,LET ME BLOW YA MIND,EVE FT GWEN STEFANI,INTERSCOPE
,,,,
61,50,SIDE,TRAVIS,INDEPENDIENTE
62,31,ISLAND IN THE SUN,WEEZER,GEFFEN
63,43,21 SECONDS,SO SOLID CREW,RELENTLESS
64,New,BREATHE,SCIENCE DEPT FT ERIRE,RENAISSANCE RECS
65,51,TAKE ME HOME,SOPHIE ELLIS BEXTOR,POLYDOR
66,37,HUNTER,DIDO,ARISTA
67,45,HAS IT COME TO THIS,STREETS,679 RECORDINGS
68,55,BABY COME ON OVER,SAMANTHA MUMBA,WILD CARD
69,New,AMERICA THE BEAUTIFUL,ELVIS PRESLEY,RCA
70,41,WHERE THE PARTY AT,JAGGED EDGE,COLUMBIA
71,New,HARD BEAT EP 19,VARIOUS ARTISTS,NUKLEUZ
72,48,LET'S GET BACK TO BED BOY,SARAH CONNOR FT TQ,EPIC
73,75,TWENTY FOUR SEVEN,ARTFUL DODGER FT MELANIE BLATT,FFRR/PUBLIC DEMAND
74,46,BOUNCING FLOW,K2 FAMILY,RELENTLESS
75,65,LET'S DANCE,FIVE,RCA
76,Re,NOT SUCH AN INNOCENT GIRL,VICTORIA BECKHAM,VIRGIN
77,59,ALCOHOLIC,STARSAILOR,CHRYSALIS
78,52,MUHAMMAD ALI,FAITHLESS,CHEEKY
