position,lastWeek,title,artist,label
1,1,BEAT AGAIN,JLS,EPIC
2,New,SUPERNOVA,MR HUDSON FT KANYE WEST,GOOD MUSIC
3,3,I GOTTA FEELING,BLACK EYED PEAS,INTERSCOPE
4,2,EVACUATE THE DANCEFLOOR,CASCADA,AATW/UMTV
5,4,BULLETPROOF,LA ROUX,POLYDOR
6,6,WHEN LOVE TAKES OVER,DAVID GUETTA FT KELLY ROWLAND,POSITIVA
7,9,I KNOW YOU WANT ME (CALLE OCHO),PITBULL,POSITIVA/VIRGIN
8,5,PAPARAZZI,LADY GAGA,INTERSCOPE
9,13,SWEET DREAMS,BEYONCE,COLUMBIA
10,7,POPPIHOLLA,CHICANE,MODENA
11,15,BATTLEFIELD,JORDIN SPARKS,JIVE
12,10,DIAMOND RINGS,CHIPMUNK FT EMELI SANDE,JIVE
13,11,BOOM BOOM POW,BLACK EYED PEAS,INTERSCOPE
14,12,KNOCK YOU DOWN,KERI HILSON/KANYE WEST/NE-YO,INTERSCOPE
15,14,RELEASE ME,AGNES,3 BEAT/AATW
16,8,MAN IN THE MIRROR,MICHAEL JACKSON,EPIC
17,23,IN FOR THE KILL,LA ROUX,POLYDOR
18,16,RABBIT HEART (RAISE IT UP),FLORENCE & THE MACHINE,ISLAND
19,18,RED,DANIEL MERRIWEATHER,J
20,19,BONKERS,DIZZEE RASCAL/VAN HELDEN,DIRTEE STANK
21,30,NEVER FORGET YOU,NOISETTES,VERTIGO
22,24,POKER FACE,LADY GAGA,INTERSCOPE
23,21,DON'T TRUST ME,3OH3,ASYLUM/PHOTO FINISH
24,17,HUSH HUSH HUSH HUSH,PUSSYCAT DOLLS,INTERSCOPE
25,22,MAMA DO,PIXIE LOTT,MERCURY
26,25,NUMBER 1,TINCHY STRYDER FT N-DUBZ,4TH & BROADWAY
27,20,UNTOUCHED,VERONICAS,SIRE
28,43,NOT FAIR,LILY ALLEN,REGAL RECORDINGS
29,New,CONFUSION GIRL,FRANKMUSIK,ISLAND
30,27,FIRE,KASABIAN,COLUMBIA
,,,,
31,67,JAI HO (YOU ARE MY DESTINY),AR RAHMAN FT PUSSYCAT DOLLS,INTERSCOPE
32,31,HEARTBREAK (MAKE ME A DANCER),FREEMASONS/SOPHIE ELLIS-BEXTOR,LOADED
33,26,KISS ME THRU THE PHONE,SOULJA BOY TELLEM FT SAMMIE,INTERSCOPE
34,46,I'M NOT ALONE,CALVIN HARRIS,COLUMBIA
35,32,NEW DIVIDE,LINKIN PARK,REPRISE
36,37,WORK,SATURDAYS,FASCINATION
37,28,BILLIE JEAN,MICHAEL JACKSON,EPIC
38,48,HALO,BEYONCE,COLUMBIA
39,40,21 GUNS,GREEN DAY,WARNER BROS
40,50,WAKING UP IN VEGAS,KATY PERRY,VIRGIN
41,29,STICKS 'N' STONES,JAMIE T,VIRGIN
42,58,BEAUTIFUL,EMINEM,INTERSCOPE
43,34,SHARK IN THE WATER,VV BROWN,ISLAND
44,33,SMOOTH CRIMINAL,MICHAEL JACKSON,EPIC
45,51,DON'T UPSET THE RHYTHM (GO BABY GO),NOISETTES,VERTIGO
46,44,JUST DANCE,LADY GAGA,INTERSCOPE
47,35,THRILLER,MICHAEL JACKSON,EPIC
48,36,SAID IT ALL,TAKE THAT,POLYDOR
49,New,BOX N LOCKS,MPHO,PARLOPHONE
50,47,I'M YOURS,JASON MRAZ,ATLANTIC
51,56,WE ARE THE PEOPLE,EMPIRE OF THE SUN,VIRGIN
52,76,PLEASE DON'T LEAVE ME,PINK,LAFACE
53,39,BEAT IT,MICHAEL JACKSON,EPIC
54,73,FUNHOUSE,PINK,LAFACE
55,87,TINY DANCER (HOLD ME CLOSER),IRONIK/CHIPMUNK/ELTON JOHN,ASYLUM
56,79,FIRE BURNING,SEAN KINGSTON,RCA
57,66,WARRIOR'S DANCE,PRODIGY,TAKEMETOTHEHOSPITAL
58,52,WORK,CIARA FT MISSY ELLIOTT,LAFACE
59,97,LOVE SEX MAGIC,CIARA FT JUSTIN TIMBERLAKE,RCA
60,42,DIRTY DIANA,MICHAEL JACKSON,EPIC
,,,,
61,71,BEAUTIFUL,AKON FT K OFFISHALL/C O'DONIS,UNIVERSAL
62,38,CRYING LIGHTNING,ARCTIC MONKEYS,DOMINO RECORDINGS
63,54,CANDY,PAOLO NUTINI,ATLANTIC
64,41,GIVE IT TO ME RIGHT,MELANIE FIONA,UNIVERSAL
65,65,USE SOMEBODY,KINGS OF LEON,COLUMBIA
66,45,THEY DON'T CARE ABOUT US,MICHAEL JACKSON,EPIC
67,86,I REMEMBER,DEADMAU5 & KASKADE,MAU5TRAP/VIRGIN
68,New,YOU GOT THE LOVE,FLORENCE & THE MACHINE,ISLAND
69,61,HUMAN,KILLERS,VERTIGO
70,74,SEX ON FIRE,KINGS OF LEON,HAND ME DOWN
71,75,RIGHT ROUND,FLO RIDA FT KESHA,ATLANTIC
72,New,RADAR,BRITNEY SPEARS,JIVE
73,63,SUGAR,FLO RIDA FT WYNTER,ATLANTIC
74,70,IF TODAY WAS YOUR LAST DAY,NICKELBACK,ROADRUNNER
75,49,BLACK OR WHITE,MICHAEL JACKSON,EPIC
76,77,SHAKE IT,METRO STATION,COLUMBIA
77,84,BROKEN STRINGS,JAMES MORRISON FT NELLY,POLYDOR
78,64,WE MADE YOU,EMINEM,INTERSCOPE
79,New,22,LILY ALLEN,PARLOPHONE
80,95,LET YOUR LOVE FLOW,BELLAMY BROTHERS,CURB
81,New,FOOT OF THE MOUNTAIN,A-HA,UMRL
82,53,YOU ARE NOT ALONE,MICHAEL JACKSON,EPIC
83,72,TAKIN' BACK MY LOVE,ENRIQUE IGLESIAS FT CIARA,INTERSCOPE
84,80,YOU BELONG WITH ME,TAYLOR SWIFT,MERCURY
85,92,LOVE STORY,TAYLOR SWIFT,MERCURY
86,59,BAD,MICHAEL JACKSON,EPIC
87,81,LOW,FLO RIDA FT T-PAIN,ATLANTIC
88,55,THE WAY YOU MAKE ME FEEL,MICHAEL JACKSON,EPIC
89,93,THE CLIMB,MILEY CYRUS,POLYDOR
90,90,SINGLE LADIES (PUT A RING ON IT),BEYONCE,COLUMBIA
,,,,
91,62,ABC,JACKSON 5,MOTOWN
92,88,THE SHOW,LENKA,EPIC
93,Re,PLEASE DON'T STOP THE RAIN,JAMES MORRISON,POLYDOR
94,94,RAINDROPS,BASEMENT JAXX,XL RECORDINGS
95,New,ICE CREAM FREEZE (LET'S CHILL),HANNAH MONTANA,WALT DISNEY
96,60,EARTH SONG,MICHAEL JACKSON,EPIC
