position,lastWeek,title,artist,label
1,5,LA BAMBA,LOS LOBOS,SLASH
2,1,WHO'S THAT GIRL,MADONNA,SIRE
3,3,ALWAYS,ATLANTIC STARR,WARNER BROTHERS
4,2,IT'S A SIN,PET SHOP BOYS,PARLOPHONE
5,6,ALONE,HEART,CAPITOL
6,4,UNDER THE BOARDWALK,BRUCE WILLIS,MOTOWN
7,10,JIVE TALKIN',BOOGIE BOX HIGH,HARDBACK
8,7,F.L.M.,MEL AND KIM,SUPREME
9,12,JUST DON'T WANT TO BE LONELY,FREDDIE MCGREGOR,GERMAIN
10,20,SHE'S ON IT,BEASTIE BOYS,DEF JAM
11,8,WISHING WELL,TERENCE TRENT D'ARBY,CBS
12,13,A LITTLE BOOGIE WOOGIE (IN THE BACK OF MY MIND),SHAKIN' STEVENS,EPIC
13,17,LABOUR OF LOVE,HUE AND CRY,CIRCA
14,15,I HEARD A RUMOUR,BANANARAMA,LONDON
15,9,SWEETEST SMILE,BLACK,A&M
16,29,I REALLY DIDN'T MEAN IT,LUTHER VANDROSS,EPIC
17,11,THE LIVING DAYLIGHTS,A-HA,WARNER BROTHERS
18,35,YOU CAUGHT MY EYE,JUDY BOUCHER,ORBITONE
19,New,TRUE FAITH,NEW ORDER,FACTORY
20,25,OOPS UPSIDE YOUR HEAD {1987},THE GAP BAND,CLUB
21,18,I WANNA DANCE WITH SOMEBODY (WHO LOVES ME),WHITNEY HOUSTON,ARISTA
22,33,SUGAR MICE,MARILLION,EMI
23,22,SONGBIRD,KENNY G,ARISTA
24,26,SOLD,BOY GEORGE,VIRGIN
25,37,PERSONAL TOUCH,ERROL BROWN,WEA
26,16,MY PRETTY ONE,CLIFF RICHARD,EMI
27,21,HOOVERVILLE (AND THEY PROMISED US THE WORLD),THE CHRISTIANS,ISLAND
28,46,CALL ME,SPAGNA,CBS
29,14,STAR TREKKIN',THE FIRM,BARK
30,42,ROADBLOCK,STOCK AITKEN WATERMAN,BREAKOUT
,,,,
31,34,I SURRENDER (TO THE SPIRIT OF THE NIGHT),SAMANTHA FOX,JIVE
32,19,(YOUR LOVE KEEPS LIFTING ME) HIGHER AND HIGHER {1987},JACKIE WILSON,SMP
33,41,TOY BOY,SINITTA,FANFARE
34,New,ANIMAL,DEF LEPPARD,BLUDGEON RIFFOLA
35,New,GIRLS GIRLS GIRLS,MOTLEY CRUE,ELEKTRA
36,23,SWEET SIXTEEN,BILLY IDOL,CHRYSALIS
37,24,IS THIS LOVE,WHITESNAKE,EMI
38,60,SOMEWHERE OUT THERE,LINDA RONSTADT AND JAMES INGRAM,MCA
39,28,MISFIT {1987},CURIOSITY KILLED THE CAT,MERCURY
40,27,YOU'RE THE VOICE,JOHN FARNHAM,WHEATLEY
41,32,CATCH,THE CURE,FICTION
42,44,SERIOUS MIX,MIRAGE,DEBUT
43,55,SWEET LITTLE MYSTERY,WET WET WET,PRECIOUS ORGANISATION
44,48,FUNKY TOWN,PSEUDO ECHO,RCA
45,43,TALKING OF LOVE,ANITA DOBSON,PARLOPHONE
46,New,JUST CALL,SHERRICK,WARNER BROTHERS
47,30,LET'S DANCE,CHRIS REA,MAGNET
48,50,WOT'S IT TO YA,ROBBIE NEVIL,MANHATTAN
49,31,WHEN SMOKEY SINGS,ABC,NEUTRON
50,63,MY BOY LOLLIPOP {1987},MILLIE,ISLAND
51,36,THROWING IT ALL AWAY,GENESIS,VIRGIN
52,57,SPY IN THE HOUSE OF LOVE,WAS (NOT WAS),FONTANA
53,71,THE MOTIVE,THEN JERICO,LONDON
54,62,WHERE THE ACTION IS,WESTWORLD,RCA
55,38,NOTHING'S GONNA STOP US NOW,STARSHIP,GRUNT
56,40,I WANT YOUR SEX,GEORGE MICHAEL,EPIC
57,New,LIPS LIKE SUGAR,ECHO & THE BUNNYMEN,WEA
58,New,HAVE A NICE DAY,ROXANNE SHANTE,BREAKOUT
59,69,SONG FROM THE EDGE OF THE WORLD,SIOUXSIE AND THE BANSHEES,WONDERLAND
60,61,DRAGNET,THE ART OF NOISE,CHINA
,,,,
61,47,ALL YOU NEED IS LOVE {1987},THE BEATLES,PARLOPHONE
62,53,I STILL HAVEN'T FOUND WHAT I'M LOOKING FOR,U2,ISLAND
63,59,STEP BY STEP,TAFFY,TRANSGLOBAL
64,65,WAS THAT YOU,SPEAR OF DESTINY,10
65,56,SEVEN WONDERS,FLEETWOOD MAC,WARNER BROTHERS
66,71,FIRE,SLY AND ROBBIE,4TH & BROADWAY
67,39,COMIN' ON STRONG,BROKEN ENGLISH,EMI
68,45,HOLD ME NOW,JOHNNY LOGAN,EPIC
69,New,I COULD HAVE BEEN A DREAMER,DIO,VERTIGO
70,New,LA BAMBA,RITCHIE VALENS,RCA
71,91,CHANGE,DAVID GRANT,POLYDOR
72,82,BRIDGE TO YOUR HEART,WAX,RCA
73,58,TOM'S DINER,SUZANNE VEGA,A&M
74,54,FOOLED BY A SMILE,SWING OUT SISTER,MERCURY
75,52,PROMISED YOU A MIRACLE (LIVE),SIMPLE MINDS,VIRGIN
76,New,JUMP START,NATALIE COLE,MANHATTAN
77,New,STILL A THRILL,JODY WATLEY,NO-LABEL
78,70,RED RAIN,PETER GABRIEL,VIRGIN
79,New,LIES,JONATHAN BUTLER,JIVE
80,New,HEART AND SOUL,T'PAU,SIREN
81,76,I FOUND LOVIN',STEVE WALSH,A1
82,New,SHATTERED GLASS,LAURA BRANIGAN,NO-LABEL
83,74,FIRST WE TAKE MANHATTAN,JENNIFER WARNES,CYPRESS
84,94,IF I LOVE YOU,PETE WYLIE,NO-LABEL
85,84,POINT OF NO RETURN,EXPOSE,NO-LABEL
86,New,CHENKO,RED BOX,NO-LABEL
87,78,LAST NIGHT,KID 'N' PLAY,COOLTEMPO
88,68,HEY LOVE,KING SUN-D MOET,FLAME
89,83,I FOUND LOVIN' {1987},THE FATBACK BAND,MASTER MIX
90,New,ELECTRICA SALSA,OFF,NO-LABEL
,,,,
91,88,SHAKEDOWN,BOB SEGER AND THE SILVER BULLET BAND,NO-LABEL
92,81,DOIN' THE CRAB,MICHAEL BARRYMORE,NO-LABEL
93,New,DON'T SHILLY SHALLY,EDWYN COLLINS,NO-LABEL
94,New,SIGHTSEE MC,BIG AUDIO DYNAMITE,NO-LABEL
95,93,FLOWERS IN OUR HAIR,ALL ABOUT EVE,NO-LABEL
96,Re,FAKE,ALEXANDER O'NEAL,TABU
97,85,YOUR SONG (LIVE),ELTON JOHN,NO-LABEL
98,86,TRACKS OF MY TEARS,SMOKEY ROBINSON AND THE MIRACLES,NO-LABEL
99,New,DON'T STOP THE LOVE,TONGUE 'N' CHEEK,NO-LABEL
100,Re,CAN'T BE WITH YOU TONIGHT,JUDY BOUCHER,ORBITONE
