position,lastWeek,title,artist,label
1,1,BLEEDING LOVE,LEONA LEWIS,SYCO MUSIC
2,2,RULE THE WORLD,TAKE THAT,POLYDOR
3,New,HOME,WESTLIFE,S
4,7,APOLOGIZE,TIMBALAND PTS ONE REPUBLIC,BLACKGROUND/INTER
5,5,VALERIE,MARK RONSON FT AMY WINEHOUSE,COLUMBIA
6,4,ABOUT YOU NOW,SUGABABES,ISLAND
7,6,GIMME MORE,BRITNEY SPEARS,JIVE
8,8,UNINVITED,FREEMASONS FT BAILEY TZUKE,LOADED
9,9,GOODBYE MR A,HOOSIERS,RCA
10,3,THE HEART NEVER LIES,MCFLY,ISLAND
11,11,LET ME THINK ABOUT IT,IDA CORR VS FEDDE LE GRAND,DATA
12,29,HEATER,SAMIM,DATA
13,12,HAPPY ENDING,MIKA,CASABLANCA/ISLAND
14,14,AYO TECHNOLOGY,50 CENT/TIMBERLAKE/TIMBALAND,INTERSCOPE
15,New,VIVA LAS VEGAS,ELVIS PRESLEY,RCA
16,New,THE CRASH,KOOPA,JUXTAPOSITION
17,43,HANDLE ME,ROBYN,KONICHIWA
18,13,NO U HANG UP/IF THAT'S OK WITH YOU,SHAYNE WARD,SYCO MUSIC
19,New,HOT STUFF (LET'S DANCE),CRAIG DAVID,WARNER BROS
20,16,IN THE AIR TONIGHT,PHIL COLLINS,VIRGIN
21,15,HEY THERE DELILAH,PLAIN WHITE T'S,ANGEL
22,35,SORRY BLAME IT ON ME,AKON,UNIVERSAL
23,18,SHE'S SO LOVELY,SCOUTING FOR GIRLS,EPIC
24,25,HATE THAT I LOVE YOU,RIHANNA FT NE-YO,DEF JAM
25,20,THE WAY I ARE,TIMBALAND FT KERI HILSON,INTERSCOPE
26,New,NO ONE,ALICIA KEYS,J
27,New,THE WHITE ONE IS EVIL,ELLIOT MINOR,WARNER BROS
28,21,BIG GIRLS DON'T CRY,FERGIE,INTERSCOPE
29,19,BEAUTIFUL GIRLS,SEAN KINGSTON,BELUGA HEIGHTS/EPIC
30,49,HOT,AVRIL LAVIGNE,COLUMBIA
,,,,
31,10,LORD DON'T SLOW ME DOWN,OASIS,BIG BROTHER
32,22,LET'S DANCE TO JOY DIVISION,WOMBATS,14TH FLOOR
33,28,THE PRETENDER,FOO FIGHTERS,RCA
