position,lastWeek,title,artist,label
1,6,OH BOY,MUD,RAK
2,7,LOVIN' YOU,MINNIE RIPERTON,EPIC
3,2,HONEY {1975},BOBBY GOLDSBORO,UNITED ARTISTS
4,10,HURT SO GOOD,SUSAN CADOGAN,MAGNET
5,1,BYE BYE BABY,BAY CITY ROLLERS,BELL
6,4,LOVE ME LOVE MY DOG,PETER SHELLEY,MAGNET
7,9,LIFE IS A MINESTRONE,10CC,MERCURY
8,14,THE TEARS I CRIED,GLITTER BAND,BELL
9,11,TAKE GOOD CARE OF YOURSELF,THE THREE DEGREES,PHILADELPHIA INTERNATIONAL
10,3,FOX ON THE RUN,THE SWEET,RCA
11,5,SWING YOUR DADDY,JIM GILSTRAP,CHELSEA
12,13,A LITTLE LOVE AND UNDERSTANDING,GILBERT BECAUD,DECCA
13,18,DING-A-DONG,TEACH-IN,POLYDOR
14,16,HOLD ON TO LOVE,PETER SKELLERN,DECCA
15,8,THE FUNKY GIBBON/SICK MAN BLUES,GOODIES,BRADLEY'S
16,26,THE NIGHT,FRANKIE VALLI AND THE FOUR SEASONS,MOWEST
17,30,LET ME TRY AGAIN,TAMMY JONES,EPIC
18,28,ONLY YESTERDAY,THE CARPENTERS,A&M
19,12,SKIING IN THE SNOW,WIGAN'S OVATION,SPARK
20,29,WE'LL FIND OUR DAY,STEPHANIE DE SYKES,BRADLEY’S
21,40,I WANNA DANCE WIT CHOO,DISCO TEX AND THE SEX-O-LETTES,CHELSEA
22,15,THE UGLY DUCKLING,MIKE REID,PYE
23,42,STAND BY YOUR MAN,TAMMY WYNETTE,EPIC
24,21,GET DOWN TONIGHT,KC AND THE SUNSHINE BAND,JAYBOY
25,New,LOVE LIKE YOU AND ME,GARY GLITTER,BELL
26,17,LADY MARMALADE,LABELLE,EPIC
27,27,SORRY DOESN'T ALWAYS MAKE IT RIGHT,DIANA ROSS,TAMLA MOTOWN
28,32,WHERE IS THE LOVE,BETTY WRIGHT,RCA
29,43,PAPA OOM MOW MOW,SHARONETTES,BLACK MAGIC
30,35,SAVE ME,SILVER CONVENTION,MAGNET
,,,,
31,47,CUT THE CAKE,THE AVERAGE WHITE BAND,ATLANTIC
32,34,THE WAY WE WERE,GLADYS KNIGHT AND THE PIPS,BUDDAH
33,19,THERE'S A WHOLE LOT OF LOVING,GUYS AND DOLLS,MAGNET
34,36,CALL ME ROUND,PILOT,EMI
35,23,GIRLS,MOMENTS AND WHATNAUTS,ALL PLATINUM
36,22,FANCY PANTS,KENNY,RAK
37,41,TAKE YOUR MAMMA FOR A RIDE,LULU,CHELSEA
38,48,HASTA LA VISTA,SYLVIA,SONET
39,25,PLAY ME LIKE YOU PLAY YOUR GUITAR,DUANE EDDY,GTO
40,20,PHILADELPHIA FREEDOM,ELTON JOHN BAND,DJM
41,33,(DON'T YOU KNOW) HOW GLAD I AM,THE KIKI DEE BAND,ROCKET
42,38,LET ME BE THE ONE,THE SHADOWS,EMI
43,New,ONCE BITTEN TWICE SHY,IAN HUNTER,CBS
44,New,I GET THE SWEETEST FEELING {1975},JACKIE WILSON,BRUNSWICK
45,31,LOVE,AL GREEN,LONDON
46,New,DON'T DO IT BABY,MAC AND KATIE KISSOON,STATE
47,37,I CAN DO IT,RUBETTES,STATE
48,New,STAND BY ME,JOHN LENNON,APPLE
49,45,EXPRESS,B.T. EXPRESS,PYE INTERNATIONAL
50,New,I'M GONNA RUN AWAY FROM YOU {1975},TAMI LYNN,CONTEMPO RARIES
