position,lastWeek,title,artist,label
1,New,I WANT YOU BACK,MELANIE B FT MISSY ELLIOTT,VIRGIN
2,1,MILLENNIUM,ROBBIE WILLIAMS,CHRYSALIS
3,2,SEX ON THE BEACH,T-SPOON,CONTROL
4,5,CRUSH,JENNIFER PAIGE,EDEL AMERICA
5,3,NO MATTER WHAT,BOYZONE,POLYDOR
6,4,FINALLY FOUND,HONEYZ,MERCURY
7,6,ONE FOR SORROW,STEPS,JIVE
8,14,I DON'T WANT TO MISS A THING,AEROSMITH,COLUMBIA
9,New,SOMEONE LOVES YOU HONEY,LUTRICIA MCNEAL,WILDSTAR
10,10,TO THE MOON AND BACK,SAVAGE GARDEN,COLUMBIA
11,New,RELAX,DEETAH,FFRR
12,9,MUSIC SOUNDS BETTER WITH YOU,STARDUST,VIRGIN
13,8,EVERYBODY GET UP,FIVE,RCA
14,13,THE INCIDENTALS,ALISHA'S ATTIC,MERCURY
15,7,BOOTIE CALL,ALL SAINTS,LONDON
16,New,HALF ON A BABY,R KELLY,JIVE
17,11,IF YOU TOLERATE THIS YOUR CHILDREN...,MANIC STREET PREACHERS,EPIC
18,15,EVERYTHING'S GONNA BE ALRIGHT,SWEETBOX,RCA
19,New,GENERATION SEX,DIVINE COMEDY,SETANTA
20,18,GOD IS A DJ,FAITHLESS,CHEEKY
21,19,WHAT CAN I DO,CORRS,ATLANTIC
22,20,MYSTERIOUS TIMES,SASH! FT TINA COUSINS,MULTIPLY
23,New,LAST STOP:THIS TOWN,EELS,DREAMWORKS
24,12,HORSE & CARRIAGE,CAM'RON FT MASE,EPIC
25,New,A PERFECT DAY ELISE,P J HARVEY,ISLAND
26,New,I'LL SEE YOU AROUND,SILVER SUN,POLYDOR
27,New,I'VE GOT THIS FEELING,MAVERICKS,MCA NASHVILLE
28,23,REAL GOOD TIME,ALDA,WILDSTAR
29,25,CELEBRITY SKIN,HOLE,GEFFEN
30,26,THE BOY IS MINE,BRANDY & MONICA,ATLANTIC
,,,,
31,16,DON'T RUSH (TAKE LOVE SLOWLY),K-CI & JOJO,MCA
32,New,EVERY SINGLE DAY,DODGY,MERCURY/A&M
33,21,MY FAVORITE MISTAKE,SHERYL CROW,POLYDOR
34,27,GHETTO SUPASTAR [THAT IS WHAT YOU ARE],PRAS MICHEL FT ODB & MYA,INTERSCOPE
35,New,THE OMD REMIXES,OMD,VIRGIN
36,32,HOW DO I LIVE,LEANN RIMES,CURB/THE HIT LABEL
37,22,ARE YOU THAT SOMEBODY?,AALIYAH,ATLANTIC
38,28,VIVA FOREVER,SPICE GIRLS,VIRGIN
39,17,ONLY WHEN I LOSE MYSELF,DEPECHE MODE,MUTE
40,New,RAINBOWS OF COLOUR,GROOVERIDER,HIGHER GROUND
41,37,C'EST LA VIE,B'WITCHED,EPIC
42,34,COME WITH ME,PUFF DADDY FT JIMMY PAGE,EPIC
43,35,FREAK ME,ANOTHER LEVEL,NORTHWESTSIDE
44,30,SUNMACHINE,DARIO G,ETERNAL
45,31,SOMETIMES,TIN TIN OUT FT SHELLEY NELSON,VC RECORDINGS
46,36,I WANT YOU BACK,CLEOPATRA,WEA
