position,lastWeek,title,artist,label
1,2,ERNIE (THE FASTEST MILKMAN IN THE WEST),BENNY HILL,COLUMBIA
2,3,JEEPSTER,T. REX,FLY
3,1,COZ I LUV YOU,SLADE,POLYDOR
4,6,TOKOLOSHE MAN,JOHN KONGOS,FLY
5,4,"GYPSYS, TRAMPS AND THIEVES",CHER,MCA
6,7,BANKS OF THE OHIO,OLIVIA NEWTON-JOHN,PYE INTERNATIONAL
7,16,THEME FROM 'SHAFT',ISAAC HAYES,STAX
8,8,TILL,TOM JONES,DECCA
9,15,NO MATTER HOW I TRY,GILBERT O'SULLIVAN,MAM
10,5,JOHNNY REGGAE,PIGLETS,BELL
11,10,RUN BABY RUN,NEWBEATS,LONDON
12,11,SOMETHING TELLS ME (SOMETHING IS GONNA HAPPEN TONIGHT),CILLA BLACK,PARLOPHONE
13,9,I WILL RETURN,SPRINGWATER,POLYDOR
14,13,SING A SONG OF FREEDOM,CLIFF RICHARD,COLUMBIA
15,12,SURRENDER,DIANA ROSS,TAMLA MOTOWN
16,20,LET'S SEE ACTION,THE WHO,TRACK
17,27,IT MUST BE LOVE,LABI SIFFRE,PYE INTERNATIONAL
18,21,FIREBALL,DEEP PURPLE,HARVEST
19,14,MAGGIE MAY/REASON TO BELIEVE,ROD STEWART,MERCURY
20,28,SOFTLY WHISPERING I LOVE YOU,CONGREGATION,COLUMBIA
21,25,IS THIS THE WAY TO AMARILLO,TONY CHRISTIE,MCA
22,41,I JUST CAN'T HELP BELIEVING,ELVIS PRESLEY,RCA
23,New,SOLEY SOLEY,MIDDLE OF THE ROAD,RCA
24,19,LOOK AROUND,VINCE HILL,COLUMBIA
25,17,FOR ALL WE KNOW,SHIRLEY BASSEY,UNITED ARTISTS
26,45,MORNING,VAL DOONICAN,PHILIPS
27,29,YOU GOTTA HAVE LOVE IN YOUR HEART,THE SUPREMES AND THE FOUR TOPS,TAMLA MOTOWN
28,26,HOOKED ON A FEELING,JONATHAN KING,DECCA
29,22,RIDERS ON THE STORM,THE DOORS,ELEKTRA
30,23,TIRED OF BEING ALONE,AL GREEN,LONDON
,,,,
31,18,THE NIGHT THEY DROVE OLD DIXIE DOWN,JOAN BAEZ,VANGUARD
32,49,"KARA, KARA",NEW WORLD,RAK
33,39,BURUNDI BLACK,BURUNDI STEIPHENSON BLACK,BARCLAY
34,47,WHEN YOU GET RIGHT DOWN TO IT,RONNIE DYSON,CBS
35,24,THE WITCH QUEEN OF NEW ORLEANS,REDBONE,EPIC
36,38,"TWEEDLE DEE, TWEEDLE DUM",MIDDLE OF THE ROAD,RCA
37,35,DID YOU EVER,NANCY SINATRA AND LEE HAZLEWOOD,REPRISE
38,48,CHIRPY CHIRPY CHEEP CHEEP,MIDDLE OF THE ROAD,RCA
39,30,CHINATOWN,THE MOVE,HARVEST
40,31,SULTANA,TITANIC,CBS
41,37,"FREEDOM COME, FREEDOM GO",FORTUNES,CAPITOL
42,36,SUPERSTAR/FOR ALL WE KNOW,THE CARPENTERS,A&M
43,42,BACK ON THE ROAD,MARMALADE,DECCA
44,New,JAILHOUSE ROCK {1971},ELVIS PRESLEY,RCA MAXIMILLION
45,40,LADY LOVE BUG,CLODAGH RODGERS,RCA
46,32,BRANDY,SCOTT ENGLISH,HORSE
47,50,HEY AMERICA,JAMES BROWN,MOJO
48,New,THE PERSUADERS,JOHN BARRY ORCHESTRA,CBS
49,33,KEEP ON DANCING,BAY CITY ROLLERS,BELL
50,New,LITTLE DARLIN'/SAVE THE CHILDREN,MARVIN GAYE,TAMLA MOTOWN
