position,lastWeek,title,artist,label
1,1,HAVE I THE RIGHT?,HONEYCOMBS,PYE
2,4,YOU REALLY GOT ME,THE KINKS,PYE
3,3,I WON'T FORGET YOU,JIM REEVES,RCA
4,2,DO WAH DIDDY DIDDY,MANFRED MANN,HMV
5,12,THE CRYING GAME,DAVE BERRY,DECCA
6,5,A HARD DAY'S NIGHT,THE BEATLES,PARLOPHONE
7,8,IT'S FOR YOU,CILLA BLACK,PARLOPHONE
8,11,I WOULDN'T TRADE YOU FOR THE WORLD,THE BACHELORS,DECCA
9,7,I GET AROUND,THE BEACH BOYS,CAPITOL
10,9,IT'S ALL OVER NOW,THE ROLLING STONES,DECCA
11,10,CALL UP THE GROUPS,THE BARRON KNIGHTS,COLUMBIA
12,14,I LOVE YOU BECAUSE,JIM REEVES,RCA
13,20,SUCH A NIGHT,ELVIS PRESLEY,RCA
14,6,TOBACCO ROAD,NASHVILLE TEENS,DECCA
15,16,AS TEARS GO BY,MARIANNE FAITHFULL,DECCA
16,21,SHE'S NOT THERE,THE ZOMBIES,DECCA
17,29,RAG DOLL,THE FOUR SEASONS,PHILIPS
18,25,I'M INTO SOMETHING GOOD,HERMAN'S HERMITS,COLUMBIA
19,23,THE WEDDING,JULIE ROGERS,MERCURY
20,13,I JUST DON'T KNOW WHAT TO DO WITH MYSELF,DUSTY SPRINGFIELD,PHILIPS
21,17,IT'S ONLY MAKE BELIEVE,BILLY FURY,DECCA
22,19,FROM A WINDOW,BILLY J KRAMER AND THE DAKOTAS,PARLOPHONE
23,15,ON THE BEACH,CLIFF RICHARD,COLUMBIA
24,18,I FOUND OUT THE HARD WAY,FOUR PENNIES,PHILIPS
25,27,I SHOULD HAVE KNOWN BETTER,NATURALS,PARLOPHONE
26,22,YOU'LL NEVER GET TO HEAVEN,DIONNE WARWICK,PYE INTERNATIONAL
27,31,YOU NEVER CAN TELL,CHUCK BERRY,PYE INTERNATIONAL
28,26,THE FERRIS WHEEL,THE EVERLY BROTHERS,WARNER BROTHERS
29,40,EVERYBODY LOVES SOMEBODY,DEAN MARTIN,REPRISE
30,24,WISHIN' AND HOPIN',MERSEYBEATS,FONTANA
,,,,
31,30,HOUSE OF THE RISING SUN,THE ANIMALS,COLUMBIA
32,New,WHERE DID OUR LOVE GO,THE SUPREMES,STATESIDE
33,New,RHYTHM AND GREENS,THE SHADOWS,COLUMBIA
34,37,TWELVE STEPS TO LOVE,BRIAN POOLE AND THE TREMELOES,DECCA
35,34,HAPPINESS,KEN DODD,COLUMBIA
36,35,THE GIRL FROM IPANEMA,STAN GETZ AND JOAO GILBERTO,VERVE
37,48,WHAT AM I TO YOU,KENNY LYNCH,HMV
38,New,IT'S GONNA BE ALL RIGHT,GERRY AND THE PACEMAKERS,COLUMBIA
39,New,TOGETHER,P.J. PROBY,DECCA
40,33,HOLD ME,P J PROBY,DECCA
41,28,SOME DAY WE'RE GONNA LOVE AGAIN,THE SEARCHERS,PYE
42,39,MOVE IT BABY,SIMON SCOTT,PARLOPHONE
43,36,HOW CAN I TELL HER,FOURMOST,PARLOPHONE
44,32,THINKING OF YOU BABY,THE DAVE CLARK FIVE,COLUMBIA
45,New,SEVEN DAFFODILS,CHEROKEES,COLUMBIA
46,41,KISSIN' COUSINS,ELVIS PRESLEY,RCA
47,43,THE BEST PART OF BREAKING UP,RONETTES,LONDON
48,New,KELLY,WAYNE GIBSON,PYE
49,45,"HELLO, DOLLY!",LOUIS ARMSTRONG,LONDON
50,46,(THEY CALL HER) LA BAMBA,CRICKETS,LIBERTY
