position,lastWeek,title,artist,label
1,1,BABY JANE,ROD STEWART,WARNER BROTHERS
2,3,WHEREVER I LAY MY HAT (THAT'S MY HOME),PAUL YOUNG,CBS
3,5,I.O.U.,FREEEZ,BEGGARS BANQUET
4,4,MOONLIGHT SHADOW,MIKE OLDFIELD,VIRGIN
5,2,FLASHDANCE....WHAT A FEELING,IRENE CARA,CASABLANCA
6,7,COME LIVE WITH ME,HEAVEN 17,VIRGIN
7,6,WAR BABY,TOM ROBINSON,PANIC
8,15,IT'S OVER,FUNK MASTERS,MASTER FUNK RECORDS
9,29,WHO'S THAT GIRL?,EURYTHMICS,RCA
10,19,DOUBLE DUTCH,MALCOLM MCLAREN,CHARISMA
11,8,DEAD GIVEAWAY,SHALAMAR,SOLAR
12,12,THE TROOPER,IRON MAIDEN,EMI
13,14,ROCK 'N' ROLL IS KING,ELECTRIC LIGHT ORCHESTRA,JET
14,11,TAKE THAT SITUATION,NICK HEYWARD,ARISTA
15,10,I GUESS THAT'S WHY THEY CALL IT THE BLUES,ELTON JOHN,ROCKET
16,24,ALL NIGHT LONG,MARY JANE GIRLS,GORDY
17,34,THE WALK,THE CURE,FICTION
18,20,FORBIDDEN COLOURS,DAVID SYLVIAN AND RIUICHI SAKAMOTO,VIRGIN
19,26,TANTALISE (WO WO EE YEH YEH),JIMMY THE HOOVER,INNERVISION
20,9,EVERY BREATH YOU TAKE,THE POLICE,A&M
21,36,CRUEL SUMMER,BANANARAMA,LONDON
22,13,WHEN WE WERE YOUNG,BUCKS FIZZ,RCA
23,32,DON'T TRY TO STOP IT,ROMAN HOLLIDAY,JIVE
24,16,BAD BOYS,WHAM!,INNERVISION
25,18,WAITING FOR A TRAIN,FLASH AND THE PAN,EASYBEAT
26,23,CONFUSION (HITS US EVERY TIME),TRUTH,FORMATION
27,17,CHINA GIRL,DAVID BOWIE,EMI AMERICA
28,21,WANNA BE STARTIN' SOMETHING,MICHAEL JACKSON,EPIC
29,30,SHE WORKS HARD FOR THE MONEY,DONNA SUMMER,MERCURY
30,New,NEVER STOP,ECHO & THE BUNNYMEN,KOROVA
,,,,
31,22,DREAM TO SLEEP,H2O,RCA
32,40,EVERYDAY I WRITE THE BOOK,ELVIS COSTELLO AND THE ATTRACTIONS,F. BEAT
33,37,IT'S A MISTAKE,MEN AT WORK,EPIC
34,47,TELL ME WHY,MUSICAL YOUTH,MCA
35,28,NOBODY'S DIARY,YAZOO,MUTE
36,42,THE FIRST PICTURE OF YOU,LOTUS EATERS,SYLVAN
37,25,LADY LOVE ME (ONE MORE TIME),GEORGE BENSON,WARNER BROTHERS
38,44,GET DOWN SATURDAY NIGHT,OLIVER CHEATHAM,MCA
39,43,AFTER A FASHION,MIDGE URE AND MICK KARN,MUSICFEST
40,27,DARK IS THE NIGHT,SHAKATAK,POLYDOR
41,38,TRANSFER AFFECTION,A FLOCK OF SEAGULLS,JIVE
42,61,MESSAGES FROM THE STARS,RAH BAND,TMT
43,New,RIGHT NOW,CREATURES,WONDERLAND
44,New,GIVE IT SOME EMOTION,TRACIE,RESPOND
45,70,NEVER GONNA LET YOU GO,SERGIO MENDES,A&M
46,New,FEEL LIKE MAKIN' LOVE,GEORGE BENSON,WARNER BROTHERS
47,31,BUFFALO SOLDIER,BOB MARLEY & THE WAILERS,ISLAND/TUFF GONG
48,41,I LOVE YOU,YELLO,STIFF
49,New,BIG LOG,ROBERT PLANT,WEA
50,86,TROUBLE IN PARADISE,AL JARREAU,WEA INTERNATIONAL
51,33,GARDEN PARTY,MARILLION,EMI
52,35,LOVE TOWN,BOOKER NEWBURY III,POLYDOR
53,New,LOVE TO STAY,ALTERED IMAGES,EPIC
54,New,WATCHING,THE THOMPSON TWINS,ARISTA
55,75,HOLD IT,TIN TIN,CURVE
56,69,YOU AIN'T REALLY DOWN,STATUS IV,TMT
57,45,BRING IT ON... BRING IT ON,JAMES BROWN,SONET
58,56,MY HEART'S BEATING WILD,GIBSON BROTHERS,STIFF
59,54,ACKEE 1-2-3,THE BEAT,GO FEET
60,New,SHE BLINDED ME WITH SCIENCE {1983},THOMAS DOLBY,VENICE IN PERIL
,,,,
61,76,BETWEEN THE SHEETS,THE ISLEY BROTHERS,EPIC
62,67,I DON'T REMEMBER,PETER GABRIEL,CHARISMA
63,New,SHE'S THE MASTER (OF THE GAME),RICHARD JON SMITH,JIVE
64,New,GIVE IT UP,KC AND THE SUNSHINE BAND,EPIC
65,60,TEENAGE KICKS EP,THE UNDERTONES,ARDECK
66,49,BLACK HEART,MARC AND THE MAMBAS,SOME BIZZARE
67,New,"WATCHING YOU, WATCHING ME",DAVID GRANT,CHRYSALIS
68,52,I WON'T HOLD YOU BACK,TOTO,CBS
69,46,WE CAME TO DANCE,ULTRAVOX,CHRYSALIS
70,New,WE CAN WORK IT OUT,BRASS CONSTRUCTION,CAPITOL
71,39,HANG ON NOW,KAJAGOOGOO,EMI
72,66,ENDLESSLY,JOHN FOXX,VIRGIN
73,48,LOOKING AT MIDNIGHT,IMAGINATION,R&B
74,50,JUST GOT LUCKY,JOBOXERS,RCA
75,90,KEEP GIVING ME LOVE,D TRAIN,PRELUDE
76,79,SEARCHIN' (I GOTTA FIND A MAN),HAZELL DEAN,PROTO
77,89,FALLING IN LOVE,SURFACE,SALSOUL
78,84,EVERY LITTLE WHILE,MIKE BERRY,NO-LABEL
79,62,BLUE MONDAY,NEW ORDER,FACTORY
80,53,YOU MAKE IT HEAVEN,TERRI WELLS,PHILLYWORLD
81,78,LOVE FOR SALE,ESPIONAGE,NO-LABEL
82,96,STOP THE WORLD,CAPTAIN SENSIBLE,NO-LABEL
83,72,SUGAR BRIDGE (IT WILL STAND),THE BLUEBELLS,LONDON
84,74,LOVE DANCE,VISION,MVM
85,97,NEVER TOO LATE,LONNIE LISTON SMITH,NO-LABEL
86,92,LET'S START TO DANCE AGAIN {1983},HAMILTON BOHANNON,NO-LABEL
87,77,GALAXY SONG,MONTY PYTHON,NO-LABEL
88,81,PIECES OF ICE,DIANA ROSS,CAPITOL
89,100,ALL NIGHT LONG,LA FAMILLE,NO-LABEL
90,99,BIRDS FLY (WHISPER TO A SCREAM),ICICLE WORKS,NO-LABEL
,,,,
91,98,FOREVER AND EVER,JULIO IGLESIAS,NO-LABEL
92,New,(DON'T BE MY) ENEMY,WANG CHUNG,NO-LABEL
93,New,HIM,SARAH BRIGHTMAN,POLYDOR
94,New,GARY GILMORE'S EYES {1983},ADVERTS,NO-LABEL
95,94,KEEP US TOGETHER,SAD CAFE,NO-LABEL
96,85,LOVE LASTS FOREVER,KISSING THE PINK,NO-LABEL
97,New,NEVER GIVE UP (PARTY PARTY),PAUL HAIG,NO-LABEL
98,New,ALWAYS SOMETHING THERE TO REMIND ME,NAKED EYES,EMI
99,New,SKIP TO MY LOU,FINIA HENDERSON,NO-LABEL
100,New,HAPPY,MICHAEL JACKSON,TAMLA MOTOWN
