position,lastWeek,title,artist,label
1,1,GRENADE,BRUNO MARS,ELEKTRA
2,New,ROLLING IN THE DEEP,ADELE,XL RECORDINGS
3,2,DO IT LIKE A DUDE,JESSIE J,ISLAND/LAVA
4,New,COMING HOME,DIDDY - DIRTY MONEY FT SKYLAR,INTERSCOPE
5,New,TRAKTOR,WRETCH 32 FT L,LEVELS/MINISTRY OF SOUND
6,New,HOLD IT AGAINST ME,BRITNEY SPEARS,JIVE
7,3,WHAT'S MY NAME,RIHANNA FT DRAKE,DEF JAM
8,New,LIKE U LIKE,AGGRO SANTOS/KIMBERLEY WALSH,FUTURE RECORDS
9,4,LIGHTS ON,KATY B FT MS DYNAMITE,COLUMBIA/RINSE
10,10,EYES WIDE SHUT,JLS,RCA
11,6,WHO'S THAT CHICK,DAVID GUETTA FT RIHANNA,POSITIVA/VIRGIN
12,11,INVINCIBLE,TINIE TEMPAH FT KELLY ROWLAND,PARLOPHONE
13,13,YOUR SONG,ELLIE GOULDING,POLYDOR
14,New,NOW OR NEVER,JODIE CONNOR FT WILEY,FASCINATION
15,8,THE TIME (DIRTY BIT),BLACK EYED PEAS,INTERSCOPE
16,18,HELLO,MARTIN SOLVEIG & DRAGONETTE,3 BEAT/AATW
17,9,LIKE A G6,FAR EAST MOVEMENT/CATARACS/DEV,INTERSCOPE
18,17,JUST THE WAY YOU ARE (AMAZING),BRUNO MARS,ELEKTRA
19,7,MAKE YOU FEEL MY LOVE,ADELE,XL RECORDINGS
20,5,WHEN WE COLLIDE,MATT CARDLE,SYCO MUSIC
21,12,ONLY GIRL (IN THE WORLD),RIHANNA,DEF JAM
22,15,ME AND YOU,NERO,MTA
23,14,FIREWORK,KATY PERRY,VIRGIN
24,16,FORGET YOU,CEE LO GREEN,WARNER BROS
25,38,LET IT RAIN,TINCHY STRYDER FT FIONA,ISLAND
26,22,RAISE YOUR GLASS,PINK,LAFACE
27,24,HAPPINESS,ALEXIS JORDAN,COLUMBIA/ROCNATION/STARROC
28,19,WHIP MY HAIR,WILLOW,ROC NATION/COLUMBIA
29,New,WHAT THE HELL,AVRIL LAVIGNE,RCA
30,21,THE FLOOD,CHERYL COLE,POLYDOR
,,,,
31,23,MORE,USHER,LAFACE
32,29,COOLER THAN ME,MIKE POSNER,J
33,20,IT'S OK,CEE LO GREEN,WARNER BROS
34,28,THINKING OF ME,OLLY MURS,EPIC/SYCO MUSIC
35,27,SHINE A LIGHT,MCFLY FT TAIO CRUZ,ISLAND
