position,lastWeek,title,artist,label
1,1,DIANA,PAUL ANKA,COLUMBIA
2,3,LOVE LETTERS IN THE SAND,PAT BOONE,LONDON
3,2,LAST TRAIN TO SAN FERNANDO,JOHNNY DUNCAN AND THE BLUE GRASS BOYS,COLUMBIA
4,4,ISLAND IN THE SUN,HARRY BELAFONTE,RCA
5,7,WITH ALL MY HEART,PETULA CLARK,PYE NIXA
6,5,WATER WATER/A HANDFUL OF SONGS,TOMMY STEELE AND THE STEELMEN,DECCA
7,6,ALL SHOOK UP,ELVIS PRESLEY,RCA
8,37,I LOVE YOU SO MUCH IT HURTS/WANDERIN' EYES,CHARLIE GRACIE,LONDON
9,8,PARALYSED,ELVIS PRESLEY,HMV
10,11,TAMMY,DEBBIE REYNOLDS,CORAL
11,13,GAMBLIN' MAN/PUTTING ON THE STYLE,LONNIE DONEGAN,PYE NIXA
12,10,BYE BYE LOVE,THE EVERLY BROTHERS,LONDON
13,12,(LET ME BE YOUR) TEDDY BEAR,ELVIS PRESLEY,HMV
14,14,FABULOUS,CHARLIE GRACIE,PARLOPHONE
15,19,STARDUST,BILLY WARD AND HIS DOMINOES,LONDON
16,19,WE WILL MAKE LOVE,RUSS HAMILTON,ORIOLE
16,17,JENNY JENNY,LITTLE RICHARD,LONDON
18,18,BUILD YOUR LOVE (ON A STRONG FOUNDATION),JOHNNIE RAY,PHILIPS
19,22,IN THE MIDDLE OF AN ISLAND,KING BROTHERS,PARLOPHONE
20,22,SCARLET RIBBONS,HARRY BELAFONTE AND MILLARD THOMAS,HMV
21,15,LITTLE DARLIN',DIAMONDS,MERCURY
22,16,SHIRALEE,TOMMY STEELE AND THE STEELMEN,DECCA
23,21,ANY OLD IRON,PETER SELLERS,PARLOPHONE
24,New,GOODY GOODY,FRANKIE LYMON AND THE TEENAGERS,COLUMBIA
25,New,SHORT FAT FANNIE,LARRY WILLIAMS,LONDON
26,27,START MOVIN' (IN MY DIRECTION),SAL MINEO,PHILIPS
27,Re,FREIGHT TRAIN FT NANCY WHISKEY,CHARLES MCDEVITT SKIFFLE GROUP FEATURING NANCY WHISKEY,ORIOLE
28,28,DARK MOON,TONY BRENT,COLUMBIA
29,26,AROUND THE WORLD,RONNIE HILTON,HMV
30,25,I'M GONNA SIT RIGHT DOWN AND WRITE MYSELF A LETTER,BILLY WILLIAMS,VOGUE CORAL
