position,lastWeek,title,artist,label
1,1,NOTHING'S GONNA STOP US NOW,STARSHIP,GRUNT
2,3,A BOY FROM NOWHERE,TOM JONES,EPIC
3,2,CAN'T BE WITH YOU TONIGHT,JUDY BOUCHER,ORBITONE
4,4,(SOMETHING INSIDE) SO STRONG,LABI SIFFRE,CHINA
5,18,SHATTERED DREAMS,JOHNNY HATES JAZZ,VIRGIN
6,New,INCOMMUNICADO,MARILLION,EMI
7,5,LIVING IN A BOX,LIVING IN A BOX,CHRYSALIS
8,6,ANOTHER STEP (CLOSER TO YOU),KIM WILDE AND JUNIOR,MCA
9,9,BIG LOVE,FLEETWOOD MAC,WARNER BROTHERS
10,New,I WANNA DANCE WITH SOMEBODY (WHO LOVES ME),WHITNEY HOUSTON,ARISTA
11,13,BACK AND FORTH,CAMEO,CLUB
12,12,BOOPS (HERE TO GO),SLY AND ROBBIE,4TH & BROADWAY
13,11,LIL' DEVIL,THE CULT,BEGGARS BANQUET
14,21,WISHING I WAS LUCKY,WET WET WET,PRECIOUS ORGANISATION
15,8,THE SLIGHTEST TOUCH,FIVE STAR,TENT
16,14,NEVER TAKE ME ALIVE,SPEAR OF DESTINY,10
17,7,LA ISLA BONITA,MADONNA,SIRE
18,35,HOT SHOT TOTTENHAM!,TOTTENHAM HOTSPUR FC,RAINBOW
19,24,PRIME MOVER,ZODIAC MINDWARP AND THE LOVE REACTION,MERCURY
20,16,STRANGELOVE,DEPECHE MODE,MUTE
21,38,JACK MIX II/III,MIRAGE,DEBUT
22,19,REAL FASHION REGGAE STYLE,CAREY JOHNSON,OVAL
23,New,BORN TO RUN (LIVE),BRUCE SPRINGSTEEN,CBS
24,10,APRIL SKIES,THE JESUS AND MARY CHAIN,BLANCO
25,New,HOLD ME NOW,JOHNNY LOGAN,EPIC
26,33,SERIOUS,DONNA ALLEN,PORTRAIT
27,22,CARRIE,EUROPE,EPIC
28,New,FIVE GET OVER EXCITED,THE HOUSEMARTINS,GO! DISCS
29,15,TO BE WITH YOU AGAIN,LEVEL 42,POLYDOR
30,26,DOMINOES,ROBBIE NEVIL,MANHATTAN
,,,,
31,30,THERE'S A GHOST IN MY HOUSE,THE FALL,BEGGARS BANQUET
32,39,YOU'RE THE VOICE,JOHN FARNHAM,WHEATLEY
33,20,IF YOU LET ME STAY,TERENCE TRENT D'ARBY,CBS
34,17,LEAN ON ME,CLUB NOUVEAU,KING JAY
35,42,FRIDAY ON MY MIND,GARY MOORE,10
36,32,LET YOURSELF GO,SYBIL,CHAMPION
37,27,ALONE AGAIN OR,THE DAMNED,MCA
38,23,DIAMOND LIGHTS,GLENN AND CHRIS,RECORD SHACK RECORDS
39,40,WATCHDOGS,UB40,DEP INTERNATIONAL
40,25,RESPECTABLE,MEL AND KIM,SUPREME
41,37,BA-NA-NA-BAM-BOO,WESTWORLD,RCA
42,51,LOOKING FOR A NEW LOVE,JODY WATLEY,MCA
43,28,WITH OR WITHOUT YOU,U2,ISLAND
44,New,INFIDELITY,SIMPLY RED,ELEKTRA
45,46,IN LOVE WITH LOVE,DEBBIE HARRY,CHRYSALIS
46,43,I WANT TO HEAR IT FROM YOU,GO WEST,CHRYSALIS
47,49,NOBODY ELSE,NICK KAMEN,WEA
48,50,HOUSE NATION,HOUSE MASTER BOYZ AND THE RUDE BOY OF HOUSE,MAGNETIC DANCE
49,31,EVER FALLEN IN LOVE,FINE YOUNG CANNIBALS,LONDON
50,New,LUKA,SUZANNE VEGA,A&M
51,64,BATTLESHIP CHAINS,GEORGIA SATELLITES,ELEKTRA
52,34,TWILIGHT WORLD,SWING OUT SISTER,MERCURY
53,29,SHEILA TAKE A BOW,THE SMITHS,ROUGH TRADE
54,59,GET IT ON {1987},T.REX,MARC ON WAX
55,76,SWEET BIRD OF TRUTH {1987},THE THE,EPIC
56,41,MYFANWY,DAVID ESSEX,ARISTA
57,66,CROSS THE TRACK (WE BETTER GO BACK,MACEO AND THE MACS,URBAN
58,New,ROCK STEADY,THE WHISPERS,SOLAR
59,53,LET IT BE WITH YOU,BELOUIS SOME,PARLOPHONE
60,36,LET'S WAIT A WHILE,JANET JACKSON,BREAKOUT
,,,,
61,77,GO FOR IT!,COVENTRY CITY CUP FINAL SQUAD,SKY BLUE
62,63,WHEN YOU WALK IN THE ROOM,PAUL CARRACK,CHRYSALIS
63,52,RADIO HEAD,TALKING HEADS,EMI
64,57,I'M IN LOVE {1987},RUBY TURNER,JIVE
65,45,MEET EL PRESIDENTE,DURAN DURAN,EMI
66,56,ECHO BEACH,TOYAH,EG
67,78,TALK DIRTY TO ME,POISON,MUSIC FOR NATIONS
68,80,SNOBBERY AND DECAY,ACT,ZTT
69,44,WANTED DEAD OR ALIVE,BON JOVI,VERTIGO
70,60,WHY SHOULD I CRY,NONA HENDRYX,EMI AMERICA
71,55,MOVE OVER DARLING {1987},DORIS DAY,CBS
72,90,THE OLD MAN AND THE ANGEL,IT BITES,VIRGIN
73,79,CAN'T SAY 'BYE,STONEFREE,ENSIGN
74,48,BIG DECISION,THAT PETROL EMOTION,POLYDOR
75,82,BITTER FRUIT,LITTLE STEVEN,MANHATTAN
76,67,NO LIES,THE SOS BAND,TABU
77,New,MIRACLE WORKER,FIRST CIRCLE,NO-LABEL
78,New,LOVE MISSILE F1-11,POP WILL EAT ITSELF,NO-LABEL
79,New,HALF A WORLD AWAY,PAUL JOHNSON,NO-LABEL
80,70,WET MY WHISTLE,MIDNIGHT STAR,SOLAR
81,93,GET READY,CAROL HITCHCOCK,A&M
82,New,CAN'TCHA SAY,BOSTON,NO-LABEL
83,Re,THIS BRUTAL HOUSE,NITRO DELUXE,COOLTEMPO
84,95,EVERY KINDA PEOPLE,MINT JULEPS,STIFF
85,83,ANY COLOUR,CUTTING CREW,NO-LABEL
86,86,LET'S GO,WANG CHUNG,NO-LABEL
87,Re,BIG TIME,PETER GABRIEL,VIRGIN
88,New,SUDDENLY IT'S MAGIC,VESTA WILLIAMS,NO-LABEL
89,92,DON'T DREAM IT'S OVER,CROWDED HOUSE,CAPITOL
90,Re,(YOU GOTTA) FIGHT FOR YOUR RIGHT (TO PARTY),BEASTIE BOYS,DEF JAM
,,,,
91,84,HEAVEN'S JUST A BREATH AWAY,HINDSIGHT,NO-LABEL
92,New,GONE FOREVER,CRY BEFORE DAWN,NO-LABEL
93,81,CAN'T BE YOUR PART TIME LOVER,NANNETTE FRANK,NO-LABEL
94,New,WHO THE AM DAM DO YOU THINK YOU AM,BOYS DON'T CRY,NO-LABEL
95,New,JUNGLE FEVER,KINKINA,NO-LABEL
96,94,NOSEDIVE KARMA,GAYE BYKERS ON ACID,NO-LABEL
97,New,HANKY PANKY,7TH HEAVEN,NO-LABEL
98,Re,"TONIGHT, TONIGHT, TONIGHT",GENESIS,VIRGIN
99,New,LOW RIDER {1987},WAR,NO-LABEL
100,100,I FOUND LOVIN' {1987},THE FATBACK BAND,MASTER MIX
