position,lastWeek,title,artist,label
1,1,THE LAST WALTZ,ENGELBERT HUMPERDINCK,DECCA
2,4,EXCERPT FROM 'A TEENAGE OPERA',KEITH WEST,PARLOPHONE
3,6,ITCHYCOO PARK,THE SMALL FACES,IMMEDIATE
4,5,LET'S GO TO SAN FRANCISCO,FLOWERPOT MEN,DERAM
5,2,I'LL NEVER FALL IN LOVE AGAIN,TOM JONES,DECCA
6,3,SAN FRANCISCO (BE SURE TO WEAR SOME FLOWERS INYOUR HAIR),SCOTT MCKENZIE,CBS
7,13,REFLECTIONS,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
8,20,FLOWERS IN THE RAIN,THE MOVE,REGAL ZONOPHONE
9,10,WE LOVE YOU/DANDELION,THE ROLLING STONES,DECCA
10,23,HOLE IN MY SHOE,TRAFFIC,ISLAND
11,7,EVEN THE BAD TIMES ARE GOOD,THE TREMELOES,CBS
12,8,HEROES AND VILLAINS,THE BEACH BOYS,CAPITOL
13,16,THERE MUST BE A WAY,FRANKIE VAUGHAN,COLUMBIA
14,9,JUST LOVING YOU,ANITA HARRIS,CBS
15,14,THE DAY I MET MARIE,CLIFF RICHARD,COLUMBIA
16,11,I WAS MADE TO LOVE HER,STEVIE WONDER,TAMLA MOTOWN
17,12,THE HOUSE THAT JACK BUILT,ALAN PRICE SET,DECCA
18,22,BLACK VELVET BAND,THE DUBLINERS,MAJOR MINOR
19,19,BURNING OF THE MIDNIGHT LAMP,JIMI HENDRIX EXPERIENCE,TRACK
20,18,YOU KEEP ME HANGING ON,VANILLA FUDGE,ATLANTIC
21,15,ALL YOU NEED IS LOVE,THE BEATLES,PARLOPHONE
22,17,PLEASANT VALLEY SUNDAY,THE MONKEES,RCA
23,25,GIN HOUSE BLUES,AMEN CORNER,DERAM
24,45,THE LETTER,THE BOX TOPS,STATESIDE
25,31,FIVE LITTLE FINGERS,FRANKIE MCBRIDE,EMERALD
26,32,GOOD TIMES,ERIC BURDON AND THE ANIMALS,MGM
27,21,CREEQUE ALLEY,THE MAMAS AND THE PAPAS,RCA
28,47,ODE TO BILLIE JOE,BOBBIE GENTRY,CAPITOL
29,24,THERE GOES MY EVERYTHING,ENGELBERT HUMPERDINCK,DECCA
30,41,FROM THE UNDERWORLD,HERD,FONTANA
,,,,
31,New,MASSACHUSETTS,THE BEE GEES,POLYDOR
32,28,IT MUST BE HIM (SEUL SUR SON ETOILE),VIKKI CARR,LIBERTY
33,35,TRAMP,OTIS REDDING AND CARLA THOMAS,STAX
34,33,THE WORLD WE KNEW,FRANK SINATRA,REPRISE
35,29,"UP, UP AND AWAY",JOHNNY MANN SINGERS,LIBERTY
36,40,YOU'RE MY EVERYTHING,THE TEMPTATIONS,TAMLA MOTOWN
37,27,YOU ONLY LIVE TWICE/JACKSON,NANCY SINATRA/NANCY SINATRA AND LEE HAZLEWOOD,REPRISE
38,26,DEATH OF A CLOWN,DAVE DAVIES,PYE
39,37,RELEASE ME,ENGELBERT HUMPERDINCK,DECCA
40,50,TRAIN TO SKAVILLE,ETHIOPIANS,RIO
41,36,SOUL FINGER,THE BAR-KAYS,STAX
42,49,THINKIN' AIN'T FOR ME,PAUL JONES,HMV
43,43,TRY MY WORLD,GEORGIE FAME,CBS
44,34,007,DESMOND DEKKER AND THE ACES,PYRAMID
45,30,A BAD NIGHT,CAT STEVENS,DERAM
46,39,SOMEWHERE MY LOVE,MIKE SAMMES SINGERS,HMV
47,38,SHE'D RATHER BE WITH ME,THE TURTLES,LONDON
48,42,THINGS GET BETTER,EDDIE FLOYD,STAX
49,New,THE LETTER,MINDBENDERS,FONTANA
50,New,WHEN WILL THE GOOD APPLES FALL,SEEKERS,COLUMBIA
