position,lastWeek,title,artist,label
1,1,JUST WALKIN' IN THE RAIN,JOHNNIE RAY,PHILIPS
2,3,THE GREEN DOOR,FRANKIE VAUGHAN,PHILIPS
3,2,A WOMAN IN LOVE,FRANKIE LAINE,PHILIPS
4,5,RIP IT UP,BILL HALEY AND HIS COMETS,BRUNSWICK
5,6,HOUND DOG,ELVIS PRESLEY,HMV
6,8,ST. THERESE OF THE ROSES,MALCOLM VAUGHAN,HMV
7,4,MY PRAYER,PLATTERS,MERCURY
8,7,MORE,JIMMY YOUNG,DECCA
9,9,BLUE MOON,ELVIS PRESLEY,HMV
10,11,TRUE LOVE,BING CROSBY AND GRACE KELLY,CAPITOL
11,12,CINDY OH CINDY,EDDIE FISHER,HMV
12,10,WHEN MEXICO GAVE UP THE RHUMBA,MITCHELL TOROK,BRUNSWICK
13,13,MAKE IT A PARTY,WINIFRED ATWELL,DECCA
14,New,SINGING THE BLUES,GUY MITCHELL,PHILIPS
14,13,TWO DIFFERENT WORLDS,RONNIE HILTON,HMV
16,19,LOVE ME AS THOUGH THERE WERE NO TOMORROW,NAT 'KING' COLE,CAPITOL
17,17,ROCKIN' THROUGH THE RYE,BILL HALEY AND HIS COMETS,BRUNSWICK
17,20,A HOUSE WITH LOVE IN IT,VERA LYNN,DECCA
19,New,LOVE ME TENDER,ELVIS PRESLEY,HMV
20,22,IN THE MIDDLE OF THE HOUSE,JIMMY PARKINSON,COLUMBIA
21,Re,THE GREAT PRETENDER/ONLY YOU,PLATTERS,MERCURY
22,20,IN THE MIDDLE OF THE HOUSE,ALMA COGAN,HMV
22,New,CHRISTMAS ISLAND,DICKIE VALENTINE,DECCA
24,New,FRIENDLY PERSUASION,PAT BOONE,LONDON
25,18,AUTUMN CONCERTO,GEORGE MELACHRINO ORCHESTRA,HMV
26,24,THE GREEN DOOR,GLEN MASON,PARLOPHONE
27,16,THE GREEN DOOR,JIM LOWE AND THE HIGH FIVES,LONDON
28,28,CINDY OH CINDY,TONY BRENT,COLUMBIA
29,New,THAT'S RIGHT,DEEP RIVER BOYS,HMV
30,New,JOIN IN AND SING (NO 3),JOHNSTON BROTHERS,DECCA
