position,lastWeek,title,artist,label
1,4,GIVE ME EVERYTHING,PITBULL/NE-YO/AFROJACK/NAYER,J
2,1,THE LAZY SONG,BRUNO MARS,ELEKTRA
3,2,PARTY ROCK ANTHEM,LMFAO/LAUREN BENNETT/GOONROCK,INTERSCOPE
4,9,I NEED A DOLLAR,ALOE BLACC,EPIC
5,5,BEAUTIFUL PEOPLE,CHRIS BROWN FT BENNY BENASSI,SONY MUSIC
6,6,THE EDGE OF GLORY,LADY GAGA,INTERSCOPE
7,3,WHERE THEM GIRLS AT,DAVID GUETTA/FLO RIDA/MINAJ,POSITIVA/VIRGIN
8,11,JUDAS,LADY GAGA,INTERSCOPE
9,8,SWEAT,SNOOP DOGG,CAPITOL
10,7,ON THE FLOOR,JENNIFER LOPEZ FT PITBULL,DEF JAM
11,New,SAVE THE WORLD,SWEDISH HOUSE MAFIA,VIRGIN
12,10,NOBODY'S PERFECT,JESSIE J,ISLAND/LAVA
13,New,HAIR,LADY GAGA,INTERSCOPE
14,18,MR SAXOBEAT,ALEXANDRA STAN,3 BEAT/AATW
15,17,SUN IS UP,INNA,3 BEAT/AATW
16,24,BORN THIS WAY,LADY GAGA,INTERSCOPE
17,14,SOMEONE LIKE YOU,ADELE,XL RECORDINGS
18,22,BASS DOWN LOW,DEV FT THE CATARACS,ISLAND
19,12,ET,KATY PERRY FT KANYE WEST,VIRGIN
20,13,FINISH LINE,YASMIN,LEVELS/MINISTRY OF SOUND
21,31,I'M INTO YOU,JENNIFER LOPEZ FT LIL WAYNE,DEF JAM
22,26,I CAN,BLUE,BLUEWORLD
23,19,GUILT,NERO,MTA
24,16,UNORTHODOX,WRETCH 32 FT EXAMPLE,LEVELS/MINISTRY OF SOUND
25,27,DIRTY TALK,WYNTER GORDON,ASYLUM/BIG BEAT
26,21,BUZZIN,MANN FT 50 CENT,DEF JAM
27,58,RIGHT THERE,NICOLE SCHERZINGER,INTERSCOPE
28,25,TIME,CHASE & STATUS FT DELILAH,MERCURY
29,45,WE DON'T HAVE TO TAKE OUR CLOTHES OFF,JERMAINE STEWART,TEN
30,32,PRICE TAG,JESSIE J FT BOB,ISLAND/LAVA
,,,,
31,20,SKINNY LOVE,BIRDY,WARNER BROS
32,28,BRIGHT LIGHTS BIGGER CITY,CEE LO GREEN,WARNER BROS
33,23,FAST CAR,TRACY CHAPMAN,ELEKTRA
34,33,ROLLING IN THE DEEP,ADELE,XL RECORDINGS
35,29,JUST CAN'T GET ENOUGH,BLACK EYED PEAS,INTERSCOPE
36,54,CALIFORNIA KING BED,RIHANNA,DEF JAM
37,34,S&M,RIHANNA,MERCURY
38,38,DON'T HOLD YOUR BREATH,NICOLE SCHERZINGER,INTERSCOPE
39,15,LOVE LOVE,TAKE THAT,POLYDOR
40,82,LIPSTICK,JEDWARD,UNIVERSAL IRELAND
41,39,ALL OF THE LIGHTS,KANYE WEST FT DRAKE & RIHANNA,ROC-A-FELLA
42,41,HELLO,MARTIN SOLVEIG & DRAGONETTE,3 BEAT/AATW
43,35,TILL THE WORLD ENDS,BRITNEY SPEARS,JIVE
44,43,GRENADE,BRUNO MARS,ELEKTRA
45,37,RUN THE WORLD (GIRLS),BEYONCE,COLUMBIA
46,48,YEAH 3X,CHRIS BROWN,JIVE
47,47,ROLL UP,WIZ KHALIFA,ATLANTIC
48,42,BLACK AND YELLOW,WIZ KHALIFA,ATLANTIC
49,49,WHO'S THAT CHICK,DAVID GUETTA FT RIHANNA,POSITIVA/VIRGIN
50,46,SUPER BASS,NICKI MINAJ,CASH MONEY/ISLAND
51,New,GO YOUR OWN WAY,GLEE CAST,EPIC
52,53,JUST THE WAY YOU ARE (AMAZING),BRUNO MARS,ELEKTRA
53,New,WHO SAYS,SELENA GOMEZ & THE SCENE,HOLLYWOOD
54,New,SONGBIRD,GLEE CAST,EPIC
55,57,L.I.F.E.G.O.E.S.O.N.,NOAH & THE WHALE,MERCURY
56,New,DON'T STOP THE PARTY,BLACK EYED PEAS,POLYDOR
57,36,I FEEL PRETTY/UNPRETTY,GLEE CAST,EPIC
58,51,I NEED A DOCTOR,DR DRE FT EMINEM & SKYLAR GREY,INTERSCOPE
59,63,BLIND FAITH,CHASE & STATUS FT LIAM BAILEY,MERCURY
60,50,CHAMPION,CHIPMUNK FT CHRIS BROWN,JIVE
,,,,
61,New,RUNNING SCARED,ELL & NIKKI,CMC
62,Re,GO YOUR OWN WAY,FLEETWOOD MAC,WARNER BROS
63,61,FIREWORK,KATY PERRY,VIRGIN
64,56,SOMETHING GOOD CAN WORK,TWO DOOR CINEMA CLUB,KITSUNE
65,64,ONLY GIRL (IN THE WORLD),RIHANNA,MERCURY
66,59,MAKE YOU FEEL MY LOVE,ADELE,XL RECORDINGS
67,68,FORGET YOU,CEE LO GREEN,WARNER BROS
68,73,DON'T SIT DOWN 'CAUSE I'VE MOVED YOUR,ARCTIC MONKEYS,DOMINO RECORDINGS
69,44,SOMEWHERE ONLY WE KNOW,GLEE CAST,EPIC
70,92,A NIGHT LIKE THIS,CARO EMERALD,DRAMATICO
71,74,TONIGHT'S THE KIND OF NIGHT,NOAH & THE WHALE,MERCURY
72,78,BUSY,OLLY MURS,EPIC/SYCO MUSIC
73,62,F**KIN' PERFECT,PINK,LAFACE
74,60,TAKE IT BACK,TODDLA T FT SHOLA AMA & J2K,NINJA TUNE
75,55,LOSER LIKE ME,GLEE CAST,EPIC
76,New,POPULAR,ERIC SAADE,CMC
77,67,DO IT LIKE A DUDE,JESSIE J,ISLAND/LAVA
78,New,NEW TOMORROW,A FRIEND IN LONDON,URARTIST FONTANA NORTH
79,65,DOWN DOWN DOWN,CHARLIE SIMPSON,NUSIC SOUNDS
