position,lastWeek,title,artist,label
1,1,CALL ON ME,ERIC PRYDZ,DATA
2,2,LOVE MACHINE,GIRLS ALOUD,POLYDOR
3,4,MY PLACE/FLAP YOUR WINGS,NELLY,UNIVERSAL
4,5,LEAVE (GET OUT),JOJO,MERCURY
5,3,AMERICAN IDIOT,GREEN DAY,REPRISE
6,6,REAL TO ME,BRIAN MCFADDEN,MODEST/SONY MUSIC
7,7,BABY CAKES,3 OF A KIND,RELENTLESS
8,New,BREEZE ON BY,DONNY OSMOND,DECCA
9,8,SUNSHINE,TWISTA,ATLANTIC
10,11,THESE WORDS,NATASHA BEDINGFIELD,PHONOGENIC
11,New,I SEE YOU BABY,GROOVE ARMADA,JIVE
12,New,SLASH DOT DASH,FATBOY SLIM,SKINT
13,9,YOU HAD ME,JOSS STONE,RELENTLESS/VIRGIN
14,New,BUTTERFLIES & HURRICANES,MUSE,ATLANTIC
15,New,THIS IS THE WORLD WE LIVE IN,ALCAZAR,RCA
16,12,SHE WILL BE LOVED,MAROON 5,J
17,10,THAT GIRL,MCFLY,UNIVERSAL
18,New,KEEP WHAT YA GOT,IAN BROWN,FICTION
19,15,DUMB,411,SONY/STREETSIDE
20,13,YOU SHOULD REALLY KNOW,PIRATES/ENYA/AMA/BOSS/ISHANI,RELENTLESS
21,New,TROPIC ISLAND HUM/WE ALL STAND TOGETHER,PAUL MCCARTNEY,PARLOPHONE
22,19,IS IT COS I'M COOL,MOUSSE T FT EMMA LANFORD,FREE 2 AIR
23,17,I LIKE THAT,HOUSTON/CHINGY/NATE DOGG/I-20,CAPITOL
24,New,MY RECOVERY INJECTION,BIFFY CLYRO,BEGGARS BANQUET
25,20,GUNS DON'T KILL PEOPLE RAPPERS DO,GOLDIE LOOKIN CHAIN,ATLANTIC
26,22,MY MY MY,ARMAND VAN HELDEN,SOUTHERN FRIED
27,New,SEASIDE,ORDINARY BOYS,B UNIQUE
28,14,YOU'LL COME 'ROUND,STATUS QUO,UMTV
29,New,WONDERFUL,BRIAN WILSON,MUST DESTROY
30,16,ANGEL,CORRS,ATLANTIC
,,,,
31,23,GRAVITY,EMBRACE,INDEPENDIENTE
32,26,THUNDERBIRDS/3AM,BUSTED,UNIVERSAL
33,28,LOLA'S THEME,SHAPESHIFTERS,POSITIVA
34,New,BOOM LIKE THAT,MARK KNOPFLER,MERCURY
35,18,VICE,RAZORLIGHT,VERTIGO
36,30,SICK AND TIRED,ANASTACIA,EPIC
37,24,GET NO BETTER,CASSIDY FT MASHONDA,J
38,33,PUT EM HIGH,STONEBRIDGE FT THERESE,HED KANDI
39,32,JESUS WALKS,KANYE WEST,ROC-A-FELLA
40,31,CAUGHT IN A MOMENT,SUGABABES,UNIVERSAL
41,27,THE RIGHT WAY,PETER ANDRE,ATLANTIC
42,39,BEDSHAPED,KEANE,ISLAND
43,29,SAND IN MY SHOES,DIDO,CHEEKY
44,25,CHEWING GUM,ANNIE,679 RECORDINGS
45,New,SHAME,PJ HARVEY,ISLAND
46,21,OPEN ROAD,BRYAN ADAMS,POLYDOR
47,43,DRY YOUR EYES,STREETS,679/LOCKED ON
48,41,MY HAPPY ENDING,AVRIL LAVIGNE,ARISTA
49,47,SOME GIRLS,RACHEL STEVENS,POLYDOR
50,37,TRIPLE TROUBLE,BEASTIE BOYS,CAPITOL
51,49,DRAGOSTEA DIN TEI,O-ZONE,JIVE
52,New,SEEMS FINE,CONCRETES,EMI
53,40,WISHING ON A STAR,PAUL WELLER,V2
54,New,I NEED THE KEY,MINIMAL CHIC FT MATT GOSS,INFERNO
55,New,SLIPPING AWAY,MANSUN,PARLOPHONE
56,46,WHATEVER HAPPENED TO COREY HAIM,THRILLS,VIRGIN
57,44,BETTER THAN LIFE,ULTRABEAT,ALL AROUND THE WORLD
58,38,FREEDOM FIGHTERS,MUSIC,VIRGIN
59,New,MAKE IT EASY,SHYSTIE,POLYDOR
60,35,INTO THE FIRE,THIRTEEN SENSES,VERTIGO
,,,,
61,42,STAND UP TALL,DIZZEE RASCAL,XL RECORDINGS
62,45,CHOCOLATE (CHOCO CHOCO),SOUL CONTROL,TUG
63,56,LAST SUMMER,LOSTPROPHETS,VISIBLE NOISE
64,54,TIPSY,J-KWON,LAFACE
65,51,POPULAR,DARREN HAYES,COLUMBIA
66,34,22 DAYS,22-20S,HEAVENLY
67,60,SEE IT IN A BOY'S EYES,JAMELIA,PARLOPHONE
68,New,RADIO,CLIENT,TOAST HAWAII
69,36,SLOW HANDS,INTERPOL,MATADOR
70,New,A DECADE UNDER THE INFLUENCE,TAKING BACK SUNDAY,VICTORY
71,New,HOW WOULD U FEEL,DAVID MORALES FT LEA LORIEN,DMI
72,55,ALL THESE THINGS THAT I'VE DONE,KILLERS,LIZARD KING
73,63,LSF,KASABIAN,RCA
74,53,SHINING,KRISTIAN LEONTIOU,POLYDOR
75,52,GIRLS,PRODIGY,XL RECORDINGS
76,48,RIVER MAN,NICK DRAKE,ISLAND
77,75,HIP TO HIP/CAN YOU FEEL IT,V,UNIVERSAL
78,82,LADIES NIGHT,ATOMIC KITTEN,INNOCENT
79,New,LITTLE YELLOW SPIDER,DEVENDRA BANHART,XL RECORDINGS
80,Re,INSANIA,PETER ANDRE,EAST WEST
81,84,SIGNED SEALED DELIVERED I'M YOURS,BLUE FT STEVIE WONDER,INNOCENT
82,New,PICK UP THE PHONE,BRAKES,TUGBOAT
83,61,MOVE NOW,MARK B FT TOMMY EVANS,GENUINE
84,New,IT'LL BE ME,TOM JONES & JOOLS HOLLAND,RADAR
85,New,COBRA,WINNEBAGO DEAL,DOUBLE DRAGON
86,79,DISCOLAND,FLIP & FILL FT KAREN PARRY,ALL AROUND THE WORLD
87,New,INTOXICATING RHYTHM,ANNE SAVAGE/VINYLGROOVER,TIDY TRAX
88,Re,SURRENDER (YOUR LOVE),JAVINE,INNOCENT
89,New,COME IN OUT OF THE RAIN,ENGINEERS,ECHO
90,New,BLURRED/I AM THE GOD,CALLY & JUICE/WHITE HOUSE,NUKLEUZ BLACK
,,,,
91,98,SLOW,KYLIE MINOGUE,PARLOPHONE
92,New,DESTINY,ATTIC,MANIFESTO
93,81,F**K IT (I DON'T WANT YOU BACK),EAMON,JIVE
94,59,CHA CHA TWIST,DETROIT COBRAS,ROUGH TRADE
95,50,I'VE FOUND LOVE AGAIN,RICHARD CARTRIDGE,SPRINGBOARD MEDIA
96,88,HAPPY CHRISTMAS (WAR IS OVER),JOHN & YOKO/PLASTIC ONO BAND,PARLOPHONE
97,New,FLYING CUPZ/CONUNDRUM,ZEN,FORMATION
98,Re,YOUR GAME,WILL YOUNG,S
99,New,THE REVOLUTION/BITCH,ROB TISSERA/DARK BY DESIGN,GOOD GREEF
100,77,BURN IT OFF,BLUES EXPLOSION,MUTE
