position,lastWeek,title,artist,label
1,1,HONKY TONK WOMEN,THE ROLLING STONES,DECCA
2,2,SAVED BY THE BELL,ROBIN GIBB,POLYDOR
3,13,IN THE YEAR 2525,ZAGER AND EVANS,RCA
4,5,MY CHERIE AMOUR,STEVIE WONDER,TAMLA MOTOWN
5,3,MAKE ME AN ISLAND,JOE DOLAN,PYE
6,4,GIVE PEACE A CHANCE,PLASTIC ONO BAND,APPLE
7,6,GOODNIGHT MIDNIGHT,CLODAGH RODGERS,RCA
8,12,TOO BUSY THINKING 'BOUT MY BABY,MARVIN GAYE,TAMLA MOTOWN
9,7,CONVERSATIONS,CILLA BLACK,PARLOPHONE
10,8,EARLY IN THE MORNING,VANITY FARE,PAGE ONE
11,9,BRING ON BACK THE GOOD TIMES,LOVE AFFAIR,CBS
12,19,CURLY,THE MOVE,REGAL ZONOPHONE
13,10,WET DREAM,MAX ROMEO,UNITY
14,20,VIVA BOBBY JOE,EQUALS,PRESIDENT
15,15,I CAN SING A RAINBOW - LOVE IS BLUE,THE DELLS,CHESS
16,11,IN THE GHETTO,ELVIS PRESLEY,RCA
17,32,JE T'AIME... MOI NON PLUS,JANE BIRKIN AND SERGE GAINSBOURG,FONTANA
18,43,DON'T FORGET TO REMEMBER,THE BEE GEES,POLYDOR
19,28,I'M A BETTER MAN,ENGELBERT HUMPERDINCK,DECCA
20,49,BAD MOON RISING,CREEDENCE CLEARWATER REVIVAL,LIBERTY
21,29,SI TU DOIS PARTIR,FAIRPORT CONVENTION,ISLAND
22,18,BABY MAKE IT SOON,MARMALADE,CBS
23,New,NATURAL BORN BUGIE,HUMBLE PIE,IMMEDIATE
24,25,PEACEFUL,GEORGIE FAME,CBS
25,21,SOMETHING IN THE AIR,THUNDERCLAP NEWMAN,TRACK
26,31,GOOD MORNING STARSHINE,OLIVER,CBS
27,26,TEARS WON'T WASH AWAY THESE HEARTACHES,KEN DODD,COLUMBIA
28,22,IT MIEK,DESMOND DEKKER AND THE ACES,PYRAMID
29,17,WHEN TWO WORLDS COLLIDE,JIM REEVES,RCA
30,23,HELLO SUZIE,AMEN CORNER,IMMEDIATE
,,,,
31,24,WAY OF LIFE,FAMILY DOGG,BELL
32,35,NEED YOUR LOVE SO BAD {1969},FLEETWOOD MAC,BLUE HORIZON
33,14,GOO GOO BARABAJAGAL (LOVE IS HOT),DONOVAN AND JEFF BECK,PYE
34,27,BREAKAWAY,THE BEACH BOYS,CAPITOL
35,30,HEATHER HONEY,TOMMY ROE,STATESIDE
36,36,TIME IS TIGHT,BOOKER T & THE MG'S,STAX
37,16,THAT'S THE WAY GOD PLANNED IT,BILLY PRESTON,APPLE
38,37,THE BALLAD OF JOHN AND YOKO,THE BEATLES,APPLE
39,34,PROUD MARY,CREEDENCE CLEARWATER REVIVAL,LIBERTY
40,New,SOUL DEEP,THE BOX TOPS,BELL
41,33,THUS SPAKE ZARATHUSTRA,"PHILHARMONIA ORCHESTRA, CONDUCTOR LORIN MAAZEL",COLUMBIA
42,New,CLOUD NINE,THE TEMPTATIONS,TAMLA MOTOWN
43,Re,"OH, HAPPY DAY",THE EDWIN HAWKINS SINGERS,BUDDAH
43,40,NO MATTER WHAT SIGN YOU ARE,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
45,48,MARRAKESH EXPRESS,CROSBY STILLS AND NASH,ATLANTIC
46,47,I'VE PASSED THIS WAY BEFORE {1969},JIMMY RUFFIN,TAMLA MOTOWN
47,46,IT'S GETTING BETTER,MAMA CASS,STATESIDE
48,New,BIRTH,PEDDLERS,CBS
49,38,DIZZY,TOMMY ROE,STATESIDE
50,41,MY WAY,FRANK SINATRA,REPRISE
