position,lastWeek,title,artist,label
1,1,SPECTRUM,FLORENCE & THE MACHINE,ISLAND
2,2,PAYPHONE,MAROON 5 FT WIZ KHALIFA,A&M/OCTONE
3,5,BLACK HEART,STOOSHE,WARNER BROS
4,New,VEGAS GIRL,CONOR MAYNARD,PARLOPHONE
5,6,WHISTLE,FLO RIDA,ATLANTIC
6,New,BROKENHEARTED,KARMIN,EPIC
7,7,FEEL THE LOVE,RUDIMENTAL FT JOHN NEWMAN,ASYLUM/BLACK BUTTER
8,3,DON'T WAKE ME UP,CHRIS BROWN,RCA
9,4,THIS IS LOVE,WILL I AM FT EVA SIMONS,INTERSCOPE
10,12,WE ARE YOUNG,FUN FT JANELLE MONAE,FUELED BY RAMEN
11,8,PRINCESS OF CHINA,COLDPLAY & RIHANNA,PARLOPHONE
12,9,POUND THE ALARM,NICKI MINAJ,CASH MONEY/ISLAND
13,13,CALL ME MAYBE,CARLY RAE JEPSEN,604 RECORDS
14,10,WIDE AWAKE,KATY PERRY,VIRGIN
15,11,HOME RUN,MISHA B,RELENTLESS
16,28,TURN UP THE LOVE,FAR EAST MOVEMENT/COVER DRIVE,INTERSCOPE
17,14,DRIVE BY,TRAIN,COLUMBIA
18,18,I CAN ONLY IMAGINE,DAVID GUETTA/LIL WAYNE/C BROWN,POSITIVA/VIRGIN
19,21,STARSHIPS,NICKI MINAJ,CASH MONEY/ISLAND
20,20,WONDERFUL,ANGEL,AATW/ISLAND
21,15,NEED YOU NOW,LADY ANTEBELLUM,CAPITOL
22,16,CALL MY NAME,CHERYL,POLYDOR
23,19,WHERE HAVE YOU BEEN,RIHANNA,DEF JAM
24,22,BOTH OF US,BOB FT TAYLOR SWIFT,ATLANTIC
25,17,SOMEBODY THAT I USED TO KNOW,GOTYE FT KIMBRA,V2 BENELUX
26,New,MOLLY,CEDRIC GERVAIS,3 BEAT/AATW
27,71,HARDER THAN YOU THINK,PUBLIC ENEMY,SLAMJAMZ
28,24,CHASING THE SUN,WANTED,GLOBAL TALENT
29,25,N****S IN PARIS,JAY-Z & KANYE WEST,ROC-A-FELLA
30,32,TOO CLOSE,ALEX CLARE,ISLAND
,,,,
31,23,PICKING UP THE PIECES,PALOMA FAITH,RCA
32,26,SCREAM,USHER,RCA
33,27,BANGARANG,SKRILLEX FT SIRAH,ASYLUM
34,30,EXPRESS YOURSELF,LABRINTH,SYCO MUSIC
35,New,FINALE,MADEON,POPCULTUR
36,34,R.I.P.,RITA ORA FT TINIE TEMPAH,COLUMBIA/ROC NATION
37,39,212,AZEALIA BANKS FT LAZY JAY,AZEALIA BANKS
38,New,CHAMPION,CLEMENT MARFO & THE FRONTLINE,WARNER BROS
39,35,MY KIND OF LOVE,EMELI SANDE,VIRGIN
40,37,SMALL BUMP,ED SHEERAN,ASYLUM
41,45,OLIVER TWIST,D'BANJ,MERCURY
42,56,NEXT TO ME,EMELI SANDE,VIRGIN
43,36,TITANIUM,DAVID GUETTA FT SIA,POSITIVA/VIRGIN
44,55,THE FIGHTER,GYM CLASS HEROES/RYAN TEDDER,DECAYDANCE/FUELED BY RAMEN
45,64,CREW LOVE,DRAKE FT THE WEEKND,CASH MONEY/ISLAND
46,29,SEXY AND I KNOW IT,LMFAO,INTERSCOPE
47,44,GREYHOUND,SWEDISH HOUSE MAFIA,VIRGIN
48,46,BONFIRE,KNIFE PARTY,EARSTORM
49,38,THERE SHE GOES,TAIO CRUZ,4TH & BROADWAY
50,95,MR BRIGHTSIDE,KILLERS,MERCURY
51,40,SING,GARY BARLOW/COMMONWEALTH BAND,DECCA
52,31,DOMINO,JESSIE J,ISLAND/LAVA
53,53,50 WAYS TO SAY GOODBYE,TRAIN,COLUMBIA
54,69,I WON'T GIVE UP,JASON MRAZ,ELEKTRA
55,65,LASERLIGHT,JESSIE J FT DAVID GUETTA,ISLAND/LAVA
56,Re,RUNAWAY BABY,BRUNO MARS,ELEKTRA
57,41,LET'S GO,CALVIN HARRIS FT NE-YO,COLUMBIA
58,49,MOVES LIKE JAGGER,MAROON 5 FT CHRISTINA AGUILERA,A&M/OCTONE
59,Re,ILL MANORS,PLAN B,679/ATLANTIC
60,33,MAMA DO THE HUMP,RIZZLE KICKS,ISLAND
,,,,
