position,lastWeek,title,artist,label
1,New,PRAY,TAKE THAT,RCA
2,1,DREAMS,GABRIELLE,GO! BEAT
3,2,WHAT IS LOVE,HADDAWAY,LOGIC
4,3,TEASE ME,CHAKA DEMUS AND PLIERS,MANGO
5,8,WHAT'S UP,4 NON BLONDES,INTERSCOPE
6,7,ONE NIGHT IN HEAVEN,M PEOPLE,DECONSTRUCTION
7,5,I WILL SURVIVE {1993},GLORIA GAYNOR,POLYDOR
8,4,(I CAN'T HELP) FALLING IN LOVE WITH YOU,UB40,DEP INTERNATIONAL
9,11,WILL YOU BE THERE,MICHAEL JACKSON,EPIC
10,6,HAVE I TOLD YOU LATELY,ROD STEWART,WARNER BROTHERS
11,9,TWO PRINCES,THE SPIN DOCTORS,EPIC
12,16,IF I CAN'T HAVE YOU,KIM WILDE,MCA
13,10,ALL THAT SHE WANTS,ACE OF BASE,LONDON
14,18,CAN'T GET ENOUGH OF YOUR LOVE,TAYLOR DAYNE,ARISTA
15,New,THIS IS IT,DANNII MINOGUE,MCA
16,New,SUNFLOWER,PAUL WELLER,GO! DISCS
17,15,IN ALL THE RIGHT PLACES,LISA STANSFIELD,MCA
18,13,NOTHIN' MY LOVE CAN'T FIX,JOEY LAWRENCE,EMI
19,12,BELARUSE,LEVELLERS,CHINA
20,14,I WANNA LOVE YOU,JADE,GIANT
21,New,HANG YOUR HEAD (EP),DEACON BLUE,COLUMBIA
22,26,STAY,KENNY THOMAS,COOLTEMPO
23,19,SWEAT (A LA LA LA LA LONG) {1993},INNER CIRCLE,MAGNET
24,17,WEST END GIRLS,EAST 17,LONDON
25,New,BREAK FROM THE OLD ROUTINE,OUI 3,MCA
26,New,I WANT YOU,UTAH SAINTS,FFRR
27,20,EVERYBODY DANCE,EVOLUTION,DECONSTRUCTION
28,34,CHEMICAL WORLD,BLUR,FOOD
29,40,THE KEY THE SECRET,URBAN COOKIE COLLECTIVE,PULSE
30,31,ZEROES AND ONES,JESUS JONES,FOOD
,,,,
31,29,SWEAT,USURA,DECONSTRUCTION
32,21,THE POWER ZONE EP,THE TIME FREQUENCY,INTERNAL AFFAIRS
33,New,DO YOU REALLY WANT ME,JON SECADA,SBK
34,23,BIG GUN,AC/DC,ATCO
35,25,THREE LITTLE PIGS,GREEN JELLY,ZOO
36,35,RIDDIM FT TUKKA YOOT,US3 FEATURING TUKKA YOOT,BLUE NOTE
37,38,RUNAWAY TRAIN,SOUL ASYLUM,COLUMBIA
38,New,DREAM OF ME (BASED ON LOVE'S THEME),ORCHESTRAL MANOEUVRES IN THE DARK,VIRGIN
39,37,GIMME LUV (EENIE MEENIE MINY MO),DAVID MORALES AND THE BAD YARD CLUB,MERCURY
40,27,DO YOU SEE THE LIGHT (LOOKING FOR...) FT NIKI HARRIS,SNAP! FEATURING NIKI HARRIS,ARISTA
41,24,DELICATE FT DES'REE,TERENCE TRENT D'ARBY FEATURING DES'REE,COLUMBIA
42,New,MAN-SIZE,PJ HARVEY,ISLAND
43,52,GIVE IT ALL AWAY,WORLD PARTY,ENSIGN
44,22,RUINED IN A DAY,NEW ORDER,CENTREDATE CO
45,32,NO ORDINARY LOVE {1993},SADE,EPIC
46,50,SOMEWHERE,EFUA,VIRGIN
47,28,I CAN SEE CLEARLY,DEBORAH HARRY,CHRYSALIS
48,New,IT'S ALL OVER NOW BABY BLUE,MILLTOWN BROTHERS,A&M
49,36,FIELDS OF GOLD,STING,A&M
50,42,I JUST HAD TO HEAR YOUR VOICE,OLETA ADAMS,FONTANA
51,46,SOON BE DONE,SHAGGY,GREENSLEEVES
52,30,SOUND OF SPEED (EP),THE JESUS AND MARY CHAIN,BLANCO
53,New,THE FLOOR,JOHNNY GILL,MOTOWN
54,39,CAN YOU FORGIVE HER,PET SHOP BOYS,PARLOPHONE
55,33,IN THE MIDDLE,ALEXANDER O'NEAL,TABU
56,New,DRUNKARD LOGIC,FAT LADY SINGS,EAST WEST
57,New,ENERGIZE,SLAMM,PWL INTERNATIONAL
58,44,EAT THE RICH,AEROSMITH,GEFFEN
59,New,NEW MISTAKE,JELLYFISH,CHARISMA
60,49,RUNAROUND/CARRY ON,MARTHA WASH,RCA
,,,,
61,51,HARMONY,TC 1993,UNION CITY
62,41,I FEEL IT,MOBY,EQUATOR
63,New,BY THE TIME THIS NIGHT IS OVER,KENNY G AND PEABO BRYSON,ARISTA
64,43,SHOUT (IT OUT),LOUCHIE LOU AND MICHIE ONE,FFRR
65,New,(I DON'T KNOW WHY) BUT I DO,CLARENCE 'FROGMAN' HENRY,MCA
66,54,I DON'T WANNA FIGHT,TINA TURNER,PARLOPHONE
67,New,ROCKIN' FOR MYSELF FT ANGIE BROWN,MOTIV 8 FEATURING ANGIE BROWN,NUFF RESPECT
68,47,MI TIERRA,GLORIA ESTEFAN,EPIC
69,New,WALLFLOWER,MEGA CITY FOUR,BIG LIFE
70,45,WHAT'CHA GONNA DO FT QUEEN LATIFAH,SHABBA RANKS FEATURING QUEEN LATIFAH,EPIC
71,64,TRIBAL DANCE,2 UNLIMITED,PWL CONTINENTAL
72,48,SUPERMODEL (YOU BETTER WORK),RUPAUL,UNION CITY
73,New,DON'T LOOK AT ME THAT WAY,CHAKA KHAN,WARNER BROTHERS
74,New,SINBAD/QUEST,SYSTEM 7,BUTTERFLY
75,New,THE NEEDLE AND THE DAMAGE DONE,NEIL YOUNG,REPRISE
