position,lastWeek,title,artist,label
1,2,YOU DON'T HAVE TO SAY YOU LOVE ME,DUSTY SPRINGFIELD,PHILIPS
2,22,PRETTY FLAMINGO,MANFRED MANN,HMV
3,1,SOMEBODY HELP ME,SPENCER DAVIS GROUP,FONTANA
4,6,BANG BANG,CHER,LIBERTY
5,4,HOLD TIGHT!,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
6,17,DAYDREAM,LOVIN' SPOONFUL,PYE INTERNATIONAL
7,3,SOUND OF SILENCE,THE BACHELORS,DECCA
8,10,PIED PIPER,CRISPIAN ST. PETERS,DECCA
9,9,I PUT A SPELL ON YOU,ALAN PRICE SET,DECCA
10,12,ALFIE,CILLA BLACK,PARLOPHONE
11,8,SUBSTITUTE,THE WHO,REACTION
12,15,HOMEWARD BOUND,SIMON AND GARFUNKEL,CBS
13,36,SLOOP JOHN B,THE BEACH BOYS,CAPITOL
14,7,THE SUN AIN'T GONNA SHINE ANYMORE,WALKER BROTHERS,PHILIPS
15,14,SOMEDAY ONE DAY,SEEKERS,COLUMBIA
16,5,ELUSIVE BUTTERFLY,VAL DOONICAN,DECCA
17,16,MAKE THE WORLD GO AWAY,EDDY ARNOLD,RCA
18,18,BLUE TURNS TO GREY,CLIFF RICHARD,COLUMBIA
19,24,SUPER GIRL,GRAHAM BONNEY WITH JOHNNY SCOTT AND HIS ORCHESTRA,COLUMBIA
20,13,DEDICATED FOLLOWER OF FASHION,THE KINKS,PYE
21,21,THAT'S NICE,NEIL CHRISTIAN,STRIKE
22,11,ELUSIVE BUTTERFLY,BOB LIND,FONTANA
23,23,FRANKIE AND JOHNNY,ELVIS PRESLEY,RCA
24,25,BALLAD OF THE GREEN BERETS,STAFF SARGEANT BARRY SADLER,RCA
25,32,(YOU'RE MY) SOUL AND INSPIRATION,THE RIGHTEOUS BROTHERS,VERVE
26,20,YOU WON'T BE LEAVIN',HERMAN'S HERMITS,COLUMBIA
27,33,WALKING MY CAT NAMED DOG,NORMA TANEGA,STATESIDE
28,45,SHOTGUN WEDDING,"ROY ""C""",ISLAND
29,19,SHAPES OF THINGS,YARDBIRDS,COLUMBIA
30,34,HIGHWAY CODE,MASTER SINGERS,PARLOPHONE
,,,,
31,29,TWINKLE TOES,ROY ORBISON,LONDON
32,41,COMMUNICATION,DAVID McCALLUM,CAPITOL
33,40,I FOUGHT THE LAW,BOBBY FULLER FOUR,LONDON
34,31,PLEASE STAY,CRYIN' SHAMES,DECCA
35,42,ONE OF US MUST KNOW (SOONER OR LATER),BOB DYLAN,CBS
36,35,A LEGAL MATTER,THE WHO,BRUNSWICK
37,New,HOW DOES THAT GRAB YOU DARLIN',NANCY SINATRA,REPRISE
38,47,TAKE IT OR LEAVE IT,THE SEARCHERS,PYE
39,27,THESE BOOTS ARE MADE FOR WALKIN',NANCY SINATRA,REPRISE
40,46,COME ON HOME,WAYNE FONTANA,FONTANA
41,38,SATISFACTION,OTIS REDDING,ATLANTIC
42,26,I CAN'T LET GO,THE HOLLIES,PARLOPHONE
43,28,WHAT NOW MY LOVE,SONNY AND CHER,ATLANTIC
44,Re,SOMETHING ON MY MIND,CHRIS ANDREWS,DECCA
45,New,RHAPSODY IN THE RAIN,LOU CHRISTIE,MGM
46,44,HOMEWARD BOUND,QUIET FIVE,PARLOPHONE
47,New,THIS OLD HEART OF MINE,THE ISLEY BROTHERS,TAMLA MOTOWN
48,New,GOT MY MOJO WORKING,JIMMY SMITH,VERVE
49,New,CALIFORNIA DREAMIN',THE MAMAS AND THE PAPAS,RCA
50,New,SORROW,MERSEYS,FONTANA
