position,lastWeek,title,artist,label
1,1,OH MEIN PAPA,EDDIE CALVERT,COLUMBIA
2,2,BLOWING WILD,FRANKIE LAINE,PHILIPS
3,3,CLOUD LUCKY SEVEN,GUY MITCHELL,PHILIPS
4,8,CHICKA BOOM,GUY MITCHELL,PHILIPS
4,6,RAGS TO RICHES,DAVID WHITFIELD,DECCA
5,4,LET'S HAVE A PARTY,WINIFRED ATWELL,PHILIPS
6,5,ANSWER ME,FRANKIE LAINE,PHILIPS
7,10,THE HAPPY WANDERER,OBERNKIRCHEN CHILDREN'S CHOIR,PARLOPHONE
7,11,THAT'S AMORE,DEAN MARTIN,CAPITOL
8,7,SWEDISH RHAPSODY,MANTOVANI,DECCA
9,12,RICOCHET,JOAN REGAN WITH THE SQUADRONAIRES,DECCA
10,Re,THE CREEP,KEN MACKINTOSH,HMV
11,New,ISTANBUL (NOT CONSTANTINOPLE),FRANKIE VAUGHAN,HMV
12,Re,ANSWER ME,DAVID WHITFIELD,DECCA
