position,lastWeek,title,artist,label
1,1,WHERE IS THE LOVE,BLACK EYED PEAS,A&M
2,3,SWEET DREAMS MY LA EX,RACHEL STEVENS,POLYDOR
3,2,I BELIEVE IN A THING CALLED LOVE,DARKNESS,MUST DESTROY
4,New,SUNDOWN,S CLUB 8,POLYDOR
5,4,WHITE FLAG,DIDO,CHEEKY
6,6,SUPERSTAR,JAMELIA,PARLOPHONE
7,New,RE-OFFENDER,TRAVIS,INDEPENDIENTE
8,7,BABY BOY,BIG BROVAZ,EPIC
9,5,RUBBERNECKIN',ELVIS PRESLEY,RCA
10,New,UNDER THE THUMB,AMY STUDT,POLYDOR
11,12,BREATHE,BLU CANTRELL FT SEAN PAUL,ARISTA
12,13,ARE YOU READY FOR LOVE,ELTON JOHN,SOUTHERN FRIED
13,9,INNOCENT EYES,DELTA GOODREM,EPIC
14,8,GOING UNDER,EVANESCENCE,EPIC
15,10,SOMEDAY,NICKELBACK,ROADRUNNER
16,New,WHERE THE HOOD AT,DMX,DEF JAM
17,14,SUMMER JAM,UD PROJECT,FREE 2 AIR/KONTOR
18,New,LET THE SUNSHINE IN,MILK & SUGAR/LIZZY PATTINSON,DATA/MOS
19,11,HEY WHATEVER,WESTLIFE,S
20,18,PRETTY GREEN EYES,ULTRABEAT,ALL AROUND THE WORLD
21,19,CAN'T HOLD US DOWN,CHRISTINA AGUILERA FT LIL' KIM,RCA
22,15,BROKEN SILENCE,SO SOLID CREW,INDEPENDIENTE
23,22,SENORITA,JUSTIN TIMBERLAKE,JIVE
24,17,PANDORA'S KISS,LOUISE,POSITIVE
25,New,ENEMIES FRIENDS,HOPE OF THE STATES,SONY MUSIC
26,25,SHAKE YA TAILFEATHER,NELLY/P. DIDDY/MURPHY LEE,BAD BOY
27,23,SUNSHINE,GARETH GATES,S
28,New,SO DAMN BEAUTIFUL,POLOROID,DECODE/TELSTAR
29,27,LIKE GLUE,SEAN PAUL,ATLANTIC
30,20,WILDERNESS,JURGEN VRIES FT SHENA,DIRECTION
,,,,
31,New,5 MILE (THESE ARE THE DAYS),TURIN BRAKES,SOURCE
32,30,NEVER LEAVE YOU (UH OOOH UH OOOH),LUMIDEE,UNIVERSAL
33,33,MISS INDEPENDENT,KELLY CLARKSON,S
34,32,DANCE (WITH U),LEMAR,SONY MUSIC
35,16,FRANTIC,METALLICA,VERTIGO
36,29,LOVE AT 1ST SIGHT,MARY J BLIGE FT METHOD MAN,MCA
37,21,DOWNLOAD IT,CLEA,1967
38,New,STARS,MORJAC FT RAZ CONWAY,CREDENCE
39,39,SLEEPING WITH THE LIGHT ON,BUSTED,UNIVERSAL
40,31,TIME IS RUNNING OUT,MUSE,EAST WEST
41,36,NUMB,LINKIN PARK,WARNER BROS
42,New,INERTIATIC ESP,MARS VOLTA,UNIVERSAL
43,28,EAT YOU ALIVE,LIMP BIZKIT,INTERSCOPE
44,34,THE GOLDEN PATH,CHEMICAL BROTHERS/FLAMING LIPS,VIRGIN
45,38,MISS PERFECT,ABS FT NODESHA,BMG
46,40,CRAZY IN LOVE,BEYONCE,COLUMBIA
47,43,LIFE GOT COLD,GIRLS ALOUD,POLYDOR
48,New,TRAFFIC,TIESTO,NEBULA
49,New,THE BOYS OF SUMMER,ATARIS,COLUMBIA
50,35,DANCE WITH YOU (NACHNA TERE NAAL),RISHI RICH PROJECT FT JAY SEAN,RELENTLESS
