position,lastWeek,title,artist,label
1,1,BLEEDING LOVE,LEONA LEWIS,SYCO MUSIC
2,2,HEARTBROKEN,T2 FT JODIE AYSHA,AATW/MNB
3,9,CALL THE SHOTS,GIRLS ALOUD,FASCINATION
4,3,RULE THE WORLD,TAKE THAT,POLYDOR
5,4,APOLOGIZE,TIMBALAND PTS ONE REPUBLIC,BLACKGROUND/INTER
6,5,VALERIE,MARK RONSON FT AMY WINEHOUSE,COLUMBIA
7,7,NO ONE,ALICIA KEYS,J
8,6,BREATHLESS,SHAYNE WARD,SYCO MUSIC
9,8,2 HEARTS,KYLIE MINOGUE,PARLOPHONE
10,12,HOME,WESTLIFE,S
11,10,ABOUT YOU NOW,SUGABABES,ISLAND
12,New,AN AMERICAN TRILOGY,ELVIS PRESLEY,RCA
13,13,FLUX,BLOC PARTY,WICHITA RECORDINGS
14,24,CRANK THAT (SOULJA BOY),SOULJA BOY TELLEM,POLYDOR
15,15,UNINVITED,FREEMASONS FT BAILEY TZUKE,LOADED
16,16,HATE THAT I LOVE YOU,RIHANNA FT NE-YO,DEF JAM
17,14,HOT STUFF (LET'S DANCE),CRAIG DAVID,WARNER BROS
18,18,GIMME MORE,BRITNEY SPEARS,JIVE
19,21,ROCKSTAR,NICKELBACK,ROADRUNNER
20,20,GOODBYE MR A,HOOSIERS,RCA
21,11,HEADLINES (FRIENDSHIP NEVER ENDS),SPICE GIRLS,VIRGIN
22,22,AYO TECHNOLOGY,50 CENT/TIMBERLAKE/TIMBALAND,INTERSCOPE
23,46,ALL I WANT FOR CHRISTMAS IS YOU,MARIAH CAREY,COLUMBIA
24,23,FLEX,DIZZEE RASCAL,XL RECORDINGS
25,27,IN THE AIR TONIGHT,PHIL COLLINS,VIRGIN
26,New,THE RACING RATS,EDITORS,KITCHENWARE
27,28,HAPPY ENDING,MIKA,CASABLANCA/ISLAND
28,25,LET ME THINK ABOUT IT,IDA CORR VS FEDDE LE GRAND,DATA
29,44,GRANITE,PENDULUM,WEA
30,26,NO U HANG UP/IF THAT'S OK WITH YOU,SHAYNE WARD,SYCO MUSIC
,,,,
31,19,LOCH LOMOND,RUNRIG FT TARTAN ARMY,*************
32,62,ME LOVE,SEAN KINGSTON,BELUGA HEIGHTS/EPIC
33,81,FAIRYTALE OF NEW YORK,POGUES FT KIRSTY MACCOLL,WARNER BROS
34,30,THE WAY I ARE,TIMBALAND FT KERI HILSON,INTERSCOPE
35,29,HEY THERE DELILAH,PLAIN WHITE T'S,ANGEL
36,85,CHANGE,SUGABABES,ISLAND
37,32,SHE'S SO LOVELY,SCOUTING FOR GIRLS,EPIC
38,34,GOOD LIFE,KANYE WEST FT T-PAIN,DEF JAM
39,Re,HURT,CHRISTINA AGUILERA,RCA
40,33,BABY LOVE,NICOLE SCHERZINGER/WILL I AM,INTERSCOPE
41,36,THE PRETENDER,FOO FIGHTERS,RCA
42,38,STRONGER,KANYE WEST,ROC-A-FELLA
43,New,IT'S THE MOST WONDERFUL TIME OF THE YEAR,ANDY WILLIAMS,SONY BMG
44,61,WON'T GO HOME WITHOUT YOU,MAROON 5,A&M/OCTONE
45,31,STARING AT THE RUDE BOIS,GALLOWS,WARNER BROS
46,41,UMBRELLA,RIHANNA FT JAY-Z,DEF JAM
47,53,DREAM CATCH ME,NEWTON FAULKNER,UGLY TRUTH
48,43,BEAUTIFUL GIRLS,SEAN KINGSTON,BELUGA HEIGHTS/EPIC
49,45,WORRIED ABOUT RAY,HOOSIERS,RCA
50,New,LAST CHRISTMAS,WHAM,SONY MUSIC
51,35,HANDLE ME,ROBYN,KONICHIWA
52,40,HEATER,SAMIM,DATA
53,42,BACK TO BLACK,AMY WINEHOUSE,ISLAND
54,37,BIG GIRLS DON'T CRY,FERGIE,INTERSCOPE
55,98,BABY WHEN THE LIGHT,DAVID GUETTA,CHARISMA
56,New,WAITING 4,PETER GELDERBLOM,DATA
57,87,1234,FEIST,POLYDOR
58,49,1973,JAMES BLUNT,ATLANTIC
59,39,STAIRWAY TO HEAVEN,LED ZEPPELIN,ATLANTIC
60,48,SORRY BLAME IT ON ME,AKON,UNIVERSAL
,,,,
61,New,CRUSH CRUSH CRUSH,PARAMORE,ATLANTIC
62,New,I'M ALREADY THERE,WESTLIFE,S
63,New,PUSH THE GHOSTS,TWANG,B UNIQUE/POLYDOR
64,94,DO IT YOURSELF (GO OUT AND GET IT),UNITING NATIONS,GUSTO
65,New,I WISH IT COULD BE CHRISTMAS EVERYDAY,WIZZARD,EMI
66,Re,TEARDROP,NEWTON FAULKNER,UGLY TRUTH
67,New,THIS IS THE LIFE,AMY MACDONALD,VERTIGO
68,55,CHASING CARS,SNOW PATROL,FICTION
69,47,VALERIE,AMY WINEHOUSE,ISLAND
70,52,SEXY NO NO NO,GIRLS ALOUD,FASCINATION
71,New,HERE COME THE GIRLS,ERNIE K-DOE,SOUL JAZZ
72,New,IF THAT'S OK WITH YOU,SHAYNE WARD,SONY BMG
73,93,SOME KINDA RUSH,BOOTY LUV,HED KANDI
74,50,SAVING MY FACE,KT TUNSTALL,RELENTLESS
75,51,LOST,MICHAEL BUBLE,REPRISE
