position,lastWeek,title,artist,label
1,1,YOU'LL NEVER WALK ALONE,GERRY AND THE PACEMAKERS,COLUMBIA
2,2,SHE LOVES YOU,THE BEATLES,PARLOPHONE
3,4,BLUE BAYOU/MEAN WOMAN BLUES,ROY ORBISON,LONDON
4,8,SUGAR AND SPICE,THE SEARCHERS,PYE
5,3,DO YOU LOVE ME?,BRIAN POOLE AND THE TREMELOES,DECCA
6,11,BE MY BABY,RONETTES,LONDON
7,9,LET IT ROCK/MEMPHIS TENNESSEE,CHUCK BERRY,PYE INTERNATIONAL
8,7,I (WHO HAVE NOTHING),SHIRLEY BASSEY,COLUMBIA
9,5,THEN HE KISSED ME,CRYSTALS,LONDON
10,6,IF I HAD A HAMMER,TRINI LOPEZ,REPRISE
11,10,THE FIRST TIME,ADAM FAITH,PARLOPHONE
12,16,FOOLS RUSH IN,RICK NELSON,BRUNSWICK
13,12,HELLO LITTLE GIRL,FOURMOST,PARLOPHONE
14,13,BOSSA NOVA BABY,ELVIS PRESLEY,RCA
15,17,MISS YOU,JIMMY YOUNG,COLUMBIA
16,21,BLOWING IN THE WIND,"PETER, PAUL AND MARY",WARNER BROTHERS
17,15,EVERYBODY,TOMMY ROE,HMV
18,18,SHINDIG,THE SHADOWS,COLUMBIA
19,24,MEMPHIS TENNESSEE,DAVE BERRY AND THE CRUISERS,DECCA
20,20,STILL,KARL DENVER,DECCA
21,30,SUE'S GONNA BE MINE,DEL SHANNON,LONDON
22,26,MULE TRAIN,FRANK IFIELD,COLUMBIA
23,New,DON'T TALK TO HIM,CLIFF RICHARD,COLUMBIA
24,28,IT'S LOVE THAT REALLY COUNTS,MERSEYBEATS,FONTANA
25,25,GIRL SANG THE BLUES,THE EVERLY BROTHERS,WARNER BROTHERS
26,14,HELLO MUDDAH! HELLO FADDUH!,ALLAN SHERMAN,WARNER BROTHERS
27,19,SEARCHIN',THE HOLLIES,PARLOPHONE
28,44,MARIA ELENA,LOS INDIOS TABAJARAS,RCA
29,29,GUILTY,JIM REEVES,RCA
30,New,SECRET LOVE,KATHY KIRBY,DECCA
,,,,
31,22,APPLEJACK,JET HARRIS AND TONY MEEHAN,DECCA
32,33,IT'S ALL IN THE GAME,CLIFF RICHARD,COLUMBIA
33,34,SWEET IMPOSSIBLE YOU,BRENDA LEE,BRUNSWICK
34,New,I'LL KEEP YOU SATISFIED,BILLY J KRAMER AND THE DAKOTAS,PARLOPHONE
35,27,JUST LIKE EDDIE,HEINZ,DECCA
36,23,WISHING,BUDDY HOLLY,CORAL
37,39,DANCE ON,KATHY KIRBY,DECCA
38,31,SOMEBODY ELSE'S GIRL,BILLY FURY,DECCA
39,New,YOU WERE MADE FOR ME,FREDDIE AND THE DREAMERS,COLUMBIA
40,49,BUSTED,RAY CHARLES,HMV
41,32,I WANT TO STAY HERE,STEVE LAWRENCE AND EYDIE GORME,CBS
42,38,I'LL TAKE YOU HOME,THE DRIFTERS,LONDON
43,42,RED SAILS IN THE SUNSET,FATS DOMINO,HMV
44,40,SALLY ANN,JOE BROWN,PICCADILLY
45,46,WHAT DO YOU SAY,CHUBBY CHECKER,CAMEO PARKWAY
46,41,PRETTY THING,BO DIDDLEY,PYE INTERNATIONAL
47,New,DEEP PURPLE,NINO TEMPO AND APRIL STEVENS,LONDON
48,36,DO YOU LOVE ME?,THE DAVE CLARK FIVE,COLUMBIA
49,47,LOOK WHO IT IS,HELEN SHAPIRO,COLUMBIA
50,35,LOVE OF THE LOVED,CILLA BLACK,PARLOPHONE
