position,lastWeek,title,artist,label
1,New,FIGHT FOR THIS LOVE,CHERYL COLE,FASCINATION
2,1,BAD BOYS,ALEXANDRA BURKE FT FLO RIDA,SYCO MUSIC
3,3,OOPSY DAISY,CHIPMUNK,JIVE
4,2,BODIES,ROBBIE WILLIAMS,VIRGIN
5,14,MILLION DOLLAR BILL,WHITNEY HOUSTON,ARISTA
6,4,BREAK YOUR HEART,TAIO CRUZ,ISLAND
7,6,I GOTTA FEELING,BLACK EYED PEAS,INTERSCOPE
8,5,EMPIRE STATE OF MIND,JAY-Z FT ALICIA KEYS,ROC NATION
9,9,HAVEN'T MET YOU YET,MICHAEL BUBLE,REPRISE
10,New,I GOT SOUL,YOUNG SOUL REBELS,UNIVERSAL
11,26,MEET ME HALFWAY,BLACK EYED PEAS,INTERSCOPE
12,7,SHE WOLF,SHAKIRA,EPIC
13,10,SEXY CHICK,DAVID GUETTA FT AKON,POSITIVA/VIRGIN
14,8,FOREVER IS OVER,SATURDAYS,FASCINATION/GEFFEN
15,12,HOTEL ROOM SERVICE,PITBULL,J
16,11,SWEET DISPOSITION,TEMPER TRAP,INFECTIOUS MUSIC
17,New,GOOD GIRLS GO BAD,COBRA STARSHIP,DECAYDANCE/FUELED BY
18,15,YOU'RE NOT ALONE,TINCHY STRYDER,ISLAND
19,13,SOS (LET THE MUSIC PLAY),JORDIN SPARKS,JIVE
20,New,THE SPELL,ALPHABEAT,POLYDOR
21,19,NEW YORK,PALOMA FAITH,EPIC
22,New,WHEELS,FOO FIGHTERS,RCA
23,22,DIRTEE CASH,DIZZEE RASCAL,DIRTEE STANK
24,18,BOYS & GIRLS,PIXIE LOTT,MERCURY
25,86,HURT,CHRISTINA AGUILERA,RCA
26,21,SEX ON FIRE,KINGS OF LEON,HAND ME DOWN
27,29,DOMINOS,BIG PINK,4AD
28,17,RUN THIS TOWN,JAY-Z FT RIHANNA & KANYE WEST,ROC NATION
29,20,WHITE LIES,MR HUDSON,GOOD MUSIC
