position,lastWeek,title,artist,label
1,2,REACH OUT I'LL BE THERE,THE FOUR TOPS,TAMLA MOTOWN
2,4,I CAN'T CONTROL MYSELF,TROGGS,PAGE ONE
3,1,DISTANT DRUMS,JIM REEVES,RCA
4,10,STOP STOP STOP,THE HOLLIES,PARLOPHONE
5,6,WINCHESTER CATHEDRAL,NEW VAUDEVILLE BAND,FONTANA
6,3,BEND IT!,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
7,7,GUANTANAMERA,SANDPIPERS,PYE INTERNATIONAL
8,5,I'M A BOY,THE WHO,REACTION
9,17,NO MILK TODAY,HERMAN'S HERMITS,COLUMBIA
10,8,HAVE YOU SEEN YOUR MOTHER BABY STANDING IN THE SHADOW,THE ROLLING STONES,DECCA
11,11,ALL I SEE IS YOU,DUSTY SPRINGFIELD,PHILIPS
12,9,YOU CAN'T HURRY LOVE,THE SUPREMES,TAMLA MOTOWN
13,21,TIME DRAGS BY,CLIFF RICHARD,COLUMBIA
14,20,I'VE GOT YOU UNDER MY SKIN,THE FOUR SEASONS,PHILIPS
15,28,HIGH TIME,PAUL JONES,HMV
16,12,WALK WITH ME,SEEKERS,COLUMBIA
17,16,LADY GODIVA,PETER AND GORDON,COLUMBIA
18,29,IF I WERE A CARPENTER,BOBBY DARIN,ATLANTIC
19,14,SUNNY,GEORGIE FAME,COLUMBIA
20,15,TOO SOON TO KNOW,ROY ORBISON,LONDON
21,25,BEAUTY IS ONLY SKIN DEEP,THE TEMPTATIONS,TAMLA MOTOWN
22,26,ALL THAT I AM,ELVIS PRESLEY,RCA
23,38,A FOOL AM I,CILLA BLACK,PARLOPHONE
24,13,LITTLE MAN,SONNY AND CHER,ATLANTIC
25,24,BORN A WOMAN,SANDY POSEY,MGM
26,18,ANOTHER TEAR FALLS,WALKER BROTHERS,PHILIPS
27,19,I DON'T CARE,LOS BRAVOS,DECCA
28,23,DEAR MRS. APPLEBEE,DAVID GARRICK,PICCADILLY
29,39,I LOVE MY DOG,CAT STEVENS,DERAM
30,27,SOMEWHERE MY LOVE,MIKE SAMMES SINGERS,HMV
,,,,
31,22,SUNNY,BOBBY HEBB,PHILIPS
32,New,SEMI-DETACHED SUBURBAN MR JAMES,MANFRED MANN,FONTANA
33,30,YELLOW SUBMARINE/ELEANOR RIGBY,THE BEATLES,PARLOPHONE
34,45,WRAPPING PAPER,CREAM,REACTION
35,35,IN THE ARMS OF LOVE,ANDY WILLIAMS,CBS
36,New,HELP ME GIRL,ERIC BURDON AND THE ANIMALS,DECCA
37,New,RIDE ON BABY,CHRIS FARLOWE,IMMEDIATE
38,New,A LOVE LIKE YOURS,IKE AND TINA TURNER,LONDON
39,37,SUMMER WIND,FRANK SINATRA,REPRISE
40,36,LAND OF A THOUSAND DANCES,WILSON PICKETT,ATLANTIC
41,31,GOD ONLY KNOWS,THE BEACH BOYS,CAPITOL
42,New,HOLY COW,LEE DORSEY,STATESIDE
43,32,WHEN I COME HOME,SPENCER DAVIS GROUP,FONTANA
44,New,I CAN'T MAKE IT ALONE,P.J. PROBY,LIBERTY
45,New,IT'S LOVE,KEN DODD,COLUMBIA
46,50,CHERYL'S GOIN' HOME,ADAM FAITH,PARLOPHONE
47,New,HAPPENINGS TEN YEARS TIME AGO,YARDBIRDS,COLUMBIA
48,New,FRIDAY ON MY MIND,EASYBEATS,UNITED ARTISTS
49,33,ALL OR NOTHING,THE SMALL FACES,DECCA
50,New,WHAT BECOMES OF THE BROKENHEARTED,JIMMY RUFFIN,TAMLA MOTOWN
