position,lastWeek,title,artist,label
1,3,ICE ICE BABY,VANILLA ICE,SBK
2,1,UNCHAINED MELODY {1990},THE RIGHTEOUS BROTHERS,VERVE/POLYDOR
3,5,UNBELIEVABLE,EMF,PARLOPHONE
4,2,DON'T WORRY,KIM APPLEBY,PARLOPHONE
5,12,IT TAKES TWO,ROD STEWART AND TINA TURNER,WARNER BROTHERS
6,6,FANTASY,BLACK BOX,DECONSTRUCTION
7,11,FALLING,JULEE CRUISE,WARNER BROTHERS
8,7,I'LL BE YOUR BABY TONIGHT,ROBERT PALMER AND UB40,EMI
9,17,KING OF THE ROAD (EP),THE PROCLAIMERS,CHRYSALIS
10,8,TO LOVE SOMEBODY,JIMMY SOMERVILLE,LONDON
11,4,FOG ON THE TYNE (REVISITED),GAZZA AND LINDISFARNE,BEST
12,10,CUBIK/OLYMPIC,808 STATE,ZTT
13,23,MY DEFINITION OF A BOOMBASTIC JAZZ STYLE,DREAM WARRIORS,4TH & BROADWAY
14,New,KINKY BOOTS,PATRICK MACNEE AND HONOR BLACKMAN,DERAM
15,9,A LITTLE TIME,THE BEAUTIFUL SOUTH,GO! DISCS
16,18,TIME TO MAKE THE FLOOR BURN,MEGABASS,MEGABASS
17,15,THERE SHE GOES {1990},THE LA'S,GO! DISCS
18,31,SEVEN LITTLE GIRLS SITTING IN THE BACK SEAT,BOMBALURINA,CARPET
19,14,TAKE MY BREATH AWAY {1990},BERLIN,CBS
20,36,BEING BORING,PET SHOP BOYS,PARLOPHONE
21,33,SUCKER DJ,DIMPLES D,FBI
22,27,MISSING FT KYM MAZELLE,SOUL II SOUL FEATURING KYM MAZELLE,10
23,13,STEP BACK IN TIME,KYLIE MINOGUE,PWL
24,50,WICKED GAME,CHRIS ISAAK,LONDON
25,35,POWER OF LOVE/DEEE-LITE THEME,DEEE-LITE,ELEKTRA
26,19,LET'S SWING AGAIN,JIVE BUNNY,MUSIC FACTORY DANCE
