position,lastWeek,title,artist,label
1,New,DRAG ME DOWN,ONE DIRECTION,SYCO MUSIC
2,6,HOW DEEP IS YOUR LOVE,CALVIN HARRIS & DISCIPLES,COLUMBIA
3,1,BLACK MAGIC,LITTLE MIX,SYCO MUSIC
4,3,ARE YOU WITH ME,LOST FREQUENCIES,AATW
5,2,SHINE,YEARS & YEARS,POLYDOR
6,4,GLITTERBALL,SIGMA FT ELLA HENDERSON,3 BEAT
7,5,SHUT UP & DANCE,WALK THE MOON,RCA
8,17,CAN'T FEEL MY FACE,WEEKND,UNIVERSAL
9,7,CHEERLEADER (FELIX JAEHN REMIX),OMI,ULTRA RECORDS
10,9,SHOW ME LOVE,SAM FELDT FT KIMBERLY ANNE,POLYDOR
11,10,LEAN ON,MAJOR LAZER FT MO & DJ SNAKE,BECAUSE MUSIC
12,8,HOUSE EVERY WEEKEND,DAVID ZOWIE,POSITIVA
13,29,OMEN,DISCLOSURE FT SAM SMITH,ISLAND
14,11,WAITING FOR LOVE,AVICII,POSITIVA/PRMD
15,12,NOT LETTING GO,TINIE TEMPAH FT JESS GLYNNE,PARLOPHONE
16,13,WANT TO WANT ME,JASON DERULO,WARNER BROS
17,New,THE PARTY (THIS IS HOW WE DO IT),JOE STONE & MONTELL JORDAN,POLYDOR
18,15,TRAP QUEEN,FETTY WAP,300 ENTERTAINMENT
19,63,WATCH ME (WHIP/NAE NAE),SILENTO,CAPITOL
20,16,PHOTOGRAPH,ED SHEERAN,ASYLUM
21,14,COME AND GET IT,JOHN NEWMAN,ISLAND
22,18,FREAK OF THE WEEK,KREPT & KONAN FT JEREMIH,VIRGIN
23,23,WHERE ARE U NOW,SKRILLEX & DIPLO/JUSTIN BIEBER,ATLANTIC
24,19,I DON'T LIKE IT I LOVE IT,FLO RIDA FT THICKE & WHITE,ATLANTIC
25,20,LET IT GO,JAMES BAY,VIRGIN
26,24,POISON,RITA ORA,COLUMBIA/ROC NATION
27,22,WORTH IT,FIFTH HARMONY FT KID INK,EPIC/SYCO MUSIC
28,New,WANNA DO,JOE WELLER FT EMIL,JOE WELLER
29,21,WINGS,BIRDY,14TH FLOOR/ATLANTIC
30,26,SEE YOU AGAIN,WIZ KHALIFA FT CHARLIE PUTH,ATLANTIC
,,,,
31,27,RUNAWAY (U & I),GALANTIS,BIG BEAT
32,32,UPTOWN FUNK,MARK RONSON FT BRUNO MARS,COLUMBIA
33,30,STOLE THE SHOW,KYGO FT PARSON JAMES,EPIC
34,31,FIVE MORE HOURS,DEORRO & CHRIS BROWN,RELENTLESS
35,34,THE HILLS,WEEKND,REPUBLIC RECORDS/XO
36,45,I NEED YOUR LOVE,SHAGGY FT MOHOMBI/FAYDEE/COSTI,EPIC
37,33,KING,YEARS & YEARS,POLYDOR
38,35,FIRESTONE,KYGO FT CONRAD SEWELL,EPIC
