position,lastWeek,title,artist,label
1,1,AIN'T NO DOUBT,JIMMY NAIL,EAST WEST
2,3,RHYTHM IS A DANCER,SNAP!,ARISTA
3,2,SESAME'S TREET,SMART E'S,SUBURBAN BASE
4,7,SEXY MF/STROLLIN',PRINCE AND THE NEW POWER GENERATION,PAISLEY PARK
5,New,THIS USED TO BE MY PLAYGROUND,MADONNA,SIRE
6,6,A TRIP TO TRUMPTON,URBAN HYPE,FAZE
7,9,LSI,THE SHAMEN,ONE LITTLE INDIAN
8,11,I DROVE ALL NIGHT,ROY ORBISON,MCA
9,4,ABBA-ESQUE (EP),ERASURE,MUTE
10,13,SHAKE YOUR HEAD,WAS (NOT WAS),FONTANA
11,5,I'LL BE THERE,MARIAH CAREY,COLUMBIA
12,New,WHO IS IT,MICHAEL JACKSON,EPIC
13,8,EVEN BETTER THAN THE REAL THING (REMIX),U2,ISLAND
14,10,HAZARD,RICHARD MARX,CAPITOL
15,16,DAMN I WISH I WAS YOUR LOVER,SOPHIE B HAWKINS,COLUMBIA
16,18,AIN'T NO MAN,DINA CARROLL,A&M
17,New,YOUR MIRROR,SIMPLY RED,EAST WEST
18,New,LITHIUM,NIRVANA,DGC
19,15,LIP SERVICE,WET WET WET,PRECIOUS ORGANISATION
20,12,ONE SHINING MOMENT,DIANA ROSS,EMI
21,New,FACE TO FACE,SIOUXSIE AND THE BANSHEES,WONDERLAND
22,34,ALL I WANT IS YOU,BRYAN ADAMS,A&M
23,44,LOVE U MORE,SUNSCREEM,SONY
24,19,"YOU'RE THE ONE FOR ME, FATTY",MORRISSEY,HMV
25,17,UNCHAIN MY HEART {1992},JOE COCKER,CAPITOL
26,25,AMIGOS PARA SIEMPRE (FRIENDS FOR LIFE),JOSE CARRERAS AND SARAH BRIGHTMAN,REALLY USEFUL
27,26,MISSION OF LOVE,JASON DONOVAN,POLYDOR
28,New,WARM IT UP,KRIS KROSS,RUFFHOUSE
29,14,SOMETHING GOOD,UTAH SAINTS,FFRR
30,20,PLEASE DON'T GO/GAME BOY,KWS,NETWORK
,,,,
31,33,HEAVEN SENT,INXS,MERCURY
32,40,GOODBYE CRUEL WORLD,SHAKESPEARS SISTER,LONDON
33,New,JESUS HE KNOWS ME,GENESIS,VIRGIN
34,New,57 CHANNELS (AND NOTHIN' ON),BRUCE SPRINGSTEEN,COLUMBIA
35,New,FULL TERM LOVE,MONIE LOVE,COOLTEMPO
36,New,ACHY BREAKY HEART,BILLY RAY CYRUS,MERCURY
37,36,I LOVE YOU GOODBYE,THOMAS DOLBY,VIRGIN
38,27,TOOFUNKY,GEORGE MICHAEL,EPIC
39,24,HEARTBEAT,NICK BERRY,COLUMBIA
40,23,DISAPPOINTED,ELECTRONIC,PARLOPHONE
41,New,PEACE IN THE WORLD,DON-E,4TH & BROADWAY
42,35,ENTER YOUR FANTASY (EP),JOEY NEGRO,10
43,47,SHINE ON,DEGREES OF MOTION,FFRR
44,51,TREMELO SONG (EP),THE CHARLATANS,SITUATION TWO
45,43,LIVE AND LEARN,JOE PUBLIC,COLUMBIA
46,21,FROM HERE TO ETERNITY,IRON MAIDEN,EMI
47,30,BE MY DOWNFALL,DEL AMITRI,A&M
48,71,JUST ANOTHER DAY,JON SECADA,SBK
49,28,100%,SONIC YOUTH,DGC
50,New,MOTHER DAWN,BLUE PEARL,BIG LIFE
51,55,EVEN BETTER THAN THE REAL THING,U2,ISLAND
52,65,SPANISH HORSES,AZTEC CAMERA,WEA
53,29,SHAME SHAME SHAME,SINITTA,ARISTA
54,37,COME ON,DJ SEDUCTION,FFRREEDOM
55,New,MEDICATION,SPIRITUALIZED,DEDICATED
56,53,SLEEPING WITH THE LIGHTS ON,CURTIS STIGERS,ARISTA
57,32,HYPNOTIC ST-8,ALTERN 8,NETWORK
58,New,FIGURE OF EIGHT,GRID,VIRGIN
59,70,SINCE I MET YOU BABY,GARY MOORE AND BB KING,VIRGIN
60,38,MAKE LOVE LIKE A MAN,DEF LEPPARD,BLUDGEON RIFFOLA
,,,,
61,New,MONKEY,SHAFT,FFRREEDOM
62,New,MOOG ERUPTION,DIGITAL ORGASM,DDG INTERNATIONAL
63,57,GETTIN' IT RIGHT,ALISON LIMERICK,ARISTA
64,45,ACCELERATE,SKIN UP,LOVE
65,New,SING,VIVIENNE MCKONE,FFRR
66,42,CRUCIFY,TORI AMOS,EAST WEST
67,54,TENNESSEE,ARRESTED DEVELOPMENT,COOLTEMPO
68,39,IT ONLY TAKES A MINUTE,TAKE THAT,RCA
69,31,HORROR HEAD,CURVE,ANXIOUS
70,41,THE ONE,ELTON JOHN,ROCKET
71,46,SEVEN (EP),JAMES,FONTANA
72,49,I'M RUSHING,BUMP,GOOD BOY
73,52,GOOD STUFF,THE B-52S,REPRISE
74,50,BLUE ROOM,THE ORB,BIG LIFE
75,58,SOME JUSTICE,URBAN SHAKEDOWN,URBAN SHAKEDOWN
