position,lastWeek,title,artist,label
1,3,WHO'S THAT GIRL,MADONNA,SIRE
2,1,IT'S A SIN,PET SHOP BOYS,PARLOPHONE
3,5,ALWAYS,ATLANTIC STARR,WARNER BROTHERS
4,2,UNDER THE BOARDWALK,BRUCE WILLIS,MOTOWN
5,32,LA BAMBA,LOS LOBOS,SLASH
6,9,ALONE,HEART,CAPITOL
7,7,F.L.M.,MEL AND KIM,SUPREME
8,4,WISHING WELL,TERENCE TRENT D'ARBY,CBS
9,8,SWEETEST SMILE,BLACK,A&M
10,14,JIVE TALKIN',BOOGIE BOX HIGH,HARDBACK
11,6,THE LIVING DAYLIGHTS,A-HA,WARNER BROTHERS
12,23,JUST DON'T WANT TO BE LONELY,FREDDIE MCGREGOR,GERMAIN
13,13,A LITTLE BOOGIE WOOGIE (IN THE BACK OF MY MIND),SHAKIN' STEVENS,EPIC
14,10,STAR TREKKIN',THE FIRM,BARK
15,28,I HEARD A RUMOUR,BANANARAMA,LONDON
16,11,MY PRETTY ONE,CLIFF RICHARD,EMI
17,34,LABOUR OF LOVE,HUE AND CRY,CIRCA
18,12,I WANNA DANCE WITH SOMEBODY (WHO LOVES ME),WHITNEY HOUSTON,ARISTA
19,15,(YOUR LOVE KEEPS LIFTING ME) HIGHER AND HIGHER {1987},JACKIE WILSON,SMP
20,42,SHE'S ON IT,BEASTIE BOYS,DEF JAM
21,21,HOOVERVILLE (AND THEY PROMISED US THE WORLD),THE CHRISTIANS,ISLAND
22,25,SONGBIRD,KENNY G,ARISTA
23,18,SWEET SIXTEEN,BILLY IDOL,CHRYSALIS
24,19,IS THIS LOVE,WHITESNAKE,EMI
25,37,OOPS UPSIDE YOUR HEAD {1987},THE GAP BAND,CLUB
26,38,SOLD,BOY GEORGE,VIRGIN
27,17,YOU'RE THE VOICE,JOHN FARNHAM,WHEATLEY
28,16,MISFIT {1987},CURIOSITY KILLED THE CAT,MERCURY
29,35,I REALLY DIDN'T MEAN IT,LUTHER VANDROSS,EPIC
30,20,LET'S DANCE,CHRIS REA,MAGNET
,,,,
31,22,WHEN SMOKEY SINGS,ABC,NEUTRON
32,27,CATCH,THE CURE,FICTION
33,New,SUGAR MICE,MARILLION,EMI
34,New,I SURRENDER (TO THE SPIRIT OF THE NIGHT),SAMANTHA FOX,JIVE
35,61,YOU CAUGHT MY EYE,JUDY BOUCHER,ORBITONE
36,24,THROWING IT ALL AWAY,GENESIS,VIRGIN
37,44,PERSONAL TOUCH,ERROL BROWN,WEA
38,30,NOTHING'S GONNA STOP US NOW,STARSHIP,GRUNT
39,26,COMIN' ON STRONG,BROKEN ENGLISH,EMI
40,29,I WANT YOUR SEX,GEORGE MICHAEL,EPIC
41,New,TOY BOY,SINITTA,FANFARE
42,New,ROADBLOCK,STOCK AITKEN WATERMAN,BREAKOUT
43,60,TALKING OF LOVE,ANITA DOBSON,PARLOPHONE
44,New,SERIOUS MIX,MIRAGE,DEBUT
45,33,HOLD ME NOW,JOHNNY LOGAN,EPIC
46,80,CALL ME,SPAGNA,CBS
47,49,ALL YOU NEED IS LOVE {1987},THE BEATLES,PARLOPHONE
48,71,FUNKY TOWN,PSEUDO ECHO,RCA
49,40,NOTHING'S GONNA STOP ME NOW,SAMANTHA FOX,JIVE
50,48,WOT'S IT TO YA,ROBBIE NEVIL,MANHATTAN
51,31,IF I WAS YOUR GIRLFRIEND,PRINCE,PAISLEY PARK
52,36,PROMISED YOU A MIRACLE (LIVE),SIMPLE MINDS,VIRGIN
53,39,I STILL HAVEN'T FOUND WHAT I'M LOOKING FOR,U2,ISLAND
54,43,FOOLED BY A SMILE,SWING OUT SISTER,MERCURY
55,New,SWEET LITTLE MYSTERY,WET WET WET,PRECIOUS ORGANISATION
56,56,SEVEN WONDERS,FLEETWOOD MAC,WARNER BROTHERS
57,52,SPY IN THE HOUSE OF LOVE,WAS (NOT WAS),FONTANA
58,59,TOM'S DINER,SUZANNE VEGA,A&M
59,73,STEP BY STEP,TAFFY,TRANSGLOBAL
60,58,SOMEWHERE OUT THERE,LINDA RONSTADT AND JAMES INGRAM,MCA
,,,,
61,68,DRAGNET,THE ART OF NOISE,CHINA
62,New,WHERE THE ACTION IS,WESTWORLD,RCA
63,New,MY BOY LOLLIPOP {1987},MILLIE,ISLAND
64,47,SCREAM,MANTRONIX,10
65,New,WAS THAT YOU,SPEAR OF DESTINY,10
66,45,MOTORTOWN,THE KANE GANG,KITCHENWARE
67,41,DON'T DREAM IT'S OVER,CROWDED HOUSE,CAPITOL
68,66,HEY LOVE,KING SUN-D MOET,FLAME
69,New,SONG FROM THE EDGE OF THE WORLD,SIOUXSIE AND THE BANSHEES,WONDERLAND
70,46,RED RAIN,PETER GABRIEL,VIRGIN
71,86,THE MOTIVE,THEN JERICO,LONDON
71,New,FIRE,SLY AND ROBBIE,4TH & BROADWAY
73,50,VICTIM OF LOVE,ERASURE,MUTE
74,76,FIRST WE TAKE MANHATTAN,JENNIFER WARNES,CYPRESS
75,69,DON'T ARGUE,CABARET VOLTAIRE,PARLOPHONE
76,74,I FOUND LOVIN',STEVE WALSH,A1
77,64,DANCE,THAT PETROL EMOTION,POLYDOR
78,71,LAST NIGHT,KID 'N' PLAY,COOLTEMPO
79,Re,GOODBYE STRANGER,PEPSI AND SHIRLIE,POLYDOR
80,Re,WISHING I WAS LUCKY,WET WET WET,PRECIOUS ORGANISATION
81,New,DOIN' THE CRAB,MICHAEL BARRYMORE,NO-LABEL
82,98,BRIDGE TO YOUR HEART,WAX,RCA
83,84,I FOUND LOVIN' {1987},THE FATBACK BAND,MASTER MIX
84,New,POINT OF NO RETURN,EXPOSE,NO-LABEL
85,New,YOUR SONG (LIVE),ELTON JOHN,NO-LABEL
86,82,TRACKS OF MY TEARS,SMOKEY ROBINSON AND THE MIRACLES,NO-LABEL
87,83,HEAD TO TOE,LISA LISA AND CULT JAM,NO-LABEL
88,92,SHAKEDOWN,BOB SEGER AND THE SILVER BULLET BAND,NO-LABEL
89,85,MAJORCA,IVOR BIGGUN,NO-LABEL
90,79,WIG,THE B-52S,NO-LABEL
,,,,
91,New,CHANGE,DAVID GRANT,POLYDOR
92,New,LOVELY DAY {1987},BILL WITHERS,NO-LABEL
93,81,FLOWERS IN OUR HAIR,ALL ABOUT EVE,NO-LABEL
94,New,IF I LOVE YOU,PETE WYLIE,NO-LABEL
95,New,START WREKKIN',B BOYS,NO-LABEL
96,89,SKANKIN' QUEENS,BODINES,NO-LABEL
97,Re,KEEP ME IN MIND,BOY GEORGE,VIRGIN
98,Re,RESPECTABLE,MEL AND KIM,SUPREME
99,88,YOU'RE GONNA GET YOURS,PUBLIC ENEMY,NO-LABEL
100,New,A MATTER OF TRUST {1987},BILLY JOEL,NO-LABEL
