position,lastWeek,title,artist,label
1,3,I'M STILL WAITING,DIANA ROSS,TAMLA MOTOWN
2,2,NEVER ENDING SONG OF LOVE,THE NEW SEEKERS,PHILIPS
3,1,GET IT ON,T. REX,FLY
4,4,DEVIL'S ANSWER,ATOMIC ROOSTER,B&C
5,5,IN MY OWN TIME,THE FAMILY,REPRISE
6,13,WHAT ARE YOU DOING SUNDAY,DAWN,BELL
7,7,TOM-TOM TURNAROUND,NEW WORLD,RAK
8,8,CHIRPY CHIRPY CHEEP CHEEP,MIDDLE OF THE ROAD,RCA
9,9,WON'T GET FOOLED AGAIN,THE WHO,TRACK
10,14,HEARTBREAK HOTEL/HOUND DOG,ELVIS PRESLEY,RCA MAXIMILLION
11,18,SOLDIER BLUE,BUFFY SAINTE-MARIE,RCA
12,12,LEAP UP AND DOWN (WAVE YOUR KNICKERS IN THE AIR),ST. CECILIA,POLYDOR
13,6,ME AND YOU AND A DOG NAMED BOO,LOBO,PHILIPS
14,10,CO-CO,THE SWEET,RCA
15,27,BANGLA-DESH,GEORGE HARRISON,APPLE
16,17,GET DOWN AND GET WITH IT,SLADE,POLYDOR
17,25,LET YOUR YEAH BE YEAH,PIONEERS,TROJAN
18,11,MONKEY SPANNER,DAVE AND ANSEL COLLINS,TECHNIQUE
19,26,HEY GIRL DON'T BOTHER ME,THE TAMS,PROBE
20,15,BLACK AND WHITE,GREYHOUND,TROJAN
21,19,LA-LA MEANS I LOVE YOU,THE DELFONICS,BELL
22,22,MOVE ON UP,CURTIS MAYFIELD,BUDDAH
23,29,WE WILL,GILBERT O'SULLIVAN,MAM
24,32,IT'S TOO LATE/I FEEL THE EARTH MOVE,CAROLE KING,A&M
25,16,TONIGHT,THE MOVE,HARVEST
26,24,WATCHING THE RIVER FLOW,BOB DYLAN,CBS
27,21,JUST MY IMAGINATION,THE TEMPTATIONS,TAMLA MOTOWN
28,38,WHEN LOVE COMES ROUND AGAIN,KEN DODD,COLUMBIA
29,20,"RIVER DEEP, MOUNTAIN HIGH",THE SUPREMES AND THE FOUR TOPS,TAMLA MOTOWN
30,45,BACK STREET LUV,CURVED AIR,WARNER BROTHERS
,,,,
31,30,BANNER MAN,BLUE MINK,REGAL ZONOPHONE
32,23,DON'T LET IT DIE,HURRICANE SMITH,COLUMBIA
33,33,NEVER CAN SAY GOODBYE,THE JACKSON 5,TAMLA MOTOWN
34,46,THESE THINGS WILL KEEP ME LOVING YOU,VELVELETTES,TAMLA MOTOWN
35,Re,FOR ALL WE KNOW,SHIRLEY BASSEY,UNITED ARTISTS
36,40,SWEET HITCH-HIKER,CREEDENCE CLEARWATER REVIVAL,UNITED ARTISTS
37,43,AT THE TOP OF THE STAIRS,FORMATIONS,MOJO
38,39,KNOCK THREE TIMES,DAWN,BELL
39,New,LITTLE DROPS OF SILVER,GERRY MONROE,CHAPTER ONE
40,New,DID YOU EVER,NANCY SINATRA AND LEE HAZLEWOOD,REPRISE
41,31,PIED PIPER,BOB AND MARCIA,TROJAN
42,48,DADDY DON'T YOU WALK SO FAST,DANIEL BOONE,PENNY FARTHING
43,41,FLYING MACHINE,CLIFF RICHARD,COLUMBIA
44,28,STREET FIGHTING MAN,THE ROLLING STONES,DECCA
45,35,WHEN YOU ARE A KING,WHITE PLAINS,DERAM
46,37,I DID WHAT I DID FOR MARIA,TONY CHRISTIE,MCA
47,34,I'M GONNA RUN AWAY FROM YOU,TAMI LYNN,MOJO
48,49,HELLO BUDDY,THE TREMELOES,CBS
49,36,HE'S GONNA STEP ON YOU AGAIN,JOHN KONGOS,FLY
50,New,NATHAN JONES,THE SUPREMES,TAMLA MOTOWN
