position,lastWeek,title,artist,label
1,1,LIKE A PRAYER,MADONNA,SIRE
2,2,TOO MANY BROKEN HEARTS,JASON DONOVAN,PWL
3,4,STRAIGHT UP,PAULA ABDUL,SIREN
4,3,THIS TIME I KNOW IT'S FOR REAL,DONNA SUMMER,WARNER BROTHERS
5,13,ETERNAL FLAME,THE BANGLES,CBS
6,5,KEEP ON MOVIN' FT CARON WHEELER,SOUL II SOUL FEATURING CARON WHEELER,10
7,6,PARADISE CITY,GUNS N' ROSES,GEFFEN
8,10,I BEG YOUR PARDON,KON KAN,ATLANTIC
9,16,I HAVEN'T STOPPED DANCING YET,PAT AND MICK,PWL
10,8,I'D RATHER JACK,REYNOLDS GIRLS,PWL
11,11,INTERNATIONAL RESCUE,WE'VE GOT A FUZZBOX AND WE'RE GONNA USE IT,WEA
12,15,PEOPLE HOLD ON FT LISA STANSFIELD,COLDCUT FEATURING LISA STANSFIELD,AHEAD OF OUR TIME
13,14,DON'T BE CRUEL,BOBBY BROWN,MCA
14,28,AMERICANOS,HOLLY JOHNSON,MCA
15,22,FIRE WOMAN,THE CULT,BEGGARS BANQUET
16,33,BABY I DON'T CARE,TRANSVISION VAMP,MCA
17,7,CAN'T STAY AWAY FROM YOU {1989},GLORIA ESTEFAN AND MIAMI SOUND MACHINE,EPIC
18,26,THE BEAT(EN) GENERATION,THE THE,EPIC
19,New,IF YOU DON'T KNOW ME BY NOW,SIMPLY RED,ELEKTRA
20,17,SLEEP TALK,ALYSON WILLIAMS,DEF JAM
21,New,MYSTIFY,INXS,MERCURY
22,34,CAN YOU KEEP A SECRET {1989},BROTHER BEYOND,PARLOPHONE
23,19,ONE MAN,CHANELLE,COOLTEMPO
24,9,HELP!,BANANARAMA AND LANANEENEENOONOO,LONDON
25,30,MUSICAL FREEDOM (MOVING ON UP) FT ADEVA,PAUL SIMPSON FEATURING ADEVA,COOLTEMPO
26,12,STOP {1989},SAM BROWN,A&M
27,38,SHE'S A MYSTERY TO ME,ROY ORBISON,VIRGIN
28,24,ROUND AND ROUND,NEW ORDER,FACTORY
29,25,FAMILY MAN,ROACHFORD,CBS
30,18,LOVE CHANGES EVERYTHING,MICHAEL BALL,REALLY USEFUL
,,,,
31,20,LEAVE ME ALONE,MICHAEL JACKSON,EPIC
32,40,OF COURSE I'M LYING,YELLO,MERCURY
33,21,HEY MUSIC LOVER,S-EXPRESS,RHYTHM KING
34,35,ONLY THE LONELY,T'PAU,SIREN
35,29,GOT TO GET YOU BACK,KYM MAZELLE,SYNCOPATE
36,23,BLOW THE HOUSE DOWN,LIVING IN A BOX,CHRYSALIS
37,52,GOT TO KEEP ON,COOKIE CREW,FFRR
38,New,WHAT DOES IT TAKE,THEN JERICO,LONDON
39,New,DEVOTION,TEN CITY,ATLANTIC
40,53,BEAUTY'S ONLY SKIN DEEP,ASWAD,MANGO
41,31,I DON'T WANT A LOVER,TEXAS,MERCURY
42,55,REQUIEM,LONDON BOYS,WEA
43,27,CELEBRATE THE WORLD,WOMACK AND WOMACK,4TH & BROADWAY
44,48,BEDS ARE BURNING {1989},MIDNIGHT OIL,SPRINT
45,New,ONLY THE MOMENT,MARC ALMOND,PARLOPHONE
46,New,PLEASE DON'T BE SCARED,BARRY MANILOW,ARISTA
47,32,BELFAST CHILD,SIMPLE MINDS,VIRGIN
48,64,PLANET E,K.C. FLIGHTT,RCA
49,New,WITH EVERY HEARTBEAT,FIVE STAR,TENT
50,New,THIS IS YOUR LIFE {1989},BLOW MONKEYS,RCA
51,36,EVERY ROSE HAS ITS THORN,POISON,CAPITOL
52,41,LOVE IN THE NATURAL WAY,KIM WILDE,MCA
53,54,DON'T WALK AWAY,TONI CHILDS,A&M
54,37,THE RATTLER,GOODBYE MR MACKENZIE,CAPITOL
55,New,REAL LOVE,JODY WATLEY,MCA
56,51,JOCELYN SQUARE,LOVE AND MONEY,MERCURY
57,49,LET'S GO ROUND THERE,THE DARLING BUDS,CBS
58,72,LIKE PRINCES DO,DIESEL PARK WEST,FOOD
59,New,ME MYSELF AND I,DE LA SOUL,BIG LIFE
60,New,YOU ON MY MIND,SWING OUT SISTER,FONTANA
,,,,
61,39,NOTHING HAS BEEN PROVED,DUSTY SPRINGFIELD,PARLOPHONE
62,47,MY PREROGATIVE,BOBBY BROWN,MCA
63,77,VOODOO RAY,A GUY CALLED GERALD,RHAM!
64,57,DON'T TELL ME LIES {1989},BREATHE,SIREN
65,50,DANCERAMA,SIGUE SIGUE SPUTNIK,PARLOPHONE
66,43,TURN UP THE BASS FT KOOL ROCK STEADY,TYREE FEATURING KOOL ROCK STEADY,FFRR
67,45,WAGES DAY,DEACON BLUE,CBS
68,44,VERONICA,ELVIS COSTELLO,WARNER BROTHERS
69,60,MONKEY GONE TO HEAVEN,PIXIES,4AD
70,97,FREE WORLD,KIRSTY MACCOLL,VIRGIN
71,42,INDESTRUCTIBLE FT SMOKEY ROBINSON,THE FOUR TOPS,ARISTA
72,67,THIS IS SKA,LONGSY D,BIG ONE
73,62,THE MONKEES EP {1989},THE MONKEES,ARISTA
74,58,EVERYTHING COUNTS (LIVE),DEPECHE MODE,MUTE
75,46,BIG BUBBLES NO TROUBLES {1989},"ELLIS, BEGGS AND HOWARD",RCA
76,70,HOLLOW HEART,BIRDLAND,LAZY
77,63,FEELS SO GOOD,VAN HALEN,WARNER BROTHERS
78,66,YOUR LOVE,HIPSWAY,MERCURY
79,80,ORDINARY LIVES,THE BEE GEES,WARNER BROTHERS
80,87,ALL MY LOVE,HERNANDEZ,EPIC
81,68,JANE,PERFECT DAY,LONDON
82,New,NOT GONNA DO IT (I NEED A MAN),VICKY MARTIN,NO-LABEL
83,81,COCOON (THEME FROM 'HITMAN AND HER'),TIMERIDER,NO-LABEL
84,New,I WANT YOUR LOVE,PAUL RUTHERFORD,NO-LABEL
85,New,TYPICAL,FRAZIER CHORUS,VIRGIN
86,84,THE REAL LIFE,CORPORATION OF ONE,NO-LABEL
87,76,YOU COULD BE FORGIVEN,HORSE,NO-LABEL
88,New,BROKEN ARROW,WATERFRONT,POLYDOR
89,New,ROMEO AND JULIET,BLUE MAGIC,NO-LABEL
90,79,TAKE ME,ADULT NET,NO-LABEL
,,,,
91,New,LONELINESS,KELVIN PIZZARO,NO-LABEL
92,98,THE LOOK,ROXETTE,EMI
93,New,LET THE RIVER RUN,CARLY SIMON,NO-LABEL
94,96,GIRL I GOT MY EYES ON YOU,TODAY,NO-LABEL
95,82,TWINS,PHILIP BAILEY AND LITTLE RICHARD,NO-LABEL
96,91,CRACKERS INTERNATIONAL (EP),ERASURE,MUTE
97,86,LAST OF THE FAMOUS INTERNATIONAL PLAYBOYS,MORRISSEY,HMV
98,New,CRUCIAL,NEW EDITION,MCA
99,New,I CAN SEE CLEARLY NOW {1989},JOHNNY NASH,EPIC
100,85,THE GOLDEN CALF,PREFAB SPROUT,NO-LABEL
